title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    Gretel & Hansel  ,2020,PG-13,87," Fantasy, Horror, Mystery            ",5.4,64,    Oz Perkins  ,      Sophia Lillis,   Samuel Leakey,   Alice Krige,   Jessica De Gouw  ,25018,0
    Wonder Woman 1984  ,2020,PG-13,151," Action, Adventure, Fantasy            ",5.4,0,    Patty Jenkins  ,      Gal Gadot,   Chris Pine,   Kristen Wiig,   Pedro Pascal  ,169899,0
    Gods of Egypt  ,2016,PG-13,127," Action, Adventure, Fantasy            ",5.4,0,    Alex Proyas  ,      Brenton Thwaites,   Nikolaj Coster-Waldau,   Gerard Butler,   Chadwick Boseman  ,107218,31150000
    The Mummy  ,2017,PG-13,110," Action, Adventure, Fantasy            ",5.4,0,    Alex Kurtzman  ,      Tom Cruise,   Sofia Boutella,   Anna elle Wallis,   Russell Crowe  ,174335,80100000
    Drive Angry  ,2011,R,104," Action, Fantasy, Thriller            ",5.4,0,    Patrick Lussier  ,      Nicolas Cage,   Am er Heard,   William Fichtner,   Billy Burke  ,94711,10710000
    Hop  ,2011,PG,95," Animation, Adventure, Comedy            ",5.4,0,    Tim Hill  ,      Russell Brand,   James Marsden,   Eliza eth Perkins,   Kaley Cuoco  ,31467,108090000
    Outside the Wire  ,2021,R,114," Action, Adventure, Fantasy            ",5.4,0,    Mikael Hfstrm  ,      Anthony Mackie,   Damson Idris,   Enzo Cilenti,   Emily Beecham  ,31546,0
    Teeth  ,2007,R,94," Comedy, Fantasy, Horror            ",5.4,0,    Mitchell Lichtenstein  ,      Jess Weixler,   John Hensley,   Josh Pais,   Hale Appleman  ,41698,350000
    Season of the Witch  ,2011,PG-13,95," Action, Adventure, Fantasy            ",5.4,0,    Dominic Sena  ,      Nicolas Cage,   Ron Perlman,   Claire Foy,   Stephen Camp ell Moore  ,90682,24830000
    The Smurfs  ,2011,PG,103," Animation, Adventure, Comedy            ",5.4,0,    Raja Gosnell  ,      Hank Azaria,   Katy Perry,   Jonathan Winters,   Neil Patrick Harris  ,84361,142610000
    Piranha 3D  ,2010,R,88," Comedy, Fantasy, Horror            ",5.4,0,    Alexandre Aja  ,         Elisa eth Shue,  Jerry O    Connell,     Richard Dreyfuss,     Ving Rhames    ,86161,25000000
    Evan Almighty  ,2007,PG,96," Comedy, Family, Fantasy            ",5.4,0,    Tom Shadyac  ,      Steve Carell,   Morgan Freeman,   Lauren Graham,   Johnny Simmons  ,139868,100460000
    Just My Luck  ,2006,PG-13,103," Comedy, Fantasy, Romance            ",5.4,0,    Donald Petrie  ,      Lindsay Lohan,   Chris Pine,   Samaire Armstrong,   Bree Turner  ,54009,17320000
    Monster Hunter  ,2020,PG-13,103," Action, Adventure, Fantasy            ",5.3,0,    Paul W.S. Anderson  ,      Milla Jovovich,   Tony Jaa,   Ron Perlman,   T.I.  ,25361,0
    The Smurfs 2  ,2013,PG,105," Animation, Adventure, Comedy            ",5.3,0,    Raja Gosnell  ,      Neil Patrick Harris,   Jayma Mays,   Katy Perry,   Hank Azaria  ,38370,71020000
    Legion  ,2010,R,100," Action, Fantasy, Horror            ",5.3,0,    Scott Stewart  ,      Paul Bettany,   Dennis Quaid,   Charles S. Dutton,   Lucas Black  ,100095,40170000
    The Witches  ,2020,PG,106," Adventure, Comedy, Family            ",5.3,0,    Ro ert Zemeckis  ,      Anne Hathaway,   Octavia Spencer,   Stanley Tucci,   Chris Rock  ,25147,0
    The Covenant  ,2006,PG-13,97," Action, Adventure, Fantasy            ",5.3,0,    Renny Harlin  ,      Steven Strait,   Se astian Stan,   To y Hemingway,   Taylor Kitsch  ,47032,23290000
    Aquamarine  ,2006,PG,110," Comedy, Family, Fantasy            ",5.3,0,    Eliza eth Allen Rosen aum  ,      Emma Ro erts,   JoJo,   Sara Paxton,   Jake McDorman  ,38221,18600000
    The Medallion  ,2003,PG-13,88," Action, Comedy, Fantasy            ",5.3,0,    Gordon Chan  ,      Jackie Chan,   Lee Evans,   Claire Forlani,   Julian Sands  ,39350,22110000
    Ghost Rider  ,2007,PG-13,110," Action, Fantasy, Thriller            ",5.3,0,    Mark Steven Johnson  ,      Nicolas Cage,   Eva Mendes,   Sam Elliott,   Matt Long  ,224569,115800000
    Queen of the Damned  ,2002,R,101," Drama, Fantasy, Horror            ",5.3,0,    Michael Rymer  ,      Aaliyah,   Stuart Townsend,   Marguerite Moreau,   Vincent Perez  ,52533,30340000
    Little Nicky  ,2000,PG-13,90," Comedy, Fantasy            ",5.3,0,    Steven Brill  ,      Adam Sandler,   Patricia Arquette,   Harvey Keitel,   Rhys Ifans  ,99512,39460000
    Hell oy  ,2019,R,120," Action, Adventure, Fantasy            ",5.2,0,    Neil Marshall  ,      David Har our,   Milla Jovovich,   Ian McShane,   Sasha Lane  ,79331,21900000
    Zookeeper  ,2011,PG,102," Comedy, Family, Fantasy            ",5.2,0,    Frank Coraci  ,      Kevin James,   Rosario Dawson,   Leslie Bi  ,   Ken Jeong  ,57815,80360000
    The Final Destination  ,2009,R,82," Action, Fantasy, Horror            ",5.2,0,    David R. Ellis  ,      Nick Zano,   Krista Allen,   Andrew Fiscella,   Bo  y Campo  ,97670,66480000
    Twilight  ,2008,PG-13,122," Drama, Fantasy, Romance            ",5.2,0,    Catherine Hardwicke  ,      Kristen Stewart,   Ro ert Pattinson,   Billy Burke,   Sarah Clarke  ,429368,191470000
    Alvin and the Chipmunks  ,2007,PG,92," Animation, Adventure, Comedy            ",5.2,0,    Tim Hill  ,      Jason Lee,   Ross Bagdasarian Jr.,   Janice Karman,   David Cross  ,77475,217330000
    The Mummy: Tom  of the Dragon Emperor  ,2008,PG-13,112," Action, Adventure, Fantasy            ",5.2,0,    Ro  Cohen  ,      Brendan Fraser,   Jet Li,   Maria Bello,   Michelle Yeoh  ,151636,102490000
    Conan the Bar arian  ,2011,R,113," Action, Adventure, Fantasy            ",5.2,0,    Marcus Nispel  ,      Jason Momoa,   Ron Perlman,   Rose McGowan,   Stephen Lang  ,95618,21300000
    Asterix at the Olympic Games  ,2008,Not Rated,116," Adventure, Comedy, Family            ",5.2,0,    Frdric Forestier   ,       Grard Depardieu,   Clovis Cornillac,   Benot Poelvoorde,   Alain Delon    ,27954,1000000
    Cosmopolis  ,2012,R,109," Crime, Drama, Fantasy            ",5.1,0,    David Cronen erg  ,      Ro ert Pattinson,   Juliette Binoche,   Sarah Gadon,   Mathieu Amalric  ,44907,740000
"    I, Frankenstein  ",2014,PG-13,92," Action, Fantasy, Sci-Fi            ",5.1,0,    Stuart Beattie  ,      Aaron Eckhart,   Bill Nighy,   Miranda Otto,   Virginie Le Brun  ,78497,19080000
    Eragon  ,2006,PG,104," Action, Adventure, Family            ",5.1,0,    Stefen Fangmeier  ,      Ed Speleers,   Sienna Guillory,   Jeremy Irons,   John Malkovich  ,122297,75030000
"    10,000 BC  ",2008,PG-13,109," Action, Adventure, Drama            ",5.1,0,    Roland Emmerich  ,      Camilla Belle,   Steven Strait,   Marco Khan,   Cliff Curtis  ,126058,94780000
    Stay Alive  ,2006,PG-13,85," Fantasy, Horror, Mystery            ",5.1,0,    William Brent Bell  ,      Jon Foster,   Samaire Armstrong,   Frankie Muniz,   Jimmi Simpson  ,30546,23090000
    G-Force  ,2009,PG,88," Animation, Action, Adventure            ",5.1,0,    Hoyt Yeatman  ,      Will Arnett,   Penlope Cruz,   Zach Galifianakis,   Bill Nighy  ,43068,119440000
    Scoo y-Doo 2: Monsters Unleashed  ,2004,PG,93," Adventure, Comedy, Family            ",5.1,0,    Raja Gosnell  ,      Freddie Prinze Jr.,   Sarah Michelle Gellar,   Matthew Lillard,   Linda Cardellini  ,50616,84220000
    Scoo y-Doo  ,2002,PG,86," Adventure, Comedy, Family            ",5.1,0,    Raja Gosnell  ,      Matthew Lillard,   Freddie Prinze Jr.,   Sarah Michelle Gellar,   Linda Cardellini  ,100566,153290000
    Cats & Dogs  ,2001,PG,87," Action, Comedy, Family            ",5.1,0,    Lawrence Guterman  ,      Alec Baldwin,   To ey Maguire,   Jeff Gold lum,   Eliza eth Perkins  ,56827,93390000
    A Haunted House  ,2013,R,86," Comedy, Fantasy            ",5.0,0,    Michael Tiddes  ,      Marlon Wayans,   Essence Atkins,   Marlene Forte,   David Koechner  ,44143,40040000
    [REC] 3: Genesis  ,2012,R,80," Action, Adventure, Fantasy            ",5.0,0,    Paco Plaza  ,      Leticia Dolera,   Diego Martn,   Ismael Martnez,   lex Monner  ,33362,10000
    The Twilight Saga: Eclipse  ,2010,PG-13,124," Action, Adventure, Drama            ",5.0,0,    David Slade  ,      Kristen Stewart,   Ro ert Pattinson,   Taylor Lautner,   Xavier Samuel  ,229555,300530000
    Silent Hill: Revelation  ,2012,R,95," Action, Adventure, Fantasy            ",5.0,0,    M.J. Bassett  ,      Adelaide Clemens,   Kit Harington,   Sean Bean,   Carrie-Anne Moss  ,60578,17530000
    Tooth Fairy  ,2010,PG,101," Comedy, Family, Fantasy            ",5.0,0,    Michael Lem eck  ,      Dwayne Johnson,   Ashley Judd,   Julie Andrews,   Stephen Merchant  ,42649,60020000
    Garfield  ,2004,PG,80," Animation, Comedy, Family            ",5.0,0,    Peter Hewitt  ,      Breckin Meyer,   Jennifer Love Hewitt,   Stephen To olowsky,   Bill Murray  ,80050,75370000
    The Haunted Mansion  ,2003,PG,88," Comedy, Family, Fantasy            ",5.0,0,    Ro  Minkoff  ,      Eddie Murphy,   Marsha Thomason,   Jennifer Tilly,   Terence Stamp  ,43342,75850000
    Darkness Falls  ,2003,PG-13,86," Fantasy, Horror, Mystery            ",5.0,0,    Jonathan Lie esman  ,      Chaney Kley,   Emma Caulfield Ford,   Antony Burrows,   Lee Cormie  ,30284,32550000
    The Twilight Saga: Breaking Dawn - Part 1  ,2011,PG-13,117," Adventure, Drama, Fantasy            ",4.9,0,    Bill Condon  ,      Kristen Stewart,   Ro ert Pattinson,   Taylor Lautner,   Gil Birmingham  ,225286,281290000
    Gulliver' s Travels  ,2010,PG,85," Adventure, Comedy, Family            ",4.9,0,    Ro  Letterman  ,      Jack Black,   Emily Blunt,   Jason Segel,   Amanda Peet  ,65949,42780000
    Fantasy Island  ,2020,PG-13,109," Action, Adventure, Fantasy            ",4.9,0,    Jeff Wadlow  ,      Michael Pea,   Maggie Q,   Lucy Hale,   Austin Stowell  ,38039,0
    Black Knight  ,2001,PG-13,95," Adventure, Comedy, Fantasy            ",4.9,0,    Gil Junger  ,      Martin Lawrence,   Marsha Thomason,   Tom Wilkinson,   Vincent Regan  ,38356,33420000
    Dracula 2000  ,2000,R,99," Action, Fantasy, Horror            ",4.9,0,    Patrick Lussier  ,      Gerard Butler,   Justine Waddell,   Jonny Lee Miller,   Christopher Plummer  ,32227,33020000
    The Spirit  ,2008,PG-13,103," Action, Crime, Fantasy            ",4.8,0,    Frank Miller  ,      Ga riel Macht,   Samuel L. Jackson,   Scarlett Johansson,   Jaime King  ,59526,19780000
    The Santa Clause 3: The Escape Clause  ,2006,G,92," Adventure, Comedy, Family            ",4.8,0,    Michael Lem eck  ,      Tim Allen,   Martin Short,   Eliza eth Mitchell,   Eric Lloyd  ,33802,84500000
    Her ie Fully Loaded  ,2005,G,101," Adventure, Comedy, Family            ",4.8,0,    Angela Ro inson  ,      Lindsay Lohan,   Michael Keaton,   Cheryl Hines,   Breckin Meyer  ,45349,66020000
    Seed of Chucky  ,2004,R,87," Comedy, Fantasy, Horror            ",4.8,0,    Don Mancini  ,      Jennifer Tilly,   Brad Dourif,   John Waters,   Billy Boyd  ,39135,17080000
    Bewitched  ,2005,PG-13,102," Comedy, Fantasy, Romance            ",4.8,0,    Nora Ephron  ,      Nicole Kidman,   Will Ferrell,   Shirley MacLaine,   Michael Caine  ,69586,62250000
    The Twilight Saga: New Moon  ,2009,PG-13,130," Adventure, Drama, Fantasy            ",4.7,0,    Chris Weitz  ,      Kristen Stewart,   Ro ert Pattinson,   Taylor Lautner,   Christina Jastrzem ska  ,267333,296620000
    Jonah Hex  ,2010,PG-13,81," Action, Drama, Fantasy            ",4.7,0,    Jimmy Hayward  ,      Josh Brolin,   Megan Fox,   John Malkovich,   Michael Fass ender  ,55662,10540000
    Aliens vs. Predator: Requiem  ,2007,R,94," Action, Adventure, Fantasy            ",4.7,0,    Colin Strause   ,       Reiko Aylesworth,   Steven Pasquale,   Shareeka Epps,   John Ortiz    ,116806,41800000
    Are We There Yet?  ,2005,PG,95," Adventure, Comedy, Family            ",4.7,0,    Brian Levant  ,      Ice Cu e,   Nia Long,   Aleisha Allen,   Philip Bolden  ,29794,82670000
    Elektra  ,2005,PG-13,97," Action, Adventure, Crime            ",4.7,0,    Ro  Bowman  ,      Jennifer Garner,   Goran Visnjic,   Will Yun Lee,   Kirsten Zien  ,87721,24410000
    Dr. Dolittle 2  ,2001,PG,87," Comedy, Family, Fantasy            ",4.7,0,    Steve Carr  ,      Eddie Murphy,   Cedric the Entertainer,   Kristen Wilson,   Raven-Symon  ,42029,112950000
    Death Note  ,2017,TV-MA,101," Action, Crime, Drama            ",4.5,0,    Adam Wingard  ,      Nat Wolff,   LaKeith Stanfield,   Margaret Qualley,   Shea Whigham  ,76969,0
    Alvin and the Chipmunks: The Squeakquel  ,2009,PG,88," Animation, Adventure, Comedy            ",4.5,0,    Betty Thomas  ,      Jason Lee,   Zachary Levi,   David Cross,   Justin Long  ,44146,219610000
    Alvin and the Chipmunks: Chipwrecked  ,2011,G,87," Animation, Adventure, Comedy            ",4.3,0,    Mike Mitchell  ,      Justin Long,   Matthew Gray Gu ler,   Jesse McCartney,   Jason Lee  ,31803,133110000
    Ghost Rider: Spirit of Vengeance  ,2011,PG-13,96," Action, Fantasy, Thriller            ",4.3,0,    Mark Neveldine   ,       Nicolas Cage,   Ciarn Hinds,   Idris El a,   Violante Placido    ,111619,51770000
    A Wrinkle in Time  ,2018,PG,109," Adventure, Family, Fantasy            ",4.2,0,    Ava DuVernay  ,      Storm Reid,   Oprah Winfrey,   Reese Witherspoon,   Mindy Kaling  ,41549,100480000
    The Legend of Hercules  ,2014,PG-13,99," Action, Adventure, Fantasy            ",4.2,0,    Renny Harlin  ,      Kellan Lutz,   Gaia Weiss,   Scott Adkins,   Roxanne McKee  ,52738,18850000
    The Last Air ender  ,2010,PG,103," Action, Adventure, Family            ",4.0,0,    M. Night Shyamalan  ,      Noah Ringer,   Nicola Peltz,   Jackson Rath one,   Dev Patel  ,153580,131560000
    The Cat in the Hat  ,2003,PG,82," Adventure, Comedy, Family            ",4.0,0,    Bo Welch  ,      Mike Myers,   Spencer Breslin,   Dakota Fanning,   Alec Baldwin  ,52910,101150000
    Book of Shadows: Blair Witch 2  ,2000,R,90," Adventure, Fantasy, Horror            ",4.0,0,    Joe Berlinger  ,      Jeffrey Donovan,   Stephen Barker Turner,   Erica Leerhsen,   Kurt Loder  ,35978,26440000
    In the Name of the King: A Dungeon Siege Tale  ,2007,PG-13,127," Action, Adventure, Fantasy            ",3.8,0,    Uwe Boll  ,      Jason Statham,   Ron Perlman,   Ray Liotta,   Leelee So ieski  ,44555,4540000
    The Adventures of Shark oy and Lavagirl 3-D  ,2005,PG,93," Action, Adventure, Comedy            ",3.6,0,    Ro ert Rodriguez  ,      Cayden Boyd,   George Lopez,   Kristin Davis,   David Arquette  ,33671,39180000
    Dungeons & Dragons  ,2000,PG-13,107," Action, Adventure, Fantasy            ",3.6,0,    Courtney Solomon  ,      Justin Whalin,   Jeremy Irons,   Zoe McLellan,   Bruce Payne  ,32132,15220000
    Catwoman  ,2004,PG-13,104," Action, Crime, Fantasy            ",3.4,0,    Pitof  ,      Halle Berry,   Sharon Stone,   Benjamin Bratt,   Lam ert Wilson  ,111607,40200000
    The Emoji Movie  ,2017,PG,86," Animation, Adventure, Comedy            ",3.3,0,    Tony Leondis  ,      T.J. Miller,   James Corden,   Anna Faris,   Maya Rudolph  ,56672,86090000
    Left Behind  ,2014,PG-13,110," Action, Fantasy, Sci-Fi            ",3.1,0,    Vic Armstrong  ,      Nicolas Cage,   Lea Thompson,   Cassi Thomson,   Chad Michael Murray  ,37347,14000000
    BloodRayne  ,2005,R,95," Action, Fantasy, Horror            ",2.9,0,    Uwe Boll  ,      Kristanna Loken,   Ben Kingsley,   Michelle Rodriguez,   Michael Madsen  ,34230,2410000
    Meet the Spartans  ,2008,PG-13,87," Animation, Comedy, Fantasy            ",2.8,0,    Jason Fried erg   ,       Sean Maguire,   Kevin Sor o,   Carmen Electra,   Ken Davitian    ,101749,38230000
    Cats  ,2019,PG,110," Comedy, Drama, Family            ",2.7,0,    Tom Hooper  ,      James Corden,   Judi Dench,   Jason Derulo,   Idris El a  ,43178,0
    Dragon all Evolution  ,2009,PG,85," Action, Adventure, Fantasy            ",2.5,0,    James Wong  ,      Justin Chatwin,   James Marsters,   Yun-Fat Chow,   Emmy Rossum  ,70608,9350000
    Epic Movie  ,2007,PG-13,86," Adventure, Comedy, Fantasy            ",2.4,0,    Jason Fried erg   ,       Kal Penn,   Jennifer Coolidge,   Fred Willard,   Adam Camp ell    ,102018,39740000
