title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    The Invasion  ,2007,PG-13,99," Sci-Fi, Thriller            ",5.9,0,    Oliver Hirsch iegel   ,       Nicole Kidman,   Daniel Craig,   Jeremy Northam,   Jackson Bond    ,74847,15070000
    Domino  ,2005,R,127," Action, Biography, Crime            ",5.9,0,    Tony Scott  ,      Keira Knightley,   Mickey Rourke,   Edgar Ramrez,   Delroy Lindo  ,64913,10170000
    88 Minutes  ,2007,R,108," Crime, Drama, Mystery            ",5.9,0,    Jon Avnet  ,      Al Pacino,   Alicia Witt,   Ben McKenzie,   Leelee So ieski  ,74214,16930000
    The Grudge  ,2004,PG-13,91," Horror, Mystery, Thriller            ",5.9,0,    Takashi Shimizu  ,      Sarah Michelle Gellar,   Jason Behr,   Clea DuVall,   William Mapother  ,139177,110360000
    Into the Blue  ,2005,PG-13,110," Action, Adventure, Crime            ",5.9,0,    John Stockwell  ,      Paul Walker,   Jessica Al a,   Scott Caan,   Ashley Scott  ,73837,18470000
    The Brothers Grimm  ,2005,PG-13,118," Action, Adventure, Comedy            ",5.9,0,    Terry Gilliam  ,      Matt Damon,   Heath Ledger,   Monica Bellucci,   Petr Ratimec  ,116495,37920000
    2 Fast 2 Furious  ,2003,PG-13,107," Action, Crime, Thriller            ",5.9,0,    John Singleton  ,      Paul Walker,   Tyrese Gi son,   Cole Hauser,   Eva Mendes  ,252701,127150000
    xXx  ,2002,PG-13,124," Action, Adventure, Thriller            ",5.9,0,    Ro  Cohen  ,      Vin Diesel,   Asia Argento,   Marton Csokas,   Samuel L. Jackson  ,173643,142110000
    The One  ,2001,PG-13,87," Action, Sci-Fi, Thriller            ",5.9,0,    James Wong  ,      Jet Li,   Carla Gugino,   Delroy Lindo,   Jason Statham  ,88730,43910000
    The 6th Day  ,2000,PG-13,123," Action, Mystery, Sci-Fi            ",5.9,0,    Roger Spottiswoode  ,      Arnold Schwarzenegger,   Michael Rapaport,   Tony Goldwyn,   Michael Rooker  ,116889,34600000
    Jurassic Park III  ,2001,PG-13,92," Action, Adventure, Sci-Fi            ",5.9,0,    Joe Johnston  ,      Sam Neill,   William H. Macy,   Ta Leoni,   Alessandro Nivola  ,297431,181170000
    Shaft  ,2000,R,99," Action, Crime, Thriller            ",5.9,0,    John Singleton  ,      Samuel L. Jackson,   Vanessa Williams,   Christian Bale,   Jeffrey Wright  ,73774,70330000
    Underwater  ,2020,PG-13,95," Action, Horror, Sci-Fi            ",5.8,0,    William Eu ank  ,      Kristen Stewart,   Vincent Cassel,   Mamoudou Athie,   T.J. Miller  ,64914,0
    Skyscraper  ,2018,PG-13,102," Action, Adventure, Thriller            ",5.8,0,    Rawson Marshall Thur er  ,      Dwayne Johnson,   Neve Camp ell,   Chin Han,   Roland Mller  ,108522,68420000
    High Life  ,2018,R,113," Adventure, Drama, Horror            ",5.8,77,    Claire Denis  ,      Ro ert Pattinson,   Juliette Binoche,   Andr 3000,   Mia Goth  ,29574,1230000
    Morgan  ,2016,R,92," Action, Horror, Sci-Fi            ",5.8,0,    Luke Scott  ,      Kate Mara,   Anya Taylor-Joy,   Rose Leslie,   Michael Yare  ,40043,3910000
    Tau  ,2018,R,97," Sci-Fi, Thriller            ",5.8,0,    Federico D  Alessandro  ,      Maika Monroe,   Ed Skrein,   Gary Oldman,   Fiston Barek  ,27521,0
    Jigsaw  ,2017,R,92," Crime, Horror, Mystery            ",5.8,0,    Michael Spierig   ,       Matt Passmore,   To in Bell,   Callum Keith Rennie,   Hannah Emily Anderson    ,69322,38050000
    Extinction  ,2018,TV-MA,95," Action, Drama, Sci-Fi            ",5.8,0,    Ben Young  ,      Michael Pea,   Lizzy Caplan,   Amelia Crouch,   Erica Trem lay  ,47386,0
    The Gunman  ,2015,R,115," Action, Crime, Thriller            ",5.8,0,    Pierre Morel  ,      Sean Penn,   Idris El a,   Jasmine Trinca,   Javier Bardem  ,39134,10640000
    Into the Storm  ,2014,PG-13,89," Action, Adventure, Drama            ",5.8,0,    Steven Quale  ,      Richard Armitage,   Sarah Wayne Callies,   Matt Walsh,   Max Deacon  ,65310,47600000
    V/H/S  ,2012,R,116," Horror, Sci-Fi, Thriller            ",5.8,0,    Matt Bettinelli-Olpin   ,      Justin Martinez,   Glenn McQuaid,   Radio Silence,   Joe Swan erg,57352,100000
    Percy Jackson: Sea of Monsters  ,2013,PG,106," Adventure, Family, Fantasy            ",5.8,0,    Thor Freudenthal  ,      Logan Lerman,   Alexandra Daddario,   Brandon T. Jackson,   Nathan Fillion  ,110970,68560000
    Final Destination 5  ,2011,R,92," Action, Fantasy, Horror            ",5.8,0,    Steven Quale  ,      Nicholas D    Agosto,     Emma Bell,     Arlen Escarpeta,     Miles Fisher    ,107392,42590000
    G.I. Joe: Retaliation  ,2013,PG-13,110," Action, Adventure, Sci-Fi            ",5.8,0,    Jon M. Chu  ,      Dwayne Johnson,   Channing Tatum,   Adrianne Palicki,   Lee Byung-Hun  ,173578,122520000
    The Divide  ,2011,R,112," Drama, Horror, Sci-Fi            ",5.8,0,    Xavier Gens  ,      Lauren German,   Michael Biehn,   Milo Ventimiglia,   Courtney B. Vance  ,35516,20000
    Haywire  ,2011,R,93," Action, Drama, Thriller            ",5.8,67,    Steven Soder ergh  ,      Gina Carano,   Ewan McGregor,   Michael Fass ender,   Michael Angarano  ,84050,18940000
    The Paper oy  ,2012,R,107," Crime, Drama, Mystery            ",5.8,0,    Lee Daniels  ,      Matthew McConaughey,   Nicole Kidman,   John Cusack,   Zac Efron  ,36077,690000
    Battleship  ,2012,PG-13,131," Action, Adventure, Sci-Fi            ",5.8,0,    Peter Berg  ,      Alexander Skarsgrd,   Brooklyn Decker,   Liam Neeson,   Rihanna  ,237441,65420000
    Saw V  ,2008,R,92," Crime, Horror, Mystery            ",5.8,0,    David Hackl  ,      Scott Patterson,   Costas Mandylor,   To in Bell,   Betsy Russell  ,115805,56750000
    The Descent: Part 2  ,2009,R,94," Action, Adventure, Drama            ",5.8,0,    Jon Harris  ,      Michael J. Reynolds,   Shauna Macdonald,   Jessika Williams,   Douglas Hodge  ,44245,0
    G.I. Joe: The Rise of Co ra  ,2009,PG-13,118," Action, Adventure, Sci-Fi            ",5.8,0,    Stephen Sommers  ,      Dennis Quaid,   Channing Tatum,   Marlon Wayans,   Adewale Akinnuoye-Ag aje  ,199628,152270000
    Gamer  ,2009,R,95," Action, Sci-Fi, Thriller            ",5.8,0,    Mark Neveldine   ,       Gerard Butler,   Michael C. Hall,   Ludacris,   Am er Valletta    ,130392,20490000
    Straw Dogs  ,2011,R,110," Action, Drama, Thriller            ",5.8,0,    Rod Lurie  ,      James Marsden,   Kate Bosworth,   Alexander Skarsgrd,   James Woods  ,32813,10320000
    The Wolfman  ,2010,R,103," Drama, Fantasy, Horror            ",5.8,0,    Joe Johnston  ,      Benicio Del Toro,   Anthony Hopkins,   Emily Blunt,   Simon Merrells  ,102928,61980000
    Cirque du Freak: The Vampire' s Assistant  ,2009,PG-13,109," Action, Adventure, Fantasy            ",5.8,0,    Paul Weitz  ,      Chris Massoglia,   John C. Reilly,   Salma Hayek,   Josh Hutcherson  ,43450,14050000
    The Texas Chainsaw Massacre: The Beginning  ,2006,R,91," Horror, Thriller            ",5.8,0,    Jonathan Lie esman  ,      Jordana Brewster,   Matt Bomer,   Diora Baird,   Taylor Handley  ,68024,39520000
    Final Destination 3  ,2006,R,93," Action, Crime, Horror            ",5.8,0,    James Wong  ,      Mary Eliza eth Winstead,   Ryan Merriman,   Kris Lemche,   Alexz Johnson  ,131575,54100000
    Firewall  ,2006,PG-13,105," Action, Crime, Thriller            ",5.8,0,    Richard Loncraine  ,      Harrison Ford,   Virginia Madsen,   Paul Bettany,   Carly Schroeder  ,56281,48750000
    Cry Wolf  ,2005,PG-13,90," Drama, Horror, Mystery            ",5.8,0,    Jeff Wadlow  ,      Julian Morris,   Lindy Booth,   Jared Padalecki,   Erica Yates  ,26055,10050000
    The Forgotten  ,2004,PG-13,91," Drama, Mystery, Sci-Fi            ",5.8,0,    Joseph Ru en  ,      Julianne Moore,   Dominic West,   Christopher Kovaleski,   Matthew Pleszewicz  ,64082,66640000
    Gothika  ,2003,R,98," Horror, Mystery, Thriller            ",5.8,0,    Mathieu Kassovitz  ,      Halle Berry,   Penlope Cruz,   Ro ert Downey Jr.,   Charles S. Dutton  ,106886,59690000
    Cradle 2 the Grave  ,2003,R,101," Action, Crime, Drama            ",5.8,0,    Andrzej Bartkowiak  ,      Jet Li,   DMX,   Mark Dacascos,   Anthony Anderson  ,41370,34600000
    Enough  ,2002,PG-13,115," Crime, Drama, Thriller            ",5.8,0,    Michael Apted  ,      Jennifer Lopez,   Billy Camp ell,   Tessa Allen,   Juliette Lewis  ,40166,40010000
    The Glass House  ,2001,PG-13,106," Crime, Drama, Mystery            ",5.8,0,    Daniel Sackheim  ,      Diane Lane,   Leelee So ieski,   Stellan Skarsgrd,   Bruce Dern  ,33686,18000000
    Reindeer Games  ,2000,R,104," Action, Adventure, Crime            ",5.8,0,    John Frankenheimer  ,      Ben Affleck,   Gary Sinise,   Charlize Theron,   James Frain  ,37724,23360000
    Hollow Man  ,2000,R,112," Action, Horror, Sci-Fi            ",5.8,0,    Paul Verhoeven  ,      Kevin Bacon,   Elisa eth Shue,   Josh Brolin,   Kim Dickens  ,124149,73210000
    Lara Croft: Tom  Raider  ,2001,PG-13,100," Action, Adventure, Fantasy            ",5.8,0,    Simon West  ,      Angelina Jolie,   Jon Voight,   Iain Glen,   Noah Taylor  ,198658,131140000
    Velvet Buzzsaw  ,2019,R,113," Horror, Mystery, Thriller            ",5.7,61,    Dan Gilroy  ,      Jake Gyllenhaal,   Rene Russo,   Zawe Ashton,   Tom Sturridge  ,54828,0
    Insidious: The Last Key  ,2018,PG-13,103," Horror, Mystery, Thriller            ",5.7,0,    Adam Ro itel  ,      Lin Shaye,   Leigh Whannell,   Angus Sampson,   Kirk Acevedo  ,53127,67750000
    Eli  ,2019,R,98," Drama, Horror, Mystery            ",5.7,0,    Ciarn Foy  ,      Charlie Shotwell,   Kelly Reilly,   Max Martini,   Lili Taylor  ,29724,0
    The Darkest Minds  ,2018,PG-13,104," Action, Adventure, Drama            ",5.7,0,    Jennifer Yuh Nelson  ,      Amandla Sten erg,   Mandy Moore,   Bradley Whitford,   Harris Dickinson  ,28533,12700000
    Mechanic: Resurrection  ,2016,R,98," Action, Adventure, Crime            ",5.7,0,    Dennis Gansel  ,      Jason Statham,   Jessica Al a,   Tommy Lee Jones,   Michelle Yeoh  ,77288,21220000
    Allegiant  ,2016,PG-13,120," Action, Adventure, Mystery            ",5.7,0,    Ro ert Schwentke  ,      Shailene Woodley,   Theo James,   Jeff Daniels,   Naomi Watts  ,110283,66180000
    Regression  ,2015,R,106," Crime, Drama, Mystery            ",5.7,0,    Alejandro Amen ar  ,      Ethan Hawke,   David Thewlis,   Emma Watson,   Dale Dickey  ,37298,50000
    47 Meters Down  ,2017,PG-13,89," Adventure, Drama, Horror            ",5.7,0,    Johannes Ro erts  ,      Mandy Moore,   Claire Holt,   Matthew Modine,   Chris Johnson  ,49446,44310000
    Hitman: Agent 47  ,2015,R,96," Action, Crime, Thriller            ",5.7,0,    Aleksander Bach  ,      Rupert Friend,   Hannah Ware,   Zachary Quinto,   Ciarn Hinds  ,85924,22470000
    I Spit on Your Grave 2  ,2013,R,106," Action, Crime, Horror            ",5.7,0,    Steven R. Monroe  ,      Jemma Dallender,   Joe A solom,   Yavor Baharov,   George Zlatarev  ,27421,0
    The Purge  ,2013,R,85," Horror, Sci-Fi, Thriller            ",5.7,0,    James DeMonaco  ,      Ethan Hawke,   Lena Headey,   Max Burkholder,   Adelaide Kane  ,203775,64470000
    Would You Rather  ,2012,Not Rated,93," Horror, Thriller            ",5.7,0,    David Guy Levy  ,      Brittany Snow,   June Squi  ,   Jeffrey Com s,   Jonny Coyne  ,38103,0
    Sa otage  ,2014,R,109," Action, Crime, Drama            ",5.7,0,    David Ayer  ,      Arnold Schwarzenegger,   Sam Worthington,   Terrence Howard,   Olivia Williams  ,59815,10510000
    The Three Musketeers  ,2011,PG-13,110," Action, Adventure, Fantasy            ",5.7,0,    Paul W.S. Anderson  ,      Logan Lerman,   Matthew Macfadyen,   Ray Stevenson,   Milla Jovovich  ,103945,20380000
    Brick Mansions  ,2014,PG-13,90," Action, Crime, Thriller            ",5.7,0,    Camille Delamarre  ,      Paul Walker,   David Belle,   RZA,   Gochy Boy  ,40166,20290000
    Paranoia  ,2013,PG-13,106," Drama, Thriller            ",5.7,0,    Ro ert Luketic  ,      Liam Hemsworth,   Gary Oldman,   Harrison Ford,   Am er Heard  ,35215,7380000
    Old oy  ,2013,R,104," Action, Drama, Mystery            ",5.7,0,    Spike Lee  ,      Josh Brolin,   Eliza eth Olsen,   Samuel L. Jackson,   Sharlto Copley  ,69616,2190000
    Bullet to the Head  ,2012,R,92," Action, Crime, Thriller            ",5.7,0,    Walter Hill  ,      Sylvester Stallone,   Jason Momoa,   Christian Slater,   Sung Kang  ,47669,9480000
    Race to Witch Mountain  ,2009,PG,98," Action, Adventure, Family            ",5.7,0,    Andy Fickman  ,      Dwayne Johnson,   Carla Gugino,   AnnaSophia Ro  ,   Alexander Ludwig  ,56165,67170000
    Gemini Man  ,2019,PG-13,117," Action, Drama, Sci-Fi            ",5.7,0,    Ang Lee  ,      Will Smith,   Mary Eliza eth Winstead,   Clive Owen,   Benedict Wong  ,90000,20550000
    Armored  ,2009,PG-13,88," Action, Crime, Thriller            ",5.7,0,    Nimrd Antal  ,      Colum us Short,   Matt Dillon,   Laurence Fish urne,   Jean Reno  ,29800,15990000
    Pet Sematary  ,2019,R,101," Horror, Mystery, Thriller            ",5.7,0,    Kevin Klsch   ,       Jason Clarke,   Amy Seimetz,   John Lithgow,   Jet Laurence    ,82777,54720000
    Priest  ,2011,PG-13,87," Action, Adventure, Fantasy            ",5.7,0,    Scott Stewart  ,      Paul Bettany,   Cam Gigandet,   Maggie Q,   Karl Ur an  ,115632,29140000
    Fool' s Gold  ,2008,PG-13,112," Action, Adventure, Comedy            ",5.7,0,    Andy Tennant  ,      Matthew McConaughey,   Kate Hudson,   Donald Sutherland,   Alexis Dziena  ,74324,70230000
    Su ur icon  ,2017,R,105," Comedy, Crime, Drama            ",5.7,0,    George Clooney  ,      Matt Damon,   Julianne Moore,   Oscar Isaac,   Noah Jupe  ,40751,5780000
    Perfect Stranger  ,2007,R,109," Crime, Mystery, Thriller            ",5.7,0,    James Foley  ,      Halle Berry,   Bruce Willis,   Giovanni Ri isi,   Richard Portnow  ,45301,23980000
    Hatchet  ,2006,R,93," Comedy, Horror, Thriller            ",5.7,0,    Adam Green  ,      Kane Hodder,   Joel David Moore,   Deon Richmond,   Amara Zaragoza  ,29127,160000
    Poseidon  ,2006,PG-13,98," Action, Adventure, Thriller            ",5.7,0,    Wolfgang Petersen  ,      Richard Dreyfuss,   Kurt Russell,   Emmy Rossum,   Josh Lucas  ,99243,60670000
    Cu e Zero  ,2004,R,97," Drama, Mystery, Sci-Fi            ",5.7,0,    Ernie Bar arash  ,      Zachary Bennett,   Stephanie Moore,   Martin Roach,   Michael Riley  ,37075,0
    Open Water  ,2003,R,79," Adventure, Drama, Horror            ",5.7,63,    Chris Kentis  ,      Blanchard Ryan,   Daniel Travis,   Saul Stein,   Michael E. Williamson  ,51208,30610000
    Clu  Dread  ,2004,R,104," Comedy, Horror, Mystery            ",5.7,0,    Jay Chandrasekhar  ,      Jay Chandrasekhar,   Bill Paxton,   Kevin Heffernan,   Elena Lyons  ,28457,4990000
    National Security  ,2003,PG-13,88," Action, Comedy, Crime            ",5.7,0,    Dennis Dugan  ,      Martin Lawrence,   Steve Zahn,   Colm Feore,   Bill Duke  ,48168,35760000
    Red Planet  ,2000,PG-13,106," Action, Sci-Fi, Thriller            ",5.7,0,    Antony Hoffman  ,      Val Kilmer,   Carrie-Anne Moss,   Tom Sizemore,   Benjamin Bratt  ,55562,18000000
    The Skulls  ,2000,PG-13,106," Action, Crime, Drama            ",5.7,0,    Ro  Cohen  ,      Joshua Jackson,   Paul Walker,   Hill Harper,   Leslie Bi    ,31039,35010000
    Mission to Mars  ,2000,PG,114," Adventure, Sci-Fi, Thriller            ",5.7,0,    Brian De Palma  ,      Tim Ro  ins,   Gary Sinise,   Don Cheadle,   Connie Nielsen  ,70544,60880000
    The Art of War  ,2000,R,117," Action, Adventure, Crime            ",5.7,0,    Christian Duguay  ,      Wesley Snipes,   Anne Archer,   Maury Chaykin,   Marie Matiko  ,28783,30210000
    Planet of the Apes  ,2001,PG-13,119," Action, Adventure, Sci-Fi            ",5.7,0,    Tim Burton  ,      Mark Wahl erg,   Helena Bonham Carter,   Tim Roth,   Michael Clarke Duncan  ,210992,180010000
    Ma  ,2019,R,99," Horror, Mystery, Thriller            ",5.6,0,    Tate Taylor  ,      Octavia Spencer,   Diana Silvers,   Juliette Lewis,   McKaley Miller  ,41268,45370000
    Hold the Dark  ,2018,TV-MA,125," Action, Drama, Thriller            ",5.6,63,    Jeremy Saulnier  ,      Jeffrey Wright,   Alexander Skarsgrd,   James Badge Dale,   Riley Keough  ,33778,0
    The Meg  ,2018,PG-13,113," Action, Horror, Sci-Fi            ",5.6,0,    Jon Turteltau   ,      Jason Statham,   Bing ing Li,   Rainn Wilson,   Cliff Curtis  ,152482,143010000
    Survivor  ,2015,PG-13,96," Action, Crime, Thriller            ",5.6,0,    James McTeigue  ,      Milla Jovovich,   Pierce Brosnan,   Dylan McDermott,   Paddy Wallace  ,31625,0
    Runner Runner  ,2013,R,88," Crime, Thriller            ",5.6,0,    Brad Furman  ,      Ben Affleck,   Justin Tim erlake,   Gemma Arterton,   Anthony Mackie  ,60815,19320000
    Wild Card  ,2015,R,92," Action, Crime, Drama            ",5.6,0,    Simon West  ,      Jason Statham,   Michael Angarano,   Dominik Garcia,   Milo Ventimiglia  ,51414,0
    Curse of Chucky  ,2013,R,97," Horror, Thriller            ",5.6,0,    Don Mancini  ,      Chantal Quesnelle,   Fiona Dourif,   Jordan Gavaris,   Danielle Bisutti  ,34856,0
    Machete Kills  ,2013,R,107," Action, Crime, Thriller            ",5.6,0,    Ro ert Rodriguez  ,      Danny Trejo,   Alexa PenaVega,   Mel Gi son,   Jessica Al a  ,75042,8010000
    Fire with Fire  ,2012,R,97," Action, Crime, Thriller            ",5.6,0,    David Barrett  ,         Josh Duhamel,     Bruce Willis,     Rosario Dawson,  Vincent D    Onofrio ,25299,0
    The Bay  ,2012,R,84," Horror, Sci-Fi, Thriller            ",5.6,65,    Barry Levinson  ,      Will Rogers,   Kristen Connolly,   Kether Donohue,   Frank Deal  ,25738,30000
    House at the End of the Street  ,2012,PG-13,101," Drama, Horror, Thriller            ",5.6,0,    Mark Tonderai  ,      Jennifer Lawrence,   Elisa eth Shue,   Max Thieriot,   Gil Bellows  ,73176,31610000
    Cop Out  ,2010,R,107," Action, Comedy, Crime            ",5.6,0,    Kevin Smith  ,      Bruce Willis,   Tracy Morgan,   Juan Carlos Hernndez,   Cory Fernandez  ,85370,44880000
    The Ward  ,2010,R,89," Horror, Mystery, Thriller            ",5.6,0,    John Carpenter  ,      Am er Heard,   Mamie Gummer,   Danielle Pana aker,   Laura-Leigh  ,40521,0
    The Last Exorcism  ,2010,PG-13,87," Horror, Mystery, Thriller            ",5.6,63,    Daniel Stamm  ,      Patrick Fa ian,   Ashley Bell,   Iris Bahr,   Louis Herthum  ,48062,41030000
    Don' t Be Afraid of the Dark  ,2010,R,99," Adventure, Fantasy, Horror            ",5.6,0,    Troy Nixey  ,      Katie Holmes,   Guy Pearce,   Bailee Madison,   Bruce Gleeson  ,47091,24040000
    12 Rounds  ,2009,PG-13,108," Action, Crime, Thriller            ",5.6,0,    Renny Harlin  ,      John Cena,   Ashley Scott,   Aidan Gillen,   Steve Harris  ,27364,12230000
    The Midnight Sky  ,2020,PG-13,118," Drama, Fantasy, Sci-Fi            ",5.6,0,    George Clooney  ,      George Clooney,   Felicity Jones,   David Oyelowo,   Caoilinn Springall  ,68377,0
    Diary of the Dead  ,2007,R,95," Fantasy, Horror, Sci-Fi            ",5.6,66,    George A. Romero  ,      Michelle Morgan,   Joshua Close,   Shawn Ro erts,   Todd Schroeder  ,45949,960000
    The Stepfather  ,2009,PG-13,101," Crime, Thriller            ",5.6,0,    Nelson McCormick  ,      Penn Badgley,   Dylan Walsh,   Sela Ward,   Am er Heard  ,31834,29060000
    The Hitcher  ,2007,R,84," Crime, Thriller            ",5.6,0,    Dave Meyers  ,      Sean Bean,   Sophia Bush,   Zachary Knighton,   Neal McDonough  ,40788,16470000
    The Reaping  ,2007,R,99," Horror, Thriller            ",5.6,0,    Stephen Hopkins  ,      Hilary Swank,   David Morrissey,   AnnaSophia Ro  ,   Idris El a  ,41985,25120000
    The Black Dahlia  ,2006,R,121," Crime, Drama, Mystery            ",5.6,0,    Brian De Palma  ,      Josh Hartnett,   Aaron Eckhart,   Scarlett Johansson,   Hilary Swank  ,71553,22520000
    Creep  ,2004,R,85," Horror, Mystery, Thriller            ",5.6,0,    Christopher Smith  ,      Franka Potente,   Sean Harris,   Vas Blackwood,   Ken Camp ell  ,28303,0
    Alien vs. Predator  ,2004,PG-13,101," Action, Adventure, Horror            ",5.6,0,    Paul W.S. Anderson  ,      Sanaa Lathan,   Lance Henriksen,   Raoul Bova,   Ewen Bremner  ,185776,80280000
    Ba ylon A.D.  ,2008,PG-13,90," Action, Adventure, Sci-Fi            ",5.6,0,    Mathieu Kassovitz  ,      Vin Diesel,   Michelle Yeoh,   Mlanie Thierry,   Grard Depardieu  ,93397,22530000
    The Box  ,2009,PG-13,115," Drama, Mystery, Thriller            ",5.6,0,    Richard Kelly  ,      Cameron Diaz,   James Marsden,   Frank Langella,   James Re horn  ,89125,15050000
    Cu e: Hypercu e  ,2002,R,94," Drama, Mystery, Sci-Fi            ",5.6,0,    Andrzej Sekula  ,      Kari Matchett,   Geraint Wyn Davies,   Grace Lynn Kung,   Matthew Ferguson  ,62919,0
    Bad Company  ,2002,PG-13,116," Action, Comedy, Thriller            ",5.6,0,    Joel Schumacher  ,      Anthony Hopkins,   Chris Rock,   Peter Stormare,   Ga riel Macht  ,44960,30160000
    Exit Wounds  ,2001,R,101," Action, Crime, Thriller            ",5.6,0,    Andrzej Bartkowiak  ,      Steven Seagal,   DMX,   Isaiah Washington,   Anthony Anderson  ,32115,51760000
    Replicas  ,2018,PG-13,107," Drama, Sci-Fi, Thriller            ",5.5,0,    Jeffrey Nachmanoff  ,      Keanu Reeves,   Alice Eve,   Thomas Middleditch,   John Ortiz  ,33010,4050000
    Unfriended  ,2014,R,83," Horror, Mystery, Thriller            ",5.5,0,    Levan Ga riadze  ,      Heather Sossaman,   Matthew Bohrer,   Courtney Halverson,   Shelley Hennig  ,69117,32480000
    The Cloverfield Paradox  ,2018,PG-13,102," Action, Horror, Sci-Fi            ",5.5,0,    Julius Onah  ,      Gugu M atha-Raw,   David Oyelowo,   Daniel Brhl,   John Ortiz  ,96273,0
    Ek Tha Tiger  ,2012,Not Rated,132," Action, Romance, Thriller            ",5.5,0,    Ka ir Khan  ,      Salman Khan,   Katrina Kaif,   Girish Karnad,   Roshan Seth  ,29162,2350000
    The Last Days on Mars  ,2013,R,98," Adventure, Horror, Sci-Fi            ",5.5,0,    Ruairi Ro inson  ,      Liev Schrei er,   Elias Koteas,   Romola Garai,   Olivia Williams  ,35542,20000
    Vampire Academy  ,2014,PG-13,104," Action, Comedy, Drama            ",5.5,0,    Mark Waters  ,      Zoey Deutch,   Lucy Fry,   Danila Kozlovskiy,   Ga riel Byrne  ,52069,7790000
    Stolen  ,2012,R,96," Action, Crime, Thriller            ",5.5,0,    Simon West  ,      Nicolas Cage,   Malin Akerman,   Josh Lucas,   Danny Huston  ,43477,300000
    Red Riding Hood  ,2011,PG-13,100," Fantasy, Horror, Mystery            ",5.5,0,    Catherine Hardwicke  ,      Amanda Seyfried,   Lukas Haas,   Gary Oldman,   Billy Burke  ,108387,37660000
    Killers  ,2010,PG-13,100," Action, Comedy, Romance            ",5.5,0,    Ro ert Luketic  ,         Katherine Heigl,     Ashton Kutcher,     Tom Selleck,  Catherine O    Hara ,87899,47060000
    Winchester  ,2018,PG-13,99," Biography, Drama, Fantasy            ",5.5,0,    Michael Spierig   ,          Helen Mirren,     Sarah Snook,  Finn Scicluna-O    Prey,     Jason Clarke       ,30865,25090000
    The Day the Earth Stood Still  ,2008,PG-13,104," Drama, Sci-Fi, Thriller            ",5.5,0,    Scott Derrickson  ,      Keanu Reeves,   Jennifer Connelly,   Kathy Bates,   Jaden Smith  ,164043,79370000
    Friday the 13th  ,2009,R,97," Horror, Mystery, Thriller            ",5.5,0,    Marcus Nispel  ,      Jared Padalecki,   Amanda Righetti,   Derek Mears,   Danielle Pana aker  ,98621,65000000
    Hostel: Part II  ,2007,R,94," Horror, Thriller            ",5.5,0,    Eli Roth  ,      Lauren German,   Heather Matarazzo,   Bijou Phillips,   Roger Bart  ,85786,17610000
    All the Boys Love Mandy Lane  ,2006,R,90," Horror, Mystery, Thriller            ",5.5,0,    Jonathan Levine  ,      Am er Heard,   Anson Mount,   Whitney A le,   Michael Welch  ,31525,0
    The Omen  ,2006,R,110," Action, Adventure, Fantasy            ",5.5,0,    John Moore  ,      Liev Schrei er,   Julia Stiles,   Seamus Davey-Fitzpatrick,   David Thewlis  ,56445,54610000
    Lady in the Water  ,2006,PG-13,110," Drama, Fantasy, Mystery            ",5.5,0,    M. Night Shyamalan  ,      Paul Giamatti,   Bryce Dallas Howard,   Jeffrey Wright,   Bo  Bala an  ,95096,42290000
    on Flux  ,2005,PG-13,93," Action, Adventure, Sci-Fi            ",5.5,0,    Karyn Kusama  ,      Charlize Theron,   Frances McDormand,   Sophie Okonedo,   Marton Csokas  ,124333,25860000
    White Noise  ,2005,PG-13,101," Drama, Horror, Mystery            ",5.5,0,    Geoffrey Sax  ,      Michael Keaton,   De orah Kara Unger,   Ian McNeice,   Chandra West  ,47266,56390000
    Whiteout  ,2009,R,101," Action, Crime, Mystery            ",5.5,0,    Dominic Sena  ,      Kate Beckinsale,   Ga riel Macht,   Tom Skerritt,   Colum us Short  ,37464,10280000
    The Whole Ten Yards  ,2004,PG-13,98," Comedy, Crime, Thriller            ",5.5,0,    Howard Deutch  ,      Bruce Willis,   Matthew Perry,   Natasha Henstridge,   Amanda Peet  ,54281,16320000
    The Core  ,2003,PG-13,135," Action, Adventure, Sci-Fi            ",5.5,0,    Jon Amiel  ,      Aaron Eckhart,   Hilary Swank,   Delroy Lindo,   Bruce Greenwood  ,94013,31190000
    Dreamcatcher  ,2003,R,134," Drama, Horror, Sci-Fi            ",5.5,0,    Lawrence Kasdan  ,      Morgan Freeman,   Thomas Jane,   Jason Lee,   Damian Lewis  ,89064,33720000
    Collateral Damage  ,2002,R,108," Action, Drama, Thriller            ",5.5,0,    Andrew Davis  ,      Arnold Schwarzenegger,   John Leguizamo,   Francesca Neri,   Elias Koteas  ,72188,40080000
    Charlie' s Angels  ,2000,PG-13,98," Action, Adventure, Comedy            ",5.5,0,    McG  ,      Cameron Diaz,   Drew Barrymore,   Lucy Liu,   Bill Murray  ,176984,125310000
    Gretel & Hansel  ,2020,PG-13,87," Fantasy, Horror, Mystery            ",5.4,64,    Oz Perkins  ,      Sophia Lillis,   Samuel Leakey,   Alice Krige,   Jessica De Gouw  ,25018,0
    Ava  ,2020,R,96," Action, Crime, Drama            ",5.4,0,    Tate Taylor  ,      Jessica Chastain,   John Malkovich,   Common,   Geena Davis  ,41500,0
