title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    Keith  ,2008,PG-13,95," Drama, Romance            ",7.4,0,    Todd Kessler  ,      Elisa eth Harnois,   Jesse McCartney,   Margo Harshman,   Ignacio Serricchio  ,35317,0
    Memoirs of a Geisha  ,2005,PG-13,145," Drama, Romance            ",7.4,0,    Ro  Marshall  ,      Ziyi Zhang,   Ken Watana e,   Michelle Yeoh,   Suzuka Ohgo  ,138585,57490000
    The Constant Gardener  ,2005,R,129," Drama, Mystery, Romance            ",7.4,82,    Fernando Meirelles  ,      Ralph Fiennes,   Rachel Weisz,   Danny Huston,   Hu ert Kound  ,133435,33580000
    The Terminal  ,2004,PG-13,128," Comedy, Drama, Romance            ",7.4,0,    Steven Spiel erg  ,      Tom Hanks,   Catherine Zeta-Jones,   Chi McBride,   Stanley Tucci  ,410220,77870000
    Garden State  ,2004,R,102," Comedy, Drama, Romance            ",7.4,67,    Zach Braff  ,      Zach Braff,   Peter Sarsgaard,   Natalie Portman,   Ian Holm  ,207095,26780000
    Open Range  ,2003,R,139," Action, Drama, Romance            ",7.4,67,    Kevin Costner  ,      Kevin Costner,   Ro ert Duvall,   Diego Luna,   A raham Benru i  ,67126,58330000
    A Walk to Remem er  ,2002,PG,101," Drama, Romance            ",7.4,0,    Adam Shankman  ,      Mandy Moore,   Shane West,   Peter Coyote,   Daryl Hannah  ,200344,41230000
    Ka hi Khushi Ka hie Gham...  ,2001,Not Rated,210," Drama, Musical, Romance            ",7.4,0,    Karan Johar  ,      Shah Rukh Khan,   Kajol,   Amita h Bachchan,   Hrithik Roshan  ,45281,2900000
2046,2004,R,129," Drama, Romance, Sci-Fi            ",7.4,78,    Kar-Wai Wong  ,      Tony Chiu-Wai Leung,   Ziyi Zhang,   Faye Wong,   Li Gong  ,51279,1440000
    Frida  ,2002,R,123," Biography, Drama, Romance            ",7.4,61,    Julie Taymor  ,      Salma Hayek,   Alfred Molina,   Geoffrey Rush,   Ma Maestro  ,81870,25890000
    The Ballad of Buster Scruggs  ,2018,R,133," Comedy, Drama, Musical            ",7.3,79,    Ethan Coen   ,       Tim Blake Nelson,   Willie Watson,   Clancy Brown,   Danny McCarthy    ,124690,0
    The Shape of Water  ,2017,R,123," Adventure, Drama, Fantasy            ",7.3,87,    Guillermo del Toro  ,      Sally Hawkins,   Octavia Spencer,   Michael Shannon,   Doug Jones  ,375609,63860000
    Youth  ,2015,R,124," Comedy, Drama, Music            ",7.3,64,    Paolo Sorrentino  ,      Michael Caine,   Harvey Keitel,   Rachel Weisz,   Jane Fonda  ,72470,2700000
    Belle  ,2013,PG,100," Biography, Drama, Romance            ",7.3,64,    Amma Asante  ,      Gugu M atha-Raw,   Matthew Goode,   Emily Watson,   Miranda Richardson  ,28429,10730000
    Anomalisa  ,2015,R,90," Animation, Comedy, Drama            ",7.3,88,    Duke Johnson   ,       David Thewlis,   Jennifer Jason Leigh,   Tom Noonan  ,,66814,3760000
    The Book of Life  ,2014,PG,95," Animation, Adventure, Comedy            ",7.3,67,    Jorge R. Gutirrez  ,      Diego Luna,   Zoe Saldana,   Channing Tatum,   Ron Perlman  ,65211,50150000
    Only Lovers Left Alive  ,2013,R,123," Comedy, Drama, Fantasy            ",7.3,79,    Jim Jarmusch  ,      Tilda Swinton,   Tom Hiddleston,   Mia Wasikowska,   John Hurt  ,91743,1880000
    The Next Three Days  ,2010,PG-13,133," Action, Crime, Drama            ",7.3,0,    Paul Haggis  ,      Russell Crowe,   Eliza eth Banks,   Liam Neeson,   Michael Buie  ,185823,21150000
    Su marine  ,2010,R,97," Comedy, Drama, Romance            ",7.3,76,    Richard Ayoade  ,      Craig Ro erts,   Sally Hawkins,   Paddy Considine,   Noah Taylor  ,86027,470000
    The Best Exotic Marigold Hotel  ,2011,PG-13,124," Comedy, Drama, Romance            ",7.3,62,    John Madden  ,      Judi Dench,   Bill Nighy,   Maggie Smith,   Tom Wilkinson  ,90683,46410000
    Jane Eyre  ,2011,PG-13,120," Drama, Romance            ",7.3,76,    Cary Joji Fukunaga  ,      Mia Wasikowska,   Michael Fass ender,   Jamie Bell,   Su Elliot  ,82109,11240000
    The Young Victoria  ,2009,PG,105," Biography, Drama, History            ",7.3,64,    Jean-Marc Valle  ,      Emily Blunt,   Rupert Friend,   Paul Bettany,   Miranda Richardson  ,58225,11000000
    Revolutionary Road  ,2008,R,119," Drama, Romance            ",7.3,69,    Sam Mendes  ,      Leonardo DiCaprio,   Kate Winslet,   Christopher Fitzgerald,   Jonathan Roumie  ,198605,22910000
    Lars and the Real Girl  ,2007,PG-13,106," Comedy, Drama, Romance            ",7.3,70,    Craig Gillespie  ,      Ryan Gosling,   Emily Mortimer,   Paul Schneider,   R.D. Reid  ,138944,5970000
    Wristcutters: A Love Story  ,2006,R,88," Comedy, Drama, Fantasy            ",7.3,62,    Goran Dukic  ,      Patrick Fugit,   Shea Whigham,   Tom Waits,   Will Arnett  ,53954,320000
    Across the Universe  ,2007,PG-13,133," Drama, Fantasy, History            ",7.3,0,    Julie Taymor  ,      Evan Rachel Wood,   Jim Sturgess,   Joe Anderson,   Dana Fuchs  ,106375,24340000
    Peaceful Warrior  ,2006,PG-13,120," Drama, Romance, Sport            ",7.3,0,    Victor Salva  ,      Scott Mechlowicz,   Nick Nolte,   Amy Smart,   Tim DeKay  ,26803,3960000
    The Life Aquatic with Steve Zissou  ,2004,R,119," Action, Adventure, Comedy            ",7.3,62,    Wes Anderson  ,      Bill Murray,   Owen Wilson,   Anjelica Huston,   Cate Blanchett  ,181419,24010000
    The Secret Life of Walter Mitty  ,2013,PG,114," Adventure, Comedy, Drama            ",7.3,0,    Ben Stiller  ,      Ben Stiller,   Kristen Wiig,   Jon Daly,   Kathryn Hahn  ,295119,58240000
    The Science of Sleep  ,2006,R,105," Comedy, Drama, Fantasy            ",7.3,70,    Michel Gondry  ,      Gael Garca Bernal,   Charlotte Gains ourg,   Miou-Miou,   Alain Cha at  ,67759,4660000
    Far from Heaven  ,2002,PG-13,107," Drama, Romance            ",7.3,84,    Todd Haynes  ,      Julianne Moore,   Dennis Quaid,   Dennis Hays ert,   Patricia Clarkson  ,44133,15850000
    L' au erge espagnole  ,2002,R,122," Comedy, Drama, Romance            ",7.3,65,    Cdric Klapisch  ,      Romain Duris,   Judith Godrche,   Kelly Reilly,   Audrey Tautou  ,39630,3900000
    Punch-Drunk Love  ,2002,R,95," Comedy, Drama, Romance            ",7.3,78,    Paul Thomas Anderson  ,      Adam Sandler,   Emily Watson,   Philip Seymour Hoffman,   Jason Andrews  ,148886,17840000
    Corpse Bride  ,2005,PG,77," Animation, Drama, Family            ",7.3,83,    Tim Burton   ,       Johnny Depp,   Helena Bonham Carter,   Emily Watson,   Tracey Ullman    ,246893,53360000
    The King  ,2019,R,140," Biography, Drama, History            ",7.2,62,    David Michd  ,      Tom Glynn-Carney,   G or Czap,   Tom Fisher,   Edward Ashley  ,91420,0
    Five Feet Apart  ,2019,PG-13,116," Drama, Romance            ",7.2,0,    Justin Baldoni  ,      Haley Lu Richardson,   Cole Sprouse,   Moises Arias,   Kim erly He ert Gregory  ,45653,45730000
    Anthropoid  ,2016,R,120," Action, Biography, Drama            ",7.2,0,    Sean Ellis  ,      Jamie Dornan,   Cillian Murphy,   Brian Caspe,   Karel Hermnek Jr.  ,44330,2960000
    Bajirao Mastani  ,2015,Not Rated,158," Action, Drama, History            ",7.2,0,    Sanjay Leela Bhansali  ,      Ranveer Singh,   Deepika Padukone,   Priyanka Chopra,   Tanvi Azmi  ,31534,6560000
    The Lo ster  ,2015,R,119," Comedy, Drama, Romance            ",7.2,82,    Yorgos Lanthimos  ,      Colin Farrell,   Rachel Weisz,   Jessica Barden,   Olivia Colman  ,222427,8700000
    The Light Between Oceans  ,2016,PG-13,133," Drama, Romance            ",7.2,0,    Derek Cianfrance  ,      Michael Fass ender,   Alicia Vikander,   Rachel Weisz,   Florence Clery  ,52611,12550000
    Carol  ,2015,R,118," Drama, Romance            ",7.2,94,    Todd Haynes  ,      Cate Blanchett,   Rooney Mara,   Sarah Paulson,   Kyle Chandler  ,117161,12710000
    Stuck in Love.  ,2012,R,97," Comedy, Drama, Romance            ",7.2,0,    Josh Boone  ,      Greg Kinnear,   Jennifer Connelly,   Lily Collins,   Nat Wolff  ,84197,80000
    The Sessions  ,2012,R,95," Biography, Comedy, Drama            ",7.2,79,    Ben Lewin  ,      John Hawkes,   Helen Hunt,   William H. Macy,   Moon Bloodgood  ,41262,6000000
    Ru y Sparks  ,2012,R,104," Comedy, Drama, Fantasy            ",7.2,67,    Jonathan Dayton   ,       Paul Dano,   Zoe Kazan,   Annette Bening,   Antonio Banderas    ,96133,2540000
    The Age of Adaline  ,2015,PG-13,112," Drama, Fantasy, Romance            ",7.2,0,    Lee Toland Krieger  ,      Blake Lively,   Michiel Huisman,   Harrison Ford,   Kathy Baker  ,156212,42480000
"    Love, Rosie  ",2014,R,102," Comedy, Romance            ",7.2,0,    Christian Ditter  ,      Lily Collins,   Sam Claflin,   Christian Cooke,   Jaime Winstone  ,123613,20000
    Beginners  ,2010,R,105," Comedy, Drama, Romance            ",7.2,81,    Mike Mills  ,      Ewan McGregor,   Christopher Plummer,   Mlanie Laurent,   Goran Visnjic  ,88424,5790000
    The Great Gats y  ,2013,PG-13,143," Drama, Romance            ",7.2,0,    Baz Luhrmann  ,      Leonardo DiCaprio,   Carey Mulligan,   Joel Edgerton,   To ey Maguire  ,483376,144840000
    Crazy Heart  ,2009,R,112," Drama, Music, Romance            ",7.2,83,    Scott Cooper  ,      Jeff Bridges,   Maggie Gyllenhaal,   Colin Farrell,   James Keane  ,84563,39460000
    Agora  ,2009,R,127," Adventure, Biography, Drama            ",7.2,0,    Alejandro Amen ar  ,      Rachel Weisz,   Max Minghella,   Oscar Isaac,   Ashraf Barhom  ,66315,620000
    Adam  ,2009,PG-13,99," Comedy, Drama, Romance            ",7.2,0,    Max Mayer  ,      Hugh Dancy,   Rose Byrne,   Peter Gallagher,   Amy Irving  ,33585,2280000
    Ra  Ne Bana Di Jodi  ,2008,Not Rated,167," Comedy, Drama, Music            ",7.2,0,    Aditya Chopra  ,      Shah Rukh Khan,   Anushka Sharma,   Vinay Pathak,   M.K. Raina  ,44092,2070000
    Broken Em races  ,2009,R,127," Drama, Romance, Thriller            ",7.2,76,    Pedro Almodvar  ,      Penlope Cruz,   Llus Homar,   Blanca Portillo,   Jos Luis Gmez  ,38723,5010000
    Cash ack  ,2006,R,102," Comedy, Drama, Romance            ",7.2,0,    Sean Ellis  ,      Sean Biggerstaff,   Emilia Fox,   Michelle Ryan,   Erica Ellis  ,83098,20000
    Fanaa  ,2006,Not Rated,168," Drama, Romance            ",7.2,0,    Kunal Kohli  ,      Aamir Khan,   Kajol,   Rishi Kapoor,   Ta u  ,31037,2100000
    Candy  ,2006,R,108," Drama, Romance            ",7.2,0,    Neil Armfield  ,      Heath Ledger,   A  ie Cornish,   Geoffrey Rush,   Tom Budge  ,43648,40000
    The Fountain  ,2006,PG-13,97," Drama, Mystery, Romance            ",7.2,0,    Darren Aronofsky  ,      Hugh Jackman,   Rachel Weisz,   Sean Patrick Thomas,   Ellen Burstyn  ,229221,10140000
    Broken Flowers  ,2005,R,106," Comedy, Drama, Mystery            ",7.2,79,    Jim Jarmusch  ,      Bill Murray,   Jessica Lange,   Sharon Stone,   Julie Delpy  ,98702,13740000
"    Paris, je t' aime  ",2006,R,120," Comedy, Drama, Romance            ",7.2,66,    Olivier Assayas   ,      Gurinder Chadha,   Sylvain Chomet,   Ethan Coen,   Joel Coen,70669,4860000
    Closer  ,2004,R,104," Drama, Romance            ",7.2,65,    Mike Nichols  ,      Natalie Portman,   Jude Law,   Clive Owen,   Julia Ro erts  ,204352,33990000
    King Kong  ,2005,PG-13,187," Action, Adventure, Drama            ",7.2,81,    Peter Jackson  ,      Naomi Watts,   Jack Black,   Adrien Brody,   Thomas Kretschmann  ,393789,218080000
    The Cat Returns  ,2002,G,75," Animation, Adventure, Comedy            ",7.2,70,    Hiroyuki Morita  ,      Chizuru Ikewaki,   Yoshihiko Hakamada,   Aki Maeda,   Takayuki Yamada  ,49832,0
    The Dreamers  ,2003,NC-17,115," Drama, Romance            ",7.2,62,    Bernardo Bertolucci  ,      Michael Pitt,   Louis Garrel,   Eva Green,   Anna Chancellor  ,111773,2530000
    Shrek 2  ,2004,PG,93," Animation, Adventure, Comedy            ",7.2,75,    Andrew Adamson   ,    Mike Myers,   Eddie Murphy,   Cameron Diaz,     ,422239,436470000
    The Phantom of the Opera  ,2004,PG-13,143," Drama, Musical, Romance            ",7.2,0,    Joel Schumacher  ,      Gerard Butler,   Emmy Rossum,   Patrick Wilson,   Miranda Richardson  ,116715,51270000
    Chocolat  ,2000,PG-13,121," Drama, Romance            ",7.2,64,    Lasse Hallstrm  ,      Juliette Binoche,   Judi Dench,   Alfred Molina,   Carrie-Anne Moss  ,178592,71510000
    Cold Mountain  ,2003,R,154," Adventure, Drama, History            ",7.2,73,    Anthony Minghella  ,      Jude Law,   Nicole Kidman,   Rene Zellweger,   Eileen Atkins  ,140530,95640000
    Ka ir Singh  ,2019,Not Rated,173," Drama, Romance            ",7.1,0,    Sandeep Reddy Vanga  ,      Shahid Kapoor,   Kiara Advani,   Nikita Dutta,   Soham Majumdar  ,26631,0
    Queen & Slim  ,2019,R,132," Crime, Drama, Romance            ",7.1,74,    Melina Matsoukas  ,      Daniel Kaluuya,   Jodie Turner-Smith,   Bokeem Wood ine,   Chlo Sevigny  ,25144,0
    If Beale Street Could Talk  ,2018,R,119," Drama, Romance            ",7.1,87,    Barry Jenkins  ,      KiKi Layne,   Stephan James,   Regina King,   Teyonah Parris  ,43168,14920000
    Julieta  ,2016,R,99," Drama, Mystery, Romance            ",7.1,73,    Pedro Almodvar  ,      Emma Surez,   Adriana Ugarte,   Daniel Grao,   Inma Cuesta  ,29211,1490000
    Colonia  ,2015,R,110," Biography, Drama, History            ",7.1,0,    Florian Gallen erger  ,      Emma Watson,   Daniel Brhl,   Michael Nyqvist,   Richenda Carey  ,48301,0
    To All the Boys I' ve Loved Before  ,2018,TV-14,99," Comedy, Drama, Romance            ",7.1,64,    Susan Johnson  ,      Lana Condor,   Noah Centineo,   Janel Parrish,   Anna Cathcart  ,90406,0
    Allied  ,2016,R,124," Action, Drama, Romance            ",7.1,0,    Ro ert Zemeckis  ,      Brad Pitt,   Marion Cotillard,   Jared Harris,   Vincent E rahim  ,142870,40100000
    45 Years  ,2015,R,91," Drama, Romance            ",7.1,94,    Andrew Haigh  ,      Charlotte Rampling,   Tom Courtenay,   Geraldine James,   Dolly Wells  ,31240,4250000
    A Brilliant Young Mind  ,2014,PG-13,111," Drama, Romance            ",7.1,65,    Morgan Matthews  ,      Asa Butterfield,   Rafe Spall,   Sally Hawkins,   Eddie Marsan  ,27591,140000
    Far from the Madding Crowd  ,2015,PG-13,119," Drama, Romance            ",7.1,71,    Thomas Vinter erg  ,      Carey Mulligan,   Matthias Schoenaerts,   Michael Sheen,   Tom Sturridge  ,45681,12230000
    The Little Death  ,2014,Not Rated,96," Comedy, Drama, Romance            ",7.1,0,    Josh Lawson  ,      Bojana Novakovic,   Josh Lawson,   Damon Herriman,   Kate Mulvany  ,25263,20000
    Beauty and the Beast  ,2017,PG,129," Family, Fantasy, Musical            ",7.1,65,    Bill Condon  ,      Emma Watson,   Dan Stevens,   Luke Evans,   Josh Gad  ,276922,504010000
    The One I Love  ,2014,R,91," Comedy, Drama, Romance            ",7.1,66,    Charlie McDowell  ,      Mark Duplass,   Elisa eth Moss,   Ted Danson,   Kiana Cason  ,36145,510000
    The Longest Ride  ,2015,PG-13,123," Drama, Romance            ",7.1,0,    George Tillman Jr.  ,      Scott Eastwood,   Britt Ro ertson,   Alan Alda,   Jack Huston  ,77224,37450000
    Yeh Jawaani Hai Deewani  ,2013,Not Rated,160," Drama, Musical, Romance            ",7.1,0,    Ayan Mukherjee  ,      Ran ir Kapoor,   Deepika Padukone,   Aditya Roy Kapoor,   Kalki Koechlin  ,38647,3830000
    The Railway Man  ,2013,R,116," Biography, Drama, Romance            ",7.1,0,    Jonathan Teplitzky  ,      Colin Firth,   Nicole Kidman,   Stellan Skarsgrd,   Jeremy Irvine  ,37624,4440000
    Pitch Perfect  ,2012,PG-13,112," Comedy, Music, Romance            ",7.1,66,    Jason Moore  ,      Anna Kendrick,   Brittany Snow,   Re el Wilson,   Anna Camp  ,278316,65000000
    Now Is Good  ,2012,PG-13,103," Drama, Romance            ",7.1,0,    Ol Parker  ,      Dakota Fanning,   Josef Altin,   Jeremy Irvine,   Paddy Considine  ,33234,0
    The Spectacular Now  ,2013,R,95," Comedy, Drama, Romance            ",7.1,82,    James Ponsoldt  ,      Miles Teller,   Shailene Woodley,   Kyle Chandler,   Jennifer Jason Leigh  ,145054,6850000
    Heart eats  ,2010,Not Rated,101," Drama, Romance            ",7.1,70,    Xavier Dolan  ,      Xavier Dolan,   Monia Chokri,   Niels Schneider,   Anne Dorval  ,27613,60000
    Perfect Sense  ,2011,R,92," Drama, Romance, Sci-Fi            ",7.1,0,    David Mackenzie  ,      Ewan McGregor,   Eva Green,   Lauren Tempany,   Connie Nielsen  ,56854,0
    Remem er Me  ,2010,PG-13,113," Drama, Romance            ",7.1,0,    Allen Coulter  ,      Ro ert Pattinson,   Emilie de Ravin,   Caitlyn Rund,   Moiss Acevedo  ,138975,19070000
    Never Let Me Go  ,2010,R,103," Drama, Romance, Sci-Fi            ",7.1,69,    Mark Romanek  ,      Keira Knightley,   Carey Mulligan,   Andrew Garfield,   Izzy Meikle-Small  ,137805,2430000
    Nowhere Boy  ,2009,R,98," Biography, Drama, Music            ",7.1,67,    Sam Taylor-Johnson  ,      Aaron Taylor-Johnson,   Kristin Scott Thomas,   Anne-Marie Duff,   David Threlfall  ,35257,1450000
    Whatever Works  ,2009,PG-13,93," Comedy, Romance            ",7.1,0,    Woody Allen  ,      Evan Rachel Wood,   Larry David,   Henry Cavill,   Adam Brooks  ,71346,5310000
    Welcome to the Sticks  ,2008,Not Rated,106," Comedy, Romance            ",7.1,0,    Dany Boon  ,      Kad Merad,   Dany Boon,   Zo Flix,   Lorenzo Ausilia-Foret  ,39727,1480000
    Miss Pettigrew Lives for a Day  ,2008,PG-13,92," Comedy, Romance            ",7.1,63,    Bharat Nalluri  ,      Frances McDormand,   Amy Adams,   Ciarn Hinds,   David Alexander  ,26582,12290000
"    Definitely, May e  ",2008,PG-13,112," Comedy, Drama, Romance            ",7.1,0,    Adam Brooks  ,      Ryan Reynolds,   Rachel Weisz,   A igail Breslin,   An Nguyen  ,156279,31970000
    The Danish Girl  ,2015,R,119," Biography, Drama, Romance            ",7.1,66,    Tom Hooper  ,      Eddie Redmayne,   Alicia Vikander,   Am er Heard,   Ben Whishaw  ,165635,11110000
    It' s Kind of a Funny Story  ,2010,PG-13,101," Comedy, Drama, Romance            ",7.1,63,    Anna Boden   ,       Keir Gilchrist,   Zach Galifianakis,   Emma Ro erts,   Dana DeVestern    ,136525,6350000
    Forgetting Sarah Marshall  ,2008,R,111," Comedy, Drama, Romance            ",7.1,67,    Nicholas Stoller  ,      Kristen Bell,   Jason Segel,   Paul Rudd,   Mila Kunis  ,265675,63170000
    The Messenger  ,2009,R,113," Drama, Romance, War            ",7.1,77,    Oren Moverman  ,      Ben Foster,   Samantha Morton,   Woody Harrelson,   Jena Malone  ,33992,70000
    The Princess and the Frog  ,2009,G,97," Animation, Adventure, Comedy            ",7.1,73,    Ron Clements   ,       Anika Noni Rose,   Keith David,   Oprah Winfrey,   Bruno Campos    ,125691,104400000
    Thirst  ,2009,R,134," Drama, Fantasy, Horror            ",7.1,73,    Chan-wook Park  ,      Kang-ho Song,   Kim Ok- in,   Hee-jin Choi,   Dong-soo Seo  ,42976,300000
    Vicky Cristina Barcelona  ,2008,PG-13,96," Comedy, Drama, Romance            ",7.1,70,    Woody Allen  ,      Re ecca Hall,   Scarlett Johansson,   Javier Bardem,   Christopher Evan Welch  ,243522,23220000
    Angel-A  ,2005,R,91," Comedy, Drama, Fantasy            ",7.1,0,    Luc Besson  ,      Rie Rasmussen,   Jamel De  ouze,   Gil ert Melki,   Serge Ria oukine  ,32195,200000
    The Time Traveler' s Wife  ,2009,PG-13,107," Drama, Fantasy, Romance            ",7.1,0,    Ro ert Schwentke  ,      Eric Bana,   Rachel McAdams,   Ron Livingston,   Michelle Nolden  ,141150,63410000
    The 40-Year-Old Virgin  ,2005,R,116," Comedy, Romance            ",7.1,73,    Judd Apatow  ,      Steve Carell,   Catherine Keener,   Paul Rudd,   Romany Malco  ,398345,109450000
    If Only  ,2004,PG-13,92," Comedy, Drama, Fantasy            ",7.1,0,    Gil Junger  ,      Jennifer Love Hewitt,   Paul Nicholls,   Tom Wilkinson,   Diana Hardcastle  ,31511,0
    8 Women  ,2002,R,111," Comedy, Crime, Musical            ",7.1,64,    Franois Ozon  ,      Fanny Ardant,   Emmanuelle Bart,   Danielle Darrieux,   Catherine Deneuve  ,29452,3080000
    Sex and Luca  ,2001,R,128," Drama, Romance            ",7.1,65,    Julio Medem  ,      Paz Vega,   Tristn Ulloa,   Najwa Nimri,   Elena Anaya  ,35299,1490000
    Moha  atein  ,2000,Not Rated,216," Musical, Drama, Romance            ",7.1,0,    Aditya Chopra  ,      Amita h Bachchan,   Shah Rukh Khan,   Uday Chopra,   Jugal Hansraj  ,27464,0
    Thelma  ,2017,Not Rated,116," Drama, Fantasy, Horror            ",7.0,74,    Joachim Trier  ,      Eili Har oe,   Kaya Wilkins,   Henrik Rafaelsen,   Ellen Dorrit Petersen  ,27080,150000
    Padmaavat  ,2018,Not Rated,164," Drama, History, Romance            ",7.0,63,    Sanjay Leela Bhansali  ,      Deepika Padukone,   Ranveer Singh,   Shahid Kapoor,   Aditi Rao Hydari  ,27826,11850000
    Border  ,2018,R,110," Crime, Drama, Fantasy            ",7.0,75,    Ali A  asi  ,      Eva Melander,   Eero Milonoff,   Jrgen Thorsson,   Ann Petrn  ,25110,770000
    Loving  ,2016,PG-13,123," Biography, Drama, Romance            ",7.0,79,    Jeff Nichols  ,      Ruth Negga,   Joel Edgerton,   Will Dalton,   Dean Mumford  ,32139,7700000
    Swiss Army Man  ,2016,R,97," Comedy, Drama, Fantasy            ",7.0,64,    Dan Kwan   ,       Paul Dano,   Daniel Radcliffe,   Mary Eliza eth Winstead,   Antonia Ri ero    ,106999,4210000
    American Honey  ,2016,R,163," Adventure, Drama, Romance            ",7.0,80,    Andrea Arnold  ,      Sasha Lane,   Shia LaBeouf,   Riley Keough,   McCaul Lom ardi  ,38941,660000
    Enough Said  ,2013,PG-13,93," Comedy, Drama, Romance            ",7.0,78,    Nicole Holofcener  ,      Julia Louis-Dreyfus,   James Gandolfini,   Catherine Keener,   Toni Collette  ,59110,17540000
    A Girl Walks Home Alone at Night  ,2014,Not Rated,101," Drama, Horror, Romance            ",7.0,81,    Ana Lily Amirpour  ,      Sheila Vand,   Arash Marandi,   Marshall Manesh,   Mozhan Marn  ,31696,0
    Aashiqui 2  ,2013,Not Rated,132," Drama, Music, Musical            ",7.0,0,    Mohit Suri  ,      Aditya Roy Kapoor,   Shraddha Kapoor,   Shaad Randhawa,   Salil Acharya  ,26806,0
    In Your Eyes  ,2014,Not Rated,106," Fantasy, Romance            ",7.0,0,    Brin Hill  ,      Michael Stahl-David,   Zoe Kazan,   Mark Feuerstein,   David Gallagher  ,30272,0
    Safety Not Guaranteed  ,2012,R,86," Comedy, Drama, Romance            ",7.0,72,    Colin Trevorrow  ,      Au rey Plaza,   Mark Duplass,   Jake Johnson,   Karan Soni  ,120679,4010000
    The Words  ,2012,PG-13,102," Drama, Mystery, Romance            ",7.0,0,    Brian Klugman   ,       Bradley Cooper,   Dennis Quaid,   Olivia Wilde,   Zoe Saldana    ,74961,11490000
    Maleficent  ,2014,PG,97," Action, Adventure, Family            ",7.0,0,    Ro ert Strom erg  ,      Angelina Jolie,   Elle Fanning,   Sharlto Copley,   Lesley Manville  ,346378,241410000
    One Day  ,2011,PG-13,107," Drama, Romance            ",7.0,0,    Lone Scherfig  ,      Anne Hathaway,   Jim Sturgess,   Patricia Clarkson,   Tom Mison  ,140196,13840000
    Another Earth  ,2011,PG-13,92," Drama, Romance, Sci-Fi            ",7.0,66,    Mike Cahill  ,      Brit Marling,   William Mapother,   Matthew-Lee Erl ach,   DJ Flava  ,91416,1320000
    The Adjustment Bureau  ,2011,PG-13,106," Romance, Sci-Fi, Thriller            ",7.0,0,    George Nolfi  ,      Matt Damon,   Emily Blunt,   Lisa Thoreson,   Florence Kastriner  ,245182,62500000
    Passengers  ,2016,PG-13,116," Drama, Romance, Sci-Fi            ",7.0,0,    Morten Tyldum  ,      Jennifer Lawrence,   Chris Pratt,   Michael Sheen,   Laurence Fish urne  ,353088,100010000
    Behind The Candela ra  ,2013,TV-MA,118," Biography, Drama, Music            ",7.0,0,    Steven Soder ergh  ,      Michael Douglas,   Matt Damon,   Scott Bakula,   Eric Zuckerman  ,40958,0
    Easy A  ,2010,PG-13,92," Comedy, Drama, Romance            ",7.0,72,    Will Gluck  ,      Emma Stone,   Amanda Bynes,   Penn Badgley,   Dan Byrd  ,361733,58400000
    Away We Go  ,2009,R,98," Adventure, Comedy, Drama            ",7.0,0,    Sam Mendes  ,      John Krasinski,   Maya Rudolph,   Allison Janney,   Carmen Ejogo  ,51996,9450000
"    I Love You, Man  ",2009,R,105," Comedy, Romance            ",7.0,70,    John Ham urg  ,      Paul Rudd,   Jason Segel,   Rashida Jones,   Sarah Burns  ,194609,71440000
    Julie & Julia  ,2009,PG-13,123," Biography, Drama, Romance            ",7.0,66,    Nora Ephron  ,      Amy Adams,   Meryl Streep,   Chris Messina,   Stanley Tucci  ,109094,94130000
    Big Eyes  ,2014,PG-13,106," Biography, Crime, Drama            ",7.0,62,    Tim Burton  ,      Amy Adams,   Christoph Waltz,   Danny Huston,   Krysten Ritter  ,86556,14480000
    Two Lovers  ,2008,R,110," Drama, Romance            ",7.0,74,    James Gray  ,      Joaquin Phoenix,   Gwyneth Paltrow,   Vinessa Shaw,   Anne Joyce  ,38048,3150000
    The Wackness  ,2008,R,99," Comedy, Drama, Romance            ",7.0,61,    Jonathan Levine  ,      Josh Peck,   Ben Kingsley,   Olivia Thirl y,   Famke Janssen  ,29878,2080000
    Happy-Go-Lucky  ,2008,R,118," Comedy, Drama, Romance            ",7.0,84,    Mike Leigh  ,      Sally Hawkins,   Alexis Zegerman,   Samuel Roukin,   Elliot Cowan  ,37940,3490000
    The Warlords  ,2007,R,126," Action, Adventure, Drama            ",7.0,70,    Peter Ho-Sun Chan   ,       Jet Li,   Andy Lau,   Takeshi Kaneshiro,   Jinglei Xu    ,25823,130000
    The Kids Are All Right  ,2010,R,106," Comedy, Drama, Romance            ",7.0,86,    Lisa Cholodenko  ,      Annette Bening,   Julianne Moore,   Mark Ruffalo,   Mia Wasikowska  ,126105,20810000
    Priceless  ,2006,PG-13,106," Comedy, Romance            ",7.0,72,    Pierre Salvadori  ,      Audrey Tautou,   Gad Elmaleh,   Marie-Christine Adam,   Vernon Do tcheff  ,30931,1500000
    Curse of the Golden Flower  ,2006,R,114," Action, Drama, History            ",7.0,70,    Yimou Zhang  ,      Yun-Fat Chow,   Li Gong,   Jay Chou,   Ye Liu  ,42404,6570000
    Waitress  ,2007,PG-13,108," Comedy, Drama, Romance            ",7.0,75,    Adrienne Shelly  ,      Keri Russell,   Nathan Fillion,   Jeremy Sisto,   Cheryl Hines  ,43813,19070000
