title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
Stick It,2006),PG-13,103," Comedy, Drama, Sport            ",6.4,0,Jessica Bendinger,"['Missy Peregrym, ', 'Jeff Bridges, ', 'Vanessa Lengies, ', 'Nikki SooHoo', '']",26638,$26.87M
The Longest Yard,2005),PG-13,113," Comedy, Crime, Sport            ",6.4,0,Peter Segal,"['Adam Sandler, ', 'Burt Reynolds, ', 'Chris Rock, ', 'Nelly', '']",163535,$158.12M
Hardball,2001),PG-13,106," Drama, Sport            ",6.4,0,Brian Robbins,"['Keanu Reeves, ', 'Diane Lane, ', 'John Hawkes, ', 'Bryan Hearne', '']",28420,$40.22M
Tin Cup,1996),R,135," Comedy, Drama, Romance            ",6.4,0,Ron Shelton,"['Kevin Costner, ', 'Rene Russo, ', 'Don Johnson, ', 'Cheech Marin', '']",46392,$53.85M
Little Giants,1994),PG,107," Comedy, Family, Sport            ",6.4,0,Duwayne Dunham,"['Rick Moranis, ', ""Ed O'Neill, "", 'Shawna Waldron, ', 'Devon Sawa', '']",26266,$19.29M
She's the Man,2006),PG-13,105," Comedy, Romance, Sport            ",6.3,0,Andy Fickman,"['Amanda Bynes, ', 'Laura Ramsey, ', 'Channing Tatum, ', 'Vinnie Jones', '']",146473,$2.34M
Blades of Glory,2007),PG-13,93," Comedy, Sport            ",6.3,64        ,"Josh Gordon, ","['    Stars:', 'Will Ferrell, ', 'Jon Heder, ', 'Amy Poehler, ', 'Will Arnett']",158766,$118.59M
Two for the Money,2005),R,122," Crime, Drama, Sport            ",6.3,0,D.J. Caruso,"['Matthew McConaughey, ', 'Al Pacino, ', 'Rene Russo, ', 'Armand Assante', '']",43574,$22.86M
Wimbledon,2004),PG-13,98," Comedy, Romance, Sport            ",6.3,0,Richard Loncraine,"['Kirsten Dunst, ', 'Paul Bettany, ', 'Jon Favreau, ', 'Sam Neill', '']",60371,$17.00M
Pokémon: The First Movie - Mewtwo Strikes Back,1998),G,96," Animation, Action, Adventure            ",6.3,0,"Kunihiko Yuyama, ","['    Stars:', 'Veronica Taylor, ', 'Rachael Lillis, ', 'Eric Stuart, ', 'Jay Goede']",40211,$85.74M
The Cannonball Run,1981),PG,95," Action, Comedy, Sport            ",6.3,0,Hal Needham,"['Burt Reynolds, ', 'Roger Moore, ', 'Farrah Fawcett, ', 'Dom DeLuise', '']",33418,$72.18M
The Karate Kid,2010),PG,140," Action, Drama, Family            ",6.2,61        ,Harald Zwart,"['Jackie Chan, ', 'Jaden Smith, ', 'Taraji P. Henson, ', 'Wenwen Han', '']",163768,$176.59M
Fever Pitch,2005),PG-13,104," Comedy, Drama, Romance            ",6.2,0,"Bobby Farrelly, ","['    Stars:', 'Drew Barrymore, ', 'Jimmy Fallon, ', 'Jason Spevack, ', 'Jack Kehler']",42631,$42.07M
Undisputed,2002),R,94," Action, Crime, Drama            ",6.2,0,Walter Hill,"['Wesley Snipes, ', 'Ving Rhames, ', 'Peter Falk, ', 'Michael Rooker', '']",29151,$12.40M
The Waterboy,1998),PG-13,90," Comedy, Sport            ",6.2,0,Frank Coraci,"['Adam Sandler, ', 'Kathy Bates, ', 'Henry Winkler, ', 'Fairuza Balk', '']",149844,$161.49M
Angels in the Outfield,1994),PG,102," Comedy, Family, Fantasy            ",6.2,0,William Dear,"['Danny Glover, ', 'Brenda Fricker, ', 'Tony Danza, ', 'Christopher Lloyd', '']",29359,$50.24M
Lionheart,1990),R,108," Action, Crime, Drama            ",6.2,0,Sheldon Lettich,"['Jean-Claude Van Damme, ', 'Harrison Page, ', 'Deborah Rennard, ', 'Lisa Pelikan', '']",33202,$24.08M
Cars 2,2011),G,106," Animation, Adventure, Comedy            ",6.1,0,"John Lasseter, ","['    Stars:', 'Owen Wilson, ', 'Larry the Cable Guy, ', 'Michael Caine, ', 'Emily Mortimer']",162881,$191.45M
Fired Up!,2009),PG-13,90," Comedy, Sport            ",6.1,0,Will Gluck,"['Eric Christian Olsen, ', ""Nicholas D'Agosto, "", 'Sarah Roemer, ', 'Molly Sims', '']",42161,$17.23M
The Game Plan,2007),PG,110," Comedy, Family, Sport            ",6.1,0,Andy Fickman,"['Dwayne Johnson, ', 'Kyra Sedgwick, ', 'Madison Pettis, ', 'Roselyn Sanchez', '']",59469,$90.65M
D2: The Mighty Ducks,1994),PG,106," Comedy, Drama, Family            ",6.1,0,Sam Weisman,"['Emilio Estevez, ', 'Kathryn Erbe, ', 'Michael Tucker, ', 'Jan Rubes', '']",36992,$45.61M
Rookie of the Year,1993),PG,103," Comedy, Family, Fantasy            ",6.1,0,Daniel Stern,"['Thomas Ian Nicholas, ', 'Gary Busey, ', 'Albert Hall, ', 'Amy Morton', '']",25445,$53.58M
Days of Thunder,1990),PG-13,107," Action, Drama, Sport            ",6.1,0,Tony Scott,"['Tom Cruise, ', 'Nicole Kidman, ', 'Robert Duvall, ', 'Randy Quaid', '']",79812,$82.67M
The Karate Kid Part II,1986),PG,113," Action, Family, Sport            ",6.1,0,John G. Avildsen,"['Pat Morita, ', 'Ralph Macchio, ', 'Pat E. Johnson, ', 'Bruce Malmuth', '']",80394,$115.10M
Speed Racer,2008),PG,135," Action, Adventure, Comedy            ",6.0,0,"Lana Wachowski, ","['    Stars:', 'Emile Hirsch, ', 'Matthew Fox, ', 'Christina Ricci, ', 'Nicholas Elia']",69228,$43.95M
Ice Princess,2005),G,98," Comedy, Drama, Family            ",6.0,0,Tim Fywell,"['Michelle Trachtenberg, ', 'Kim Cattrall, ', 'Trevor Blumas, ', 'Joan Cusack', '']",25154,$24.38M
Leatherheads,2008),PG-13,114," Comedy, Drama, Romance            ",6.0,0,George Clooney,"['George Clooney, ', 'Renée Zellweger, ', 'John Krasinski, ', 'David de Vries', '']",31096,$31.20M
Bring It On,2000),PG-13,98," Comedy, Romance, Sport            ",6.0,0,Peyton Reed,"['Kirsten Dunst, ', 'Eliza Dushku, ', 'Jesse Bradford, ', 'Gabrielle Union', '']",88138,$68.38M
Goal II: Living the Dream,2007),PG-13,115," Adventure, Drama, Sport            ",5.9,0,Jaume Collet-Serra,"['Kuno Becker, ', 'Alessandro Nivola, ', 'Anna Friel, ', 'Stephen Dillane', '']",31544,0
The Fan,1996),R,116," Action, Drama, Sport            ",5.9,0,Tony Scott,"['Robert De Niro, ', 'Wesley Snipes, ', 'Ellen Barkin, ', 'John Leguizamo', '']",46356,$18.57M
Semi-Pro,2008),R,91," Comedy, Sport            ",5.8,0,Kent Alterman,"['Will Ferrell, ', 'Woody Harrelson, ', 'André 3000, ', 'Maura Tierney', '']",78837,$33.47M
Nacho Libre,2006),PG,92," Comedy, Family, Sport            ",5.8,0,Jared Hess,"['Jack Black, ', 'Ana de la Reguera, ', 'Héctor Jiménez, ', 'Darius Rose', '']",81851,$80.20M
The Ringer,2005),PG-13,94," Comedy, Sport            ",5.8,0,Barry W. Blaustein,"['Johnny Knoxville, ', 'Katherine Heigl, ', 'Brian Cox, ', 'Jed Rees', '']",35256,$35.42M
Over the Top,1987),PG,93," Action, Drama, Sport            ",5.8,0,Menahem Golan,"['Sylvester Stallone, ', 'Robert Loggia, ', 'Susan Blakely, ', 'Rick Zumwalt', '']",50695,$16.06M
Playing for Keeps,2012),PG-13,105," Comedy, Romance, Sport            ",5.7,0,Gabriele Muccino,"['Gerard Butler, ', 'Jessica Biel, ', 'Dennis Quaid, ', 'Noah Lomax', '']",29038,$13.10M
Blue Crush,2002),PG-13,104," Drama, Romance, Sport            ",5.7,61        ,John Stockwell,"['Kate Bosworth, ', 'Michelle Rodriguez, ', 'Matthew Davis, ', 'Sanoe Lake', '']",30189,$40.39M
Major League II,1994),PG,105," Comedy, Sport            ",5.7,0,David S. Ward,"['Charlie Sheen, ', 'Tom Berenger, ', 'Corbin Bernsen, ', 'Dennis Haysbert', '']",25114,$30.63M
Fighting,2009),PG-13,105," Action, Crime, Drama            ",5.6,61        ,Dito Montiel,"['Channing Tatum, ', 'Terrence Howard, ', 'Luis Guzmán, ', 'Zulay Henao', '']",31999,$23.04M
Kicking & Screaming,2005),PG,95," Comedy, Family, Romance            ",5.6,0,Jesse Dylan,"['Will Ferrell, ', 'Robert Duvall, ', 'Josh Hutcherson, ', 'Mike Ditka', '']",36355,$52.58M
The Benchwarmers,2006),PG-13,85," Comedy, Sport            ",5.5,0,Dennis Dugan,"['David Spade, ', 'Jon Heder, ', 'Rob Schneider, ', 'Jon Lovitz', '']",48431,$59.84M
Point Break,2015),PG-13,114," Action, Adventure, Crime            ",5.4,0,Ericson Core,"['Edgar Ramírez, ', 'Luke Bracey, ', 'Ray Winstone, ', 'Teresa Palmer', '']",58958,$28.78M
Balls of Fury,2007),PG-13,90," Comedy, Crime, Sport            ",5.3,0,Robert Ben Garant,"['Dan Fogler, ', 'Christopher Walken, ', 'George Lopez, ', 'Maggie Q', '']",40888,$32.84M
Rocky V,1990),PG-13,104," Drama, Sport            ",5.3,0,John G. Avildsen,"['Sylvester Stallone, ', 'Talia Shire, ', 'Burt Young, ', 'Sage Stallone', '']",127934,$40.95M
The Karate Kid Part III,1989),PG,112," Action, Drama, Family            ",5.3,0,John G. Avildsen,"['Ralph Macchio, ', 'Pat Morita, ', 'Robyn Lively, ', 'Thomas Ian Griffith', '']",54890,$38.96M
Snow Dogs,2002),PG,99," Adventure, Comedy, Family            ",5.2,0,Brian Levant,"['Cuba Gooding Jr., ', 'James Coburn, ', 'Sisqó, ', 'Nichelle Nichols', '']",25488,$81.17M
Mr. Woodcock,2007),PG-13,87," Comedy, Romance, Sport            ",5.1,0,Craig Gillespie,"['Billy Bob Thornton, ', 'Seann William Scott, ', 'Susan Sarandon, ', 'Amy Poehler', '']",35077,$25.63M
Tooth Fairy,I) (2010),PG,101," Comedy, Family, Fantasy            ",5.0,0,Michael Lembeck,"['Dwayne Johnson, ', 'Ashley Judd, ', 'Julie Andrews, ', 'Stephen Merchant', '']",42649,$60.02M
Herbie Fully Loaded,2005),G,101," Adventure, Comedy, Family            ",4.8,0,Angela Robinson,"['Lindsay Lohan, ', 'Michael Keaton, ', 'Cheryl Hines, ', 'Breckin Meyer', '']",45349,$66.02M
Driven,2001),PG-13,116," Action, Drama, Sport            ",4.6,0,Renny Harlin,"['Sylvester Stallone, ', 'Kip Pardue, ', 'Til Schweiger, ', 'Burt Reynolds', '']",39445,$32.72M
The Next Karate Kid,1994),PG,107," Action, Drama, Family            ",4.5,0,Christopher Cain,"['Pat Morita, ', 'Hilary Swank, ', 'Michael Ironside, ', 'Constance Towers', '']",27312,$8.91M
The Love Guru,2008),PG-13,87," Comedy, Romance, Sport            ",3.8,0,Marco Schnabel,"['Mike Myers, ', 'Jessica Alba, ', 'Romany Malco, ', 'Jessica Simpson', '']",50627,$32.24M
Rollerball,2002),PG-13,98," Action, Sci-Fi, Sport            ",3.1,0,John McTiernan,"['Chris Klein, ', 'Jean Reno, ', 'LL Cool J, ', 'Rebecca Romijn', '']",25854,$18.99M
