title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
The Thirteenth Floor,1999),R,100," Mystery, Sci-Fi, Thriller            ",7.1,0,Josef Rusnak,"['Craig Bierko, ', 'Gretchen Mol, ', 'Armin Mueller-Stahl, ', ""Vincent D'Onofrio"", '']",67497,$15.50M
The X Files,1998),PG-13,121," Drama, Mystery, Sci-Fi            ",7.1,0,Rob Bowman,"['David Duchovny, ', 'Gillian Anderson, ', 'John Neville, ', 'William B. Davis', '']",101526,$83.90M
Sneakers,1992),PG-13,126," Comedy, Crime, Drama            ",7.1,65        ,Phil Alden Robinson,"['Robert Redford, ', 'Dan Aykroyd, ', 'Sidney Poitier, ', 'Jo Marr', '']",52823,$51.43M
No Way Out,1987),R,114," Action, Crime, Drama            ",7.1,77        ,Roger Donaldson,"['Kevin Costner, ', 'Gene Hackman, ', 'Sean Young, ', 'Will Patton', '']",35891,$35.51M
Dressed to Kill,1980),R,104," Crime, Drama, Mystery            ",7.1,74        ,Brian De Palma,"['Michael Caine, ', 'Angie Dickinson, ', 'Nancy Allen, ', 'Keith Gordon', '']",35890,$31.90M
The Return of the Pink Panther,1975),G,113," Comedy, Crime, Mystery            ",7.1,61        ,Blake Edwards,"['Peter Sellers, ', 'Christopher Plummer, ', 'Catherine Schell, ', 'Herbert Lom', '']",25329,$41.83M
Soylent Green,1973),PG,97," Crime, Mystery, Sci-Fi            ",7.1,66        ,Richard Fleischer,"['Charlton Heston, ', 'Edward G. Robinson, ', 'Leigh Taylor-Young, ', 'Chuck Connors', '']",57578,$7.92M
The Trouble with Harry,1955),PG,99," Comedy, Mystery            ",7.1,74        ,Alfred Hitchcock,"['John Forsythe, ', 'Shirley MacLaine, ', 'Edmund Gwenn, ', 'Mildred Natwick', '']",34028,0
Thelma,2017),Not Rated,116," Drama, Fantasy, Horror            ",7.0,74        ,Joachim Trier,"['Eili Harboe, ', 'Kaya Wilkins, ', 'Henrik Rafaelsen, ', 'Ellen Dorrit Petersen', '']",27080,$0.15M
The Killing of a Sacred Deer,2017),R,121," Drama, Horror, Mystery            ",7.0,73        ,Yorgos Lanthimos,"['Barry G. Bernson, ', 'Herb Caillouet, ', 'Bill Camp, ', 'Raffey Cassidy', '']",126676,$2.29M
Tully,2018),R,95," Comedy, Drama, Mystery            ",7.0,75        ,Jason Reitman,"['Charlize Theron, ', 'Mackenzie Davis, ', 'Ron Livingston, ', 'Asher Miles Fallica', '']",53471,$9.23M
The Gift,VI) (2015,R,108," Drama, Mystery, Thriller            ",7.0,77        ,Joel Edgerton,"['Jason Bateman, ', 'Rebecca Hall, ', 'Joel Edgerton, ', 'Allison Tolman', '']",141630,$43.77M
The Words,2012),PG-13,102," Drama, Mystery, Romance            ",7.0,0,"Brian Klugman, ","['    Stars:', 'Bradley Cooper, ', 'Dennis Quaid, ', 'Olivia Wilde, ', 'Zoe Saldana']",74961,$11.49M
Super 8,2011),PG-13,112," Mystery, Sci-Fi, Thriller            ",7.0,72        ,J.J. Abrams,"['Elle Fanning, ', 'AJ Michalka, ', 'Kyle Chandler, ', 'Joel Courtney', '']",339597,$127.00M
ParaNorman,2012),PG,92," Animation, Adventure, Comedy            ",7.0,72        ,"Chris Butler, ","['    Stars:', 'Kodi Smit-McPhee, ', 'Anna Kendrick, ', 'Christopher Mintz-Plasse, ', 'Tucker Albrizzi']",94995,$56.00M
Buried,2010),R,95," Drama, Mystery, Thriller            ",7.0,65        ,Rodrigo Cortés,"['Ryan Reynolds, ', 'José Luis García Pérez, ', 'Robert Paterson, ', 'Stephen Tobolowsky', '']",150588,$1.03M
Prometheus,I) (2012),R,124," Adventure, Mystery, Sci-Fi            ",7.0,64        ,Ridley Scott,"['Noomi Rapace, ', 'Logan Marshall-Green, ', 'Michael Fassbender, ', 'Charlize Theron', '']",570729,$126.48M
Orphan,2009),R,123," Horror, Mystery, Thriller            ",7.0,0,Jaume Collet-Serra,"['Vera Farmiga, ', 'Peter Sarsgaard, ', 'Isabelle Fuhrman, ', 'CCH Pounder', '']",192877,$41.60M
Constantine,2005),R,121," Action, Fantasy, Horror            ",7.0,0,Francis Lawrence,"['Keanu Reeves, ', 'Rachel Weisz, ', 'Djimon Hounsou, ', 'Shia LaBeouf', '']",309127,$75.98M
Wicker Park,2004),PG-13,114," Drama, Mystery, Romance            ",7.0,0,Paul McGuigan,"['Josh Hartnett, ', 'Diane Kruger, ', 'Matthew Lillard, ', 'Rose Byrne', '']",52997,$12.83M
Holes,2003),PG,117," Adventure, Comedy, Drama            ",7.0,71        ,Andrew Davis,"['Shia LaBeouf, ', 'Sigourney Weaver, ', 'Jon Voight, ', 'Tim Blake Nelson', '']",78323,$67.41M
Bubba Ho-Tep,2002),R,92," Comedy, Fantasy, Horror            ",7.0,0,Don Coscarelli,"['Bruce Campbell, ', 'Ossie Davis, ', 'Bob Ivy, ', 'Ella Joyce', '']",45892,$2.00M
The Limey,1999),R,89," Crime, Drama, Mystery            ",7.0,73        ,Steven Soderbergh,"['Terence Stamp, ', 'Peter Fonda, ', 'Lesley Ann Warren, ', 'Luis Guzmán', '']",30359,$3.19M
Stir of Echoes,1999),R,99," Horror, Mystery, Thriller            ",7.0,67        ,David Koepp,"['Kevin Bacon, ', 'Zachary David Cope, ', 'Kathryn Erbe, ', 'Illeana Douglas', '']",75815,$21.13M
Fallen,1998),R,124," Action, Crime, Drama            ",7.0,0,Gregory Hoblit,"['Denzel Washington, ', 'John Goodman, ', 'Donald Sutherland, ', 'Embeth Davidtz', '']",76051,$25.19M
Basic Instinct,1992),R,127," Drama, Mystery, Thriller            ",7.0,0,Paul Verhoeven,"['Michael Douglas, ', 'Sharon Stone, ', 'George Dzundza, ', 'Jeanne Tripplehorn', '']",180080,$117.73M
The Boys from Brazil,1978),R,125," Drama, Mystery, Sci-Fi            ",7.0,0,Franklin J. Schaffner,"['Gregory Peck, ', 'Laurence Olivier, ', 'James Mason, ', 'Lilli Palmer', '']",25833,$19.00M
Everybody Knows,2018),R,133," Crime, Drama, Mystery            ",6.9,68        ,Asghar Farhadi,"['Penélope Cruz, ', 'Javier Bardem, ', 'Ricardo Darín, ', 'Eduard Fernández', '']",29853,$2.66M
The Witch,2015),R,92," Drama, Horror, Mystery            ",6.9,83        ,Robert Eggers,"['Anya Taylor-Joy, ', 'Ralph Ineson, ', 'Kate Dickie, ', 'Julian Richings', '']",207424,$25.14M
Mr. Holmes,2015),PG,104," Drama, Mystery            ",6.9,67        ,Bill Condon,"['Ian McKellen, ', 'Laura Linney, ', 'Hiroyuki Sanada, ', 'Hattie Morahan', '']",61876,$17.74M
Enemy,2013),R,91," Drama, Mystery, Thriller            ",6.9,61        ,Denis Villeneuve,"['Jake Gyllenhaal, ', 'Mélanie Laurent, ', 'Sarah Gadon, ', 'Isabella Rossellini', '']",170287,$1.01M
Non-Stop,2014),PG-13,106," Action, Mystery, Thriller            ",6.9,0,Jaume Collet-Serra,"['Liam Neeson, ', 'Julianne Moore, ', 'Scoot McNairy, ', 'Michelle Dockery', '']",251210,$92.17M
Trance,I) (2013),R,101," Crime, Drama, Mystery            ",6.9,61        ,Danny Boyle,"['James McAvoy, ', 'Rosario Dawson, ', 'Vincent Cassel, ', 'Danny Sapani', '']",110095,$2.32M
The Highwaymen,2019),R,132," Biography, Crime, Drama            ",6.9,0,John Lee Hancock,"['Kevin Costner, ', 'Woody Harrelson, ', 'Kathy Bates, ', 'John Carroll Lynch', '']",77027,0
What Happened to Monday,2017),TV-MA,123," Action, Adventure, Crime            ",6.9,0,Tommy Wirkola,"['Noomi Rapace, ', 'Glenn Close, ', 'Willem Dafoe, ', 'Marwan Kenzari', '']",108025,0
Martha Marcy May Marlene,2011),R,102," Drama, Mystery, Thriller            ",6.9,75        ,Sean Durkin,"['Elizabeth Olsen, ', 'Sarah Paulson, ', 'John Hawkes, ', 'Christopher Abbott', '']",49617,$2.98M
Legend of the Guardians: The Owls of Ga'Hoole,2010),PG,97," Animation, Action, Adventure            ",6.9,0,Zack Snyder,"['Jim Sturgess, ', 'Hugo Weaving, ', 'David Wenham, ', 'Emily Barclay', '']",78258,$55.68M
Kill the Messenger,2014),R,112," Biography, Crime, Drama            ",6.9,0,Michael Cuesta,"['Jeremy Renner, ', 'Robert Patrick, ', 'Jena Sims, ', 'Robert Pralgo', '']",44751,$2.45M
Triangle,2009),R,99," Fantasy, Mystery, Sci-Fi            ",6.9,0,Christopher Smith,"['Melissa George, ', 'Joshua McIvor, ', 'Jack Taylor, ', 'Michael Dorman', '']",104106,0
Extremely Loud & Incredibly Close,2011),PG-13,129," Adventure, Drama, Mystery            ",6.9,0,Stephen Daldry,"['Thomas Horn, ', 'Tom Hanks, ', 'Sandra Bullock, ', 'Max von Sydow', '']",98187,$31.85M
Inland Empire,2006),R,180," Drama, Fantasy, Mystery            ",6.9,73        ,David Lynch,"['Karolina Gruszka, ', 'Krzysztof Majchrzak, ', 'Grace Zabriskie, ', 'Laura Dern', '']",53840,$0.75M
National Treasure,2004),PG,131," Action, Adventure, Mystery            ",6.9,0,Jon Turteltaub,"['Nicolas Cage, ', 'Diane Kruger, ', 'Justin Bartha, ', 'Sean Bean', '']",305950,$173.01M
Vanilla Sky,2001),R,136," Fantasy, Mystery, Romance            ",6.9,0,Cameron Crowe,"['Tom Cruise, ', 'Penélope Cruz, ', 'Cameron Diaz, ', 'Kurt Russell', '']",249971,$100.61M
Hearts in Atlantis,2001),PG-13,101," Drama, Mystery            ",6.9,0,Scott Hicks,"['Anthony Hopkins, ', 'Anton Yelchin, ', 'Hope Davis, ', 'Mika Boorem', '']",36928,$24.19M
The Crimson Rivers,2000),R,106," Crime, Horror, Mystery            ",6.9,0,Mathieu Kassovitz,"['Jean Reno, ', 'Vincent Cassel, ', 'Nadia Farès, ', 'Dominique Sanda', '']",58217,$0.63M
Suicide Kings,1997),R,106," Comedy, Crime, Drama            ",6.9,0,Peter O'Fallon,"['Christopher Walken, ', 'Denis Leary, ', 'Sean Patrick Flanery, ', 'Mark Watson', '']",26363,$1.69M
Breakdown,I) (1997),R,93," Crime, Drama, Mystery            ",6.9,73        ,Jonathan Mostow,"['Kurt Russell, ', 'J.T. Walsh, ', 'Kathleen Quinlan, ', 'M.C. Gainey', '']",49861,$50.13M
Dead Again,1991),R,107," Crime, Drama, Mystery            ",6.9,66        ,Kenneth Branagh,"['Kenneth Branagh, ', 'Emma Thompson, ', 'Andy Garcia, ', 'Lois Hall', '']",26143,$38.02M
The Witches,1990),PG,91," Adventure, Comedy, Family            ",6.9,78        ,Nicolas Roeg,"['Anjelica Huston, ', 'Mai Zetterling, ', 'Jasen Fisher, ', 'Rowan Atkinson', '']",44482,$10.36M
The Rescuers Down Under,1990),G,77," Animation, Adventure, Crime            ",6.9,70        ,"Hendel Butoy, ","['    Stars:', 'Bob Newhart, ', 'Eva Gabor, ', 'John Candy, ', 'Tristan Rogers']",38875,$27.93M
Presumed Innocent,1990),R,127," Mystery, Thriller            ",6.9,72        ,Alan J. Pakula,"['Harrison Ford, ', 'Raul Julia, ', 'Greta Scacchi, ', 'Brian Dennehy', '']",37960,$86.30M
The 'Burbs,1989),PG,102," Comedy, Mystery, Thriller            ",6.9,0,Joe Dante,"['Tom Hanks, ', 'Bruce Dern, ', 'Carrie Fisher, ', 'Corey Feldman', '']",69147,$36.60M
Frantic,1988),R,120," Crime, Drama, Mystery            ",6.9,66        ,Roman Polanski,"['Harrison Ford, ', 'Betty Buckley, ', 'Emmanuelle Seigner, ', 'Djiby Soumare', '']",49594,$17.64M
Fletch,1985),PG,98," Comedy, Crime, Mystery            ",6.9,68        ,Michael Ritchie,"['Chevy Chase, ', 'Joe Don Baker, ', 'Dana Wheeler-Nicholson, ', 'Richard Libertini', '']",48026,$50.61M
Ready or Not,I) (2019),R,95," Action, Comedy, Horror            ",6.8,64        ,"Matt Bettinelli-Olpin, ","['    Stars:', 'Samara Weaving, ', 'Adam Brody, ', ""Mark O'Brien, "", 'Henry Czerny']",112657,$26.74M
A Simple Favor,2018),R,117," Comedy, Crime, Mystery            ",6.8,67        ,Paul Feig,"['Anna Kendrick, ', 'Blake Lively, ', 'Henry Golding, ', 'Andrew Rannells', '']",131094,$53.55M
Us,II) (2019,R,116," Horror, Mystery, Thriller            ",6.8,81        ,Jordan Peele,"[""Lupita Nyong'o, "", 'Winston Duke, ', 'Elisabeth Moss, ', 'Tim Heidecker', '']",232926,$175.08M
I See You,II) (2019,R,98," Crime, Drama, Horror            ",6.8,65        ,Adam Randall,"['Helen Hunt, ', 'Jon Tenney, ', 'Owen Teague, ', 'Judah Lewis', '']",31683,0
All the Money in the World,2017),R,132," Biography, Crime, Drama            ",6.8,72        ,Ridley Scott,"['Michelle Williams, ', 'Christopher Plummer, ', 'Mark Wahlberg, ', 'Romain Duris', '']",76242,$25.11M
Housebound,2014),Not Rated,107," Comedy, Horror, Mystery            ",6.8,76        ,Gerard Johnstone,"[""Morgana O'Reilly, "", 'Rima Te Wiata, ', 'Glen-Paul Waru, ', 'Ross Harper', '']",32178,0
The Autopsy of Jane Doe,2016),R,86," Horror, Mystery, Thriller            ",6.8,65        ,André Øvredal,"['Brian Cox, ', 'Emile Hirsch, ', 'Ophelia Lovibond, ', 'Michael McElhatton', '']",100547,0
It Follows,2014),R,100," Horror, Mystery, Thriller            ",6.8,83        ,David Robert Mitchell,"['Maika Monroe, ', 'Keir Gilchrist, ', 'Olivia Luccardi, ', 'Lili Sepe', '']",212188,$14.67M
Annihilation,2018),R,115," Adventure, Drama, Horror            ",6.8,79        ,Alex Garland,"['Natalie Portman, ', 'Jennifer Jason Leigh, ', 'Tessa Thompson, ', 'Benedict Wong', '']",283634,$32.73M
Veronica Mars,2014),PG-13,107," Crime, Drama, Mystery            ",6.8,62        ,Rob Thomas,"['Kristen Bell, ', 'Jason Dohring, ', 'Enrico Colantoni, ', 'Chris Lowell', '']",50524,$3.32M
The Babadook,2014),Not Rated,94," Drama, Horror, Mystery            ",6.8,86        ,Jennifer Kent,"['Essie Davis, ', 'Noah Wiseman, ', 'Daniel Henshall, ', 'Hayley McElhinney', '']",198610,$0.92M
Sinister,I) (2012),R,110," Horror, Mystery, Thriller            ",6.8,0,Scott Derrickson,"['Ethan Hawke, ', 'Juliet Rylance, ', 'James Ransone, ', 'Fred Thompson', '']",223423,$48.09M
The Maze Runner,2014),PG-13,113," Action, Mystery, Sci-Fi            ",6.8,0,Wes Ball,"[""Dylan O'Brien, "", 'Kaya Scodelario, ', 'Will Poulter, ', 'Thomas Brodie-Sangster', '']",421194,$102.43M
Odd Thomas,2013),PG-13,97," Comedy, Fantasy, Horror            ",6.8,0,Stephen Sommers,"['Anton Yelchin, ', 'Ashley Sommers, ', 'Leonor Varela, ', 'Matthew Page', '']",48217,0
Stoker,2013),R,99," Drama, Mystery, Thriller            ",6.8,0,Chan-wook Park,"['Mia Wasikowska, ', 'Nicole Kidman, ', 'Matthew Goode, ', 'Dermot Mulroney', '']",103304,$1.70M
Insidious,I) (2010),PG-13,103," Horror, Mystery, Thriller            ",6.8,0,James Wan,"['Patrick Wilson, ', 'Rose Byrne, ', 'Ty Simpkins, ', 'Lin Shaye', '']",280381,$54.01M
Unknown,I) (2011),PG-13,113," Action, Mystery, Thriller            ",6.8,0,Jaume Collet-Serra,"['Liam Neeson, ', 'Diane Kruger, ', 'January Jones, ', 'Aidan Quinn', '']",250478,$63.69M
Exam,2009),Not Rated,101," Mystery, Thriller            ",6.8,0,Stuart Hazeldine,"['Adar Beck, ', 'Gemma Chan, ', 'Nathalie Cox, ', 'John Lloyd Fillingham', '']",106346,0
The Imaginarium of Doctor Parnassus,2009),PG-13,123," Adventure, Comedy, Fantasy            ",6.8,65        ,Terry Gilliam,"['Christopher Plummer, ', 'Lily Cole, ', 'Heath Ledger, ', 'Andrew Garfield', '']",144646,$7.69M
Suspiria,I) (2018),R,152," Fantasy, Horror, Mystery            ",6.8,64        ,Luca Guadagnino,"['Chloë Grace Moretz, ', 'Tilda Swinton, ', 'Doris Hick, ', 'Malgorzata Bela', '']",63146,$2.47M
Disturbia,2007),PG-13,105," Crime, Drama, Mystery            ",6.8,62        ,D.J. Caruso,"['Shia LaBeouf, ', 'David Morse, ', 'Carrie-Anne Moss, ', 'Sarah Roemer', '']",222156,$80.21M
1408,2007),PG-13,104," Fantasy, Horror, Mystery            ",6.8,64        ,Mikael Håfström,"['John Cusack, ', 'Samuel L. Jackson, ', 'Mary McCormack, ', 'Tony Shalhoub', '']",256382,$71.99M
Four Brothers,2005),R,109," Action, Crime, Drama            ",6.8,0,John Singleton,"['Mark Wahlberg, ', 'Tyrese Gibson, ', 'André 3000, ', 'Garrett Hedlund', '']",135492,$74.49M
Motherless Brooklyn,2019),R,144," Crime, Drama, Mystery            ",6.8,0,Edward Norton,"['Edward Norton, ', 'Gugu Mbatha-Raw, ', 'Alec Baldwin, ', 'Willem Dafoe', '']",45202,0
Stay,I) (2005),R,99," Drama, Mystery, Thriller            ",6.8,0,Marc Forster,"['Ewan McGregor, ', 'Naomi Watts, ', 'Ryan Gosling, ', 'Kate Burton', '']",75594,$3.63M
Cypher,2002),R,95," Mystery, Sci-Fi, Thriller            ",6.8,0,Vincenzo Natali,"['Jeremy Northam, ', 'Lucy Liu, ', 'Nigel Bennett, ', 'Timothy Webber', '']",30147,0
Spider,2002),R,98," Drama, Mystery, Thriller            ",6.8,83        ,David Cronenberg,"['Ralph Fiennes, ', 'Miranda Richardson, ', 'Gabriel Byrne, ', 'Lynn Redgrave', '']",35803,$1.64M
The Pledge,I) (2001),R,124," Crime, Drama, Mystery            ",6.8,71        ,Sean Penn,"['Jack Nicholson, ', 'Benicio Del Toro, ', 'Patricia Clarkson, ', 'Beau Daniels', '']",54175,$19.72M
From Hell,2001),R,122," Horror, Mystery, Thriller            ",6.8,0,"Albert Hughes, ","['    Stars:', 'Johnny Depp, ', 'Heather Graham, ', 'Ian Holm, ', 'Robbie Coltrane']",147596,$31.60M
The Long Kiss Goodnight,1996),R,121," Action, Crime, Drama            ",6.8,0,Renny Harlin,"['Geena Davis, ', 'Samuel L. Jackson, ', 'Yvonne Zima, ', 'Craig Bierko', '']",74066,$33.33M
The Client,1994),PG-13,119," Crime, Drama, Mystery            ",6.8,65        ,Joel Schumacher,"['Susan Sarandon, ', 'Tommy Lee Jones, ', 'Brad Renfro, ', 'Mary-Louise Parker', '']",60946,$92.12M
The Firm,1993),R,154," Drama, Mystery, Thriller            ",6.8,0,Sydney Pollack,"['Tom Cruise, ', 'Jeanne Tripplehorn, ', 'Gene Hackman, ', 'Hal Holbrook', '']",121686,$158.35M
Sea of Love,1989),R,113," Crime, Drama, Mystery            ",6.8,66        ,Harold Becker,"['Al Pacino, ', 'Ellen Barkin, ', 'John Goodman, ', 'Michael Rooker', '']",38263,$58.57M
Body Double,1984),R,114," Crime, Drama, Mystery            ",6.8,69        ,Brian De Palma,"['Craig Wasson, ', 'Melanie Griffith, ', 'Gregg Henry, ', 'Deborah Shelton', '']",29334,$8.80M
2010: The Year We Make Contact,1984),PG,116," Adventure, Mystery, Sci-Fi            ",6.8,0,Peter Hyams,"['Roy Scheider, ', 'John Lithgow, ', 'Helen Mirren, ', 'Bob Balaban', '']",49840,$40.20M
Freaks,2018),R,105," Drama, Mystery, Sci-Fi            ",6.7,63        ,"Zach Lipovsky, ","['    Stars:', 'Emile Hirsch, ', 'Bruce Dern, ', 'Grace Park, ', 'Amanda Crew']",27764,0
Run,I) (2020),PG-13,90," Horror, Mystery, Thriller            ",6.7,67        ,Aneesh Chaganty,"['Sarah Paulson, ', 'Kiera Allen, ', 'Sara Sohn, ', 'Pat Healy', '']",30114,0
The Art of Self-Defense,2019),R,104," Action, Comedy, Crime            ",6.7,65        ,Riley Stearns,"['Jesse Eisenberg, ', 'Alessandro Nivola, ', 'Imogen Poots, ', 'Steve Terada', '']",28568,$2.41M
The Vast of Night,2019),PG-13,91," Drama, Mystery, Sci-Fi            ",6.7,84        ,Andrew Patterson,"['Sierra McCormick, ', 'Jake Horowitz, ', 'Gail Cronauer, ', 'Bruce Davis', '']",29637,0
I Am Mother,2019),TV-14,113," Drama, Mystery, Sci-Fi            ",6.7,64        ,Grant Sputore,"['Luke Hawker, ', 'Rose Byrne, ', 'Maddie Lenton, ', 'Hazel Sandery', '']",77311,0
Marrowbone,2017),R,110," Drama, Horror, Mystery            ",6.7,63        ,Sergio G. Sánchez,"['George MacKay, ', 'Anya Taylor-Joy, ', 'Charlie Heaton, ', 'Mia Goth', '']",26001,$0.00M
Summer of 84,2018),Not Rated,105," Drama, Horror, Mystery            ",6.7,0,"François Simard, ","['| ', '    Stars:', 'Graham Verchere, ', 'Judah Lewis, ', 'Caleb Emery, ']",34335,$0.09M
Goodnight Mommy,2014),R,99," Horror, Mystery, Thriller            ",6.7,81        ,"Severin Fiala, ","['    Stars:', 'Lukas Schwarz, ', 'Elias Schwarz, ', 'Susanne Wuest, ', 'Hans Escher']",44987,$1.17M
The Guest,I) (2014),R,100," Action, Mystery, Thriller            ",6.7,76        ,Adam Wingard,"['Dan Stevens, ', 'Sheila Kelley, ', 'Maika Monroe, ', 'Joel David Moore', '']",92466,$0.32M
Inherent Vice,2014),R,148," Comedy, Crime, Drama            ",6.7,81        ,Paul Thomas Anderson,"['Joaquin Phoenix, ', 'Josh Brolin, ', 'Owen Wilson, ', 'Katherine Waterston', '']",95563,$8.11M
Los ojos de Julia,2010),Not Rated,118," Horror, Mystery, Thriller            ",6.7,0,Guillem Morales,"['Belén Rueda, ', 'Lluís Homar, ', 'Pablo Derqui, ', 'Francesc Orella', '']",32996,0
Pandorum,2009),R,108," Action, Horror, Mystery            ",6.7,0,Christian Alvart,"['Dennis Quaid, ', 'Ben Foster, ', 'Cam Gigandet, ', 'Antje Traue', '']",144102,$10.33M
Epic,2013),PG,102," Animation, Adventure, Family            ",6.7,0,Chris Wedge,"['Amanda Seyfried, ', 'Josh Hutcherson, ', 'Beyoncé, ', 'Colin Farrell', '']",100280,$107.52M
Paranoid Park,2007),R,85," Crime, Drama, Mystery            ",6.7,83        ,Gus Van Sant,"['Gabe Nevins, ', 'Daniel Liu, ', 'Taylor Momsen, ', 'Jake Miller', '']",29290,$0.49M
Angels & Demons,2009),PG-13,138," Action, Mystery, Thriller            ",6.7,0,Ron Howard,"['Tom Hanks, ', 'Ewan McGregor, ', 'Ayelet Zurer, ', 'Stellan Skarsgård', '']",275451,$133.38M
Transsiberian,2008),R,111," Crime, Drama, Mystery            ",6.7,72        ,Brad Anderson,"['Woody Harrelson, ', 'Emily Mortimer, ', 'Ben Kingsley, ', 'Kate Mara', '']",50987,$2.20M
Shattered,2007),R,95," Crime, Drama, Mystery            ",6.7,0,Mike Barker,"['Pierce Brosnan, ', 'Maria Bello, ', 'Gerard Butler, ', 'Emma Karwandy', '']",30560,0
Proof,2005),PG-13,100," Drama, Mystery            ",6.7,64        ,John Madden,"['Gwyneth Paltrow, ', 'Anthony Hopkins, ', 'Hope Davis, ', 'Jake Gyllenhaal', '']",43274,$7.52M
The Eye,2002),R,99," Drama, Fantasy, Horror            ",6.7,66        ,"Danny Pang, ","['    Stars:', 'Angelica Lee, ', 'Chutcha Rujinanon, ', 'Lawrence Chou, ', 'Jinda Duangtoy']",27997,$0.50M
Swimming Pool,2003),R,102," Crime, Drama, Mystery            ",6.7,70        ,François Ozon,"['Charlotte Rampling, ', 'Charles Dance, ', 'Ludivine Sagnier, ', 'Jean-Marie Lamour', '']",42796,$10.11M
Dark Water,2002),PG-13,101," Drama, Horror, Mystery            ",6.7,0,Hideo Nakata,"['Hitomi Kuroki, ', 'Rio Kanno, ', 'Mirei Oguchi, ', 'Asami Mizukawa', '']",30309,0
Signs,2002),PG-13,106," Drama, Mystery, Sci-Fi            ",6.7,0,M. Night Shyamalan,"['Mel Gibson, ', 'Joaquin Phoenix, ', 'Rory Culkin, ', 'Abigail Breslin', '']",338714,$227.97M
The Curse of the Jade Scorpion,2001),PG-13,103," Comedy, Crime, Mystery            ",6.7,0,Woody Allen,"['Greg Stebner, ', 'Woody Allen, ', 'John Tormey, ', 'John Schuck', '']",37905,$7.50M
The Bone Collector,1999),R,118," Crime, Drama, Mystery            ",6.7,0,Phillip Noyce,"['Denzel Washington, ', 'Angelina Jolie, ', 'Queen Latifah, ', 'Michael Rooker', '']",155794,$66.52M
The Ninth Gate,1999),R,133," Mystery, Thriller            ",6.7,0,Roman Polanski,"['Johnny Depp, ', 'Frank Langella, ', 'Lena Olin, ', 'Emmanuelle Seigner', '']",168735,$18.66M
Conspiracy Theory,1997),R,135," Action, Mystery, Thriller            ",6.7,0,Richard Donner,"['Mel Gibson, ', 'Julia Roberts, ', 'Patrick Stewart, ', 'Cylk Cozart', '']",94306,$75.98M
Backdraft,1991),R,137," Action, Crime, Drama            ",6.7,0,Ron Howard,"['Kurt Russell, ', 'William Baldwin, ', 'Robert De Niro, ', 'Donald Sutherland', '']",72323,$77.87M
Enola Holmes,2020),PG-13,123," Action, Adventure, Crime            ",6.6,68        ,Harry Bradbeer,"['Millie Bobby Brown, ', 'Henry Cavill, ', 'Sam Claflin, ', 'Helena Bonham Carter', '']",130062,0
Pokémon Detective Pikachu,2019),PG,104," Action, Adventure, Comedy            ",6.6,0,Rob Letterman,"['Ryan Reynolds, ', 'Justice Smith, ', 'Kathryn Newton, ', 'Bill Nighy', '']",139968,$144.11M
The Good Liar,2019),R,109," Crime, Drama, Mystery            ",6.6,0,Bill Condon,"['Helen Mirren, ', 'Ian McKellen, ', 'Russell Tovey, ', 'Jim Carter', '']",27816,0
Happy Death Day,2017),PG-13,96," Comedy, Horror, Mystery            ",6.6,0,Christopher Landon,"['Jessica Rothe, ', 'Israel Broussard, ', 'Ruby Modine, ', 'Charles Aitken', '']",118422,$55.68M
Mother!,2017),R,121," Drama, Horror, Mystery            ",6.6,75        ,Darren Aronofsky,"['Jennifer Lawrence, ', 'Javier Bardem, ', 'Ed Harris, ', 'Michelle Pfeiffer', '']",193349,$17.80M
Midnight Special,2016),PG-13,112," Drama, Mystery, Sci-Fi            ",6.6,76        ,Jeff Nichols,"['Michael Shannon, ', 'Joel Edgerton, ', 'Kirsten Dunst, ', 'Adam Driver', '']",76353,$3.71M
The Invitation,I) (2015),Not Rated,100," Drama, Mystery, Thriller            ",6.6,74        ,Karyn Kusama,"['Logan Marshall-Green, ', 'Emayatzy Corinealdi, ', 'Michiel Huisman, ', 'Tammy Blanchard', '']",95618,$0.23M
Insidious: Chapter 2,2013),PG-13,106," Horror, Mystery, Thriller            ",6.6,0,James Wan,"['Patrick Wilson, ', 'Rose Byrne, ', 'Barbara Hershey, ', 'Lin Shaye', '']",156336,$83.59M
You're Next,2011),R,95," Action, Crime, Horror            ",6.6,66        ,Adam Wingard,"['Sharni Vinson, ', 'Joe Swanberg, ', 'AJ Bowen, ', 'Nicholas Tucci', '']",89240,$18.47M
Divergent,2014),PG-13,139," Action, Adventure, Mystery            ",6.6,0,Neil Burger,"['Shailene Woodley, ', 'Theo James, ', 'Kate Winslet, ', 'Jai Courtney', '']",428142,$150.95M
Edge of Darkness,2010),R,117," Action, Crime, Drama            ",6.6,0,Martin Campbell,"['Mel Gibson, ', 'Ray Winstone, ', 'Danny Huston, ', 'Bojana Novakovic', '']",90104,$43.31M
Eagle Eye,2008),PG-13,118," Action, Mystery, Thriller            ",6.6,0,D.J. Caruso,"['Shia LaBeouf, ', 'Michelle Monaghan, ', 'Rosario Dawson, ', 'Michael Chiklis', '']",176854,$101.11M
Blindness,2008),R,121," Drama, Mystery, Sci-Fi            ",6.6,0,Fernando Meirelles,"['Julianne Moore, ', 'Mark Ruffalo, ', 'Gael García Bernal, ', 'Yûsuke Iseya', '']",70452,$3.07M
