title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
The Infiltrator,2016),R,127," Biography, Crime, Drama            ",7.0,66        ,Brad Furman,"['Bryan Cranston, ', 'John Leguizamo, ', 'Diane Kruger, ', 'Amy Ryan', '']",69186,$15.43M
Behind The Candelabra,2013),TV-MA,118," Biography, Drama, Music            ",7.0,0,Steven Soderbergh,"['Michael Douglas, ', 'Matt Damon, ', 'Scott Bakula, ', 'Eric Zuckerman', '']",40958,0
Public Enemies,2009),R,140," Biography, Crime, Drama            ",7.0,70        ,Michael Mann,"['Christian Bale, ', 'Johnny Depp, ', 'Christian Stolte, ', 'Jason Clarke', '']",283727,$97.10M
Julie & Julia,2009),PG-13,123," Biography, Drama, Romance            ",7.0,66        ,Nora Ephron,"['Amy Adams, ', 'Meryl Streep, ', 'Chris Messina, ', 'Stanley Tucci', '']",109093,$94.13M
Big Eyes,I) (2014),PG-13,106," Biography, Crime, Drama            ",7.0,62        ,Tim Burton,"['Amy Adams, ', 'Christoph Waltz, ', 'Danny Huston, ', 'Krysten Ritter', '']",86556,$14.48M
Foxcatcher,2014),R,134," Biography, Drama, History            ",7.0,81        ,Bennett Miller,"['Steve Carell, ', 'Channing Tatum, ', 'Mark Ruffalo, ', 'Vanessa Redgrave', '']",135146,$12.10M
Mank,2020),R,131," Biography, Comedy, Drama            ",7.0,79        ,David Fincher,"['Gary Oldman, ', 'Amanda Seyfried, ', 'Lily Collins, ', 'Tom Pelphrey', '']",42756,0
The Dirt,2019),TV-MA,107," Biography, Comedy, Drama            ",7.0,0,Jeff Tremaine,"['Douglas Booth, ', 'Iwan Rheon, ', 'Machine Gun Kelly, ', 'Daniel Webber', '']",40733,0
Charlie Wilson's War,2007),R,102," Biography, Comedy, Drama            ",7.0,67        ,Mike Nichols,"['Tom Hanks, ', 'Julia Roberts, ', 'Philip Seymour Hoffman, ', 'Amy Adams', '']",111319,$66.66M
Find Me Guilty,2006),R,125," Biography, Comedy, Crime            ",7.0,65        ,Sidney Lumet,"['Vin Diesel, ', 'Peter Dinklage, ', 'Ron Silver, ', 'Alex Rocco', '']",33068,$1.17M
Jarhead,2005),R,125," Action, Biography, Drama            ",7.0,0,Sam Mendes,"['Jake Gyllenhaal, ', 'Jamie Foxx, ', 'Lucas Black, ', 'Scott MacDonald', '']",176323,$62.66M
Becoming Jane,2007),PG,120," Biography, Drama, Romance            ",7.0,0,Julian Jarrold,"['Anne Hathaway, ', 'James McAvoy, ', 'Julie Walters, ', 'James Cromwell', '']",58557,$18.67M
Breach,2007),PG-13,110," Biography, Crime, Drama            ",7.0,74        ,Billy Ray,"['Chris Cooper, ', 'Ryan Phillippe, ', 'Dennis Haysbert, ', 'Laura Linney', '']",58031,$33.23M
Kinsey,2004),R,118," Biography, Drama, Romance            ",7.0,79        ,Bill Condon,"['Liam Neeson, ', 'Laura Linney, ', ""Chris O'Donnell, "", 'Peter Sarsgaard', '']",47596,$10.21M
Bobby,I) (2006),R,117," Biography, Drama, History            ",7.0,0,Emilio Estevez,"['Anthony Hopkins, ', 'Demi Moore, ', 'Sharon Stone, ', 'Harry Belafonte', '']",41093,$11.24M
Confessions of a Dangerous Mind,2002),R,113," Biography, Comedy, Crime            ",7.0,67        ,George Clooney,"['Sam Rockwell, ', 'Drew Barrymore, ', 'George Clooney, ', 'Julia Roberts', '']",84097,$16.00M
Pollock,2000),R,122," Biography, Drama            ",7.0,77        ,Ed Harris,"['Ed Harris, ', 'Marcia Gay Harden, ', 'Robert Knott, ', 'Molly Regan', '']",27000,$8.60M
Kundun,1997),PG-13,134," Biography, Drama, History            ",7.0,74        ,Martin Scorsese,"['Tenzin Thuthob Tsarong, ', 'Gyurme Tethong, ', 'Tulku Jamyang Kunga Tenzin, ', 'Tenzin Yeshi Paichang', '']",26465,$5.53M
Dragon: The Bruce Lee Story,1993),PG-13,120," Action, Biography, Drama            ",7.0,69        ,Rob Cohen,"['Jason Scott Lee, ', 'Lauren Holly, ', 'Robert Wagner, ', 'Michael Learned', '']",28001,$35.11M
Henry: Portrait of a Serial Killer,1986),Unrated,83," Biography, Crime, Drama            ",7.0,80        ,John McNaughton,"['Michael Rooker, ', 'Tracy Arnold, ', 'Tom Towles, ', 'Mary Demas', '']",32347,$0.61M
Sid and Nancy,1986),R,112," Biography, Drama, Music            ",7.0,76        ,Alex Cox,"['Gary Oldman, ', 'Chloe Webb, ', 'David Hayman, ', 'Debby Bishop', '']",29736,$2.83M
Cleopatra,1963),G,192," Biography, Drama, History            ",7.0,0,Joseph L. Mankiewicz,"['Elizabeth Taylor, ', 'Richard Burton, ', 'Rex Harrison, ', 'Pamela Brown', '']",29706,$57.78M
Boy Erased,2018),R,115," Biography, Drama            ",6.9,69        ,Joel Edgerton,"['Lucas Hedges, ', 'Nicole Kidman, ', 'Joel Edgerton, ', 'Russell Crowe', '']",33177,$6.79M
At Eternity's Gate,2018),PG-13,111," Biography, Drama            ",6.9,76        ,Julian Schnabel,"['Willem Dafoe, ', 'Rupert Friend, ', 'Oscar Isaac, ', 'Mads Mikkelsen', '']",28930,$2.29M
Outlaw King,2018),R,121," Action, Biography, Drama            ",6.9,0,David Mackenzie,"['Chris Pine, ', 'Stephen Dillane, ', 'Rebecca Robin, ', 'Billy Howle', '']",61215,0
Borg vs. McEnroe,2017),R,107," Biography, Drama, Sport            ",6.9,63        ,Janus Metz,"['Sverrir Gudnason, ', 'Shia LaBeouf, ', 'Stellan Skarsgård, ', 'Tuva Novotny', '']",28281,$14.11M
Stronger,I) (2017),R,119," Biography, Drama            ",6.9,76        ,David Gordon Green,"['Jake Gyllenhaal, ', 'Tatiana Maslany, ', 'Miranda Richardson, ', 'Richard Lane Jr.', '']",41148,$4.21M
Legend,I) (2015),R,132," Biography, Crime, Drama            ",6.9,0,Brian Helgeland,"['Tom Hardy, ', 'Emily Browning, ', 'Taron Egerton, ', 'Paul Anderson', '']",160311,$1.87M
The 33,2015),PG-13,127," Biography, Drama, History            ",6.9,0,Patricia Riggen,"['Antonio Banderas, ', 'Rodrigo Santoro, ', 'Juliette Binoche, ', 'James Brolin', '']",35999,$12.19M
The Highwaymen,2019),R,132," Biography, Crime, Drama            ",6.9,0,John Lee Hancock,"['Kevin Costner, ', 'Woody Harrelson, ', 'Kathy Bates, ', 'John Carroll Lynch', '']",77026,0
My Week with Marilyn,2011),R,99," Biography, Drama            ",6.9,65        ,Simon Curtis,"['Michelle Williams, ', 'Eddie Redmayne, ', 'Kenneth Branagh, ', 'Julia Ormond', '']",83683,$14.60M
In the Heart of the Sea,2015),PG-13,122," Action, Adventure, Biography            ",6.9,0,Ron Howard,"['Chris Hemsworth, ', 'Cillian Murphy, ', 'Brendan Gleeson, ', 'Ben Whishaw', '']",124774,$25.02M
Black Mass,2015),R,123," Biography, Crime, Drama            ",6.9,68        ,Scott Cooper,"['Johnny Depp, ', 'Benedict Cumberbatch, ', 'Dakota Johnson, ', 'Joel Edgerton', '']",168889,$62.58M
Kill the Messenger,2014),R,112," Biography, Crime, Drama            ",6.9,0,Michael Cuesta,"['Jeremy Renner, ', 'Robert Patrick, ', 'Jena Sims, ', 'Robert Pralgo', '']",44750,$2.45M
Free State of Jones,2016),R,139," Action, Biography, Drama            ",6.9,0,Gary Ross,"['Matthew McConaughey, ', 'Gugu Mbatha-Raw, ', 'Mahershala Ali, ', 'Keri Russell', '']",53176,$20.76M
The Duchess,2008),PG-13,110," Biography, Drama, History            ",6.9,62        ,Saul Dibb,"['Keira Knightley, ', 'Ralph Fiennes, ', 'Dominic Cooper, ', 'Charlotte Rampling', '']",78768,$13.82M
Bright Star,2009),PG,119," Biography, Drama, Romance            ",6.9,81        ,Jane Campion,"['Abbie Cornish, ', 'Ben Whishaw, ', 'Paul Schneider, ', 'Kerry Fox', '']",25328,$4.44M
Miss Potter,2006),PG,88," Biography, Drama, Romance            ",6.9,0,Chris Noonan,"['Renée Zellweger, ', 'Ewan McGregor, ', 'Emily Watson, ', 'Barbara Flynn', '']",27948,$2.98M
Goya's Ghosts,2006),R,113," Biography, Drama, History            ",6.9,0,Milos Forman,"['Javier Bardem, ', 'Natalie Portman, ', 'Stellan Skarsgård, ', 'Randy Quaid', '']",29539,$1.00M
Alpha Dog,2006),R,122," Biography, Crime, Drama            ",6.9,0,Nick Cassavetes,"['Emile Hirsch, ', 'Justin Timberlake, ', 'Anton Yelchin, ', 'Bruce Willis', '']",99531,$15.23M
Gridiron Gang,2006),PG-13,125," Biography, Crime, Drama            ",6.9,0,Phil Joanou,"['Dwayne Johnson, ', 'Xzibit, ', 'L. Scott Caldwell, ', 'Leon Rippy', '']",57320,$38.43M
The Stanford Prison Experiment,2015),R,122," Biography, Drama, History            ",6.9,67        ,Kyle Patrick Alvarez,"['Ezra Miller, ', 'Tye Sheridan, ', 'Billy Crudup, ', 'Olivia Thirlby', '']",37926,$0.64M
Che: Part Two,2008),Not Rated,135," Biography, Drama, History            ",6.9,64        ,Steven Soderbergh,"['Demián Bichir, ', 'Rodrigo Santoro, ', 'Benicio Del Toro, ', 'Catalina Sandino Moreno', '']",32362,0
I'm Not There,2007),R,135," Biography, Drama, Music            ",6.9,73        ,Todd Haynes,"['Christian Bale, ', 'Cate Blanchett, ', 'Heath Ledger, ', 'Ben Whishaw', '']",56658,$4.02M
The Assassination of Richard Nixon,2004),R,95," Biography, Crime, Drama            ",6.9,63        ,Niels Mueller,"['Sean Penn, ', 'Naomi Watts, ', 'Don Cheadle, ', 'Jack Thompson', '']",25182,$0.70M
Girl with a Pearl Earring,2003),PG-13,100," Biography, Drama, Romance            ",6.9,72        ,Peter Webber,"['Scarlett Johansson, ', 'Colin Firth, ', 'Tom Wilkinson, ', 'Judy Parfitt', '']",72690,$11.63M
Radio,2003),PG,109," Biography, Drama, Sport            ",6.9,0,Michael Tollin,"['Cuba Gooding Jr., ', 'Ed Harris, ', 'Debra Winger, ', 'S. Epatha Merkerson', '']",38269,$52.28M
Bully,2001),R,108," Biography, Crime, Drama            ",6.9,0,Larry Clark,"['Brad Renfro, ', 'Nick Stahl, ', 'Bijou Phillips, ', 'Rachel Miner', '']",34795,$1.54M
Private Parts,1997),R,109," Biography, Comedy, Drama            ",6.9,67        ,Betty Thomas,"['Howard Stern, ', 'Mary McCormack, ', 'Robin Quivers, ', 'Fred Norris', '']",34083,$41.20M
Rob Roy,1995),R,139," Adventure, Biography, Drama            ",6.9,0,Michael Caton-Jones,"['Liam Neeson, ', 'Jessica Lange, ', 'John Hurt, ', 'Tim Roth', '']",40608,$31.60M
La Bamba,1987),PG-13,108," Biography, Drama, Music            ",6.9,65        ,Luis Valdez,"['Lou Diamond Phillips, ', 'Esai Morales, ', 'Rosanna DeSoto, ', 'Elizabeth Peña', '']",28888,$54.22M
Judy,II) (2019,PG-13,118," Biography, Drama, Romance            ",6.8,66        ,Rupert Goold,"['Renée Zellweger, ', 'Jessie Buckley, ', 'Finn Wittrock, ', 'Rufus Sewell', '']",42017,0
Bombshell,I) (2019),R,109," Biography, Drama            ",6.8,64        ,Jay Roach,"['Charlize Theron, ', 'Nicole Kidman, ', 'Margot Robbie, ', 'John Lithgow', '']",93079,0
Victoria & Abdul,2017),PG-13,111," Biography, Drama, History            ",6.8,0,Stephen Frears,"['Judi Dench, ', 'Ali Fazal, ', 'Tim Pigott-Smith, ', 'Eddie Izzard', '']",32325,$22.25M
All the Money in the World,2017),R,132," Biography, Crime, Drama            ",6.8,72        ,Ridley Scott,"['Michelle Williams, ', 'Christopher Plummer, ', 'Mark Wahlberg, ', 'Romain Duris', '']",76240,$25.11M
Florence Foster Jenkins,2016),PG-13,111," Biography, Comedy, Drama            ",6.8,71        ,Stephen Frears,"['Meryl Streep, ', 'Hugh Grant, ', 'Simon Helberg, ', 'Rebecca Ferguson', '']",51341,$27.37M
Tolkien,2019),PG-13,112," Biography, Drama, Romance            ",6.8,0,Dome Karukoski,"['Nicholas Hoult, ', 'Lily Collins, ', 'Colm Meaney, ', 'Derek Jacobi', '']",33813,$4.54M
Jersey Boys,2014),R,134," Biography, Drama, Music            ",6.8,0,Clint Eastwood,"['John Lloyd Young, ', 'Erich Bergen, ', 'Michael Lomenda, ', 'Vincent Piazza', '']",33101,$47.03M
Bernie,2011),PG-13,104," Biography, Comedy, Crime            ",6.8,75        ,Richard Linklater,"['Jack Black, ', 'Shirley MacLaine, ', 'Matthew McConaughey, ', 'Brady Coleman', '']",57438,$9.20M
Bleed for This,2016),R,117," Biography, Drama, Sport            ",6.8,62        ,Ben Younger,"['Miles Teller, ', 'Aaron Eckhart, ', 'Katey Sagal, ', 'Ciarán Hinds', '']",25364,$4.85M
Machine Gun Preacher,2011),R,129," Action, Biography, Crime            ",6.8,0,Marc Forster,"['Gerard Butler, ', 'Michelle Monaghan, ', 'Michael Shannon, ', 'Kathy Baker', '']",63409,$0.54M
The Iceman,2012),R,106," Biography, Crime, Drama            ",6.8,0,Ariel Vromen,"['Michael Shannon, ', 'Chris Evans, ', 'James Franco, ', 'Winona Ryder', '']",70943,$1.94M
Fair Game,I) (2010),PG-13,108," Biography, Drama, Thriller            ",6.8,69        ,Doug Liman,"['Naomi Watts, ', 'Sean Penn, ', 'Sonya Davison, ', 'Vanessa Chong', '']",47006,$9.53M
Hitchcock,2012),PG-13,98," Biography, Drama, Romance            ",6.8,0,Sacha Gervasi,"['Anthony Hopkins, ', 'Helen Mirren, ', 'Scarlett Johansson, ', 'Danny Huston', '']",72253,$6.01M
Elizabeth: The Golden Age,2007),PG-13,114," Biography, Drama, History            ",6.8,0,Shekhar Kapur,"['Cate Blanchett, ', 'Clive Owen, ', 'Geoffrey Rush, ', 'Jordi Mollà', '']",68043,$16.29M
Ali,2001),R,157," Biography, Drama, Sport            ",6.8,65        ,Michael Mann,"['Will Smith, ', 'Jamie Foxx, ', 'Jon Voight, ', 'Mario Van Peebles', '']",94103,$58.20M
Patch Adams,1998),PG-13,115," Biography, Comedy, Drama            ",6.8,0,Tom Shadyac,"['Robin Williams, ', 'Daniel London, ', 'Monica Potter, ', 'Philip Seymour Hoffman', '']",105988,$135.03M
Selena,1997),PG,127," Biography, Drama, Music            ",6.8,67        ,Gregory Nava,"['Jennifer Lopez, ', 'Edward James Olmos, ', 'Jon Seda, ', 'Jackie Guerra', '']",25659,$35.42M
Bugsy,1991),R,136," Biography, Crime, Drama            ",6.8,80        ,Barry Levinson,"['Warren Beatty, ', 'Annette Bening, ', 'Harvey Keitel, ', 'Ben Kingsley', '']",26466,$49.11M
Bloodsport,1988),R,92," Action, Biography, Drama            ",6.8,0,Newt Arnold,"['Jean-Claude Van Damme, ', 'Donald Gibb, ', 'Leah Ayres, ', 'Norman Burton', '']",77383,$11.81M
Battle of the Sexes,2017),PG-13,121," Biography, Comedy, Drama            ",6.7,73        ,"Jonathan Dayton, ","['    Stars:', 'Emma Stone, ', 'Steve Carell, ', 'Andrea Riseborough, ', 'Sarah Silverman']",50659,$12.64M
Jungle,I) (2017),R,115," Action, Adventure, Biography            ",6.7,0,Greg McLean,"['Daniel Radcliffe, ', 'Thomas Kretschmann, ', 'Alex Russell, ', 'Joel Jackson', '']",49377,0
The Lady in the Van,2015),PG-13,104," Biography, Comedy, Drama            ",6.7,70        ,Nicholas Hytner,"['Maggie Smith, ', 'Alex Jennings, ', 'Jim Broadbent, ', 'Clare Hammond', '']",26590,$10.02M
The Old Man & the Gun,2018),PG-13,93," Biography, Comedy, Crime            ",6.7,80        ,David Lowery,"['Robert Redford, ', 'Casey Affleck, ', 'Sissy Spacek, ', 'Danny Glover', '']",40971,$11.28M
Jackie,V) (2016),R,100," Biography, Drama, History            ",6.7,81        ,Pablo Larraín,"['Natalie Portman, ', 'Peter Sarsgaard, ', 'Greta Gerwig, ', 'Billy Crudup', '']",73404,$13.96M
Hysteria,2011),R,100," Biography, Comedy, Romance            ",6.7,0,Tanya Wexler,"['Maggie Gyllenhaal, ', 'Hugh Dancy, ', 'Jonathan Pryce, ', 'Felicity Jones', '']",30618,$1.80M
Taking Woodstock,2009),R,120," Biography, Comedy, Drama            ",6.7,0,Ang Lee,"['Demetri Martin, ', 'Henry Goodman, ', 'Edward Hibbert, ', 'Imelda Staunton', '']",28313,$7.44M
Coco Before Chanel,2009),PG-13,105," Biography, Drama            ",6.7,65        ,Anne Fontaine,"['Audrey Tautou, ', 'Benoît Poelvoorde, ', 'Alessandro Nivola, ', 'Marie Gillain', '']",38866,$6.11M
The Soloist,2009),PG-13,117," Biography, Drama, Music            ",6.7,61        ,Joe Wright,"['Jamie Foxx, ', 'Robert Downey Jr., ', 'Catherine Keener, ', 'Tom Hollander', '']",51685,$31.67M
Notorious,2009),R,122," Biography, Crime, Drama            ",6.7,0,George Tillman Jr.,"['Jamal Woolard, ', 'Anthony Mackie, ', 'Derek Luke, ', 'Momo Dione', '']",41203,$36.84M
The Other Boleyn Girl,2008),PG-13,115," Biography, Drama, History            ",6.7,0,Justin Chadwick,"['Natalie Portman, ', 'Scarlett Johansson, ', 'Eric Bana, ', 'Jim Sturgess', '']",105305,$26.81M
The New World,2005),PG-13,135," Biography, Drama, History            ",6.7,69        ,Terrence Malick,"['Colin Farrell, ', ""Q'orianka Kilcher, "", 'Christopher Plummer, ', 'Christian Bale', '']",83233,$12.71M
Hidalgo,2004),PG-13,136," Action, Adventure, Biography            ",6.7,0,Joe Johnston,"['Viggo Mortensen, ', 'Omar Sharif, ', 'Zuleikha Robinson, ', 'Louise Lombard', '']",77581,$67.29M
Wyatt Earp,1994),PG-13,191," Adventure, Biography, Crime            ",6.7,0,Lawrence Kasdan,"['Kevin Costner, ', 'Dennis Quaid, ', 'Gene Hackman, ', 'David Andrews', '']",45916,$25.05M
Adrift,I) (2018),PG-13,96," Action, Adventure, Biography            ",6.6,0,Baltasar Kormákur,"['Shailene Woodley, ', 'Sam Claflin, ', 'Jeffrey Thomas, ', 'Elizabeth Hawthorne', '']",48272,$31.45M
Operation Finale,2018),PG-13,122," Biography, Drama, History            ",6.6,0,Chris Weitz,"['Oscar Isaac, ', 'Ben Kingsley, ', 'Mélanie Laurent, ', 'Lior Raz', '']",34024,$17.61M
Whiskey Tango Foxtrot,2016),R,112," Biography, Comedy, Drama            ",6.6,0,"Glenn Ficarra, ","['    Stars:', 'Tina Fey, ', 'Margot Robbie, ', 'Martin Freeman, ', 'Alfred Molina']",49906,$23.05M
"Extremely Wicked, Shockingly Evil and Vile",2019),R,110," Biography, Crime, Drama            ",6.6,0,Joe Berlinger,"['Lily Collins, ', 'Zac Efron, ', 'Angela Sarafyan, ', 'Sydney Vollmer', '']",80624,0
Joy,I) (2015),PG-13,124," Biography, Drama            ",6.6,0,David O. Russell,"['Jennifer Lawrence, ', 'Robert De Niro, ', 'Bradley Cooper, ', 'Edgar Ramírez', '']",129020,$56.45M
The Grandmaster,2013),PG-13,130," Action, Biography, Drama            ",6.6,73        ,Kar-Wai Wong,"['Tony Chiu-Wai Leung, ', 'Ziyi Zhang, ', 'Jin Zhang, ', 'Chen Chang', '']",31783,$6.59M
The Lost City of Z,2016),PG-13,141," Adventure, Biography, Drama            ",6.6,78        ,James Gray,"['Charlie Hunnam, ', 'Robert Pattinson, ', 'Sienna Miller, ', 'Tom Holland', '']",81289,$8.58M
I Love You Phillip Morris,2009),R,98," Biography, Comedy, Crime            ",6.6,65        ,"Glenn Ficarra, ","['    Stars:', 'Jim Carrey, ', 'Ewan McGregor, ', 'Leslie Mann, ', 'Rodrigo Santoro']",91806,$2.04M
A Mighty Heart,2007),R,108," Biography, Drama, History            ",6.6,74        ,Michael Winterbottom,"['Angelina Jolie, ', 'Dan Futterman, ', 'Irrfan Khan, ', 'Archie Panjabi', '']",26841,$9.18M
Dangerous Minds,1995),R,99," Biography, Drama            ",6.6,0,John N. Smith,"['Michelle Pfeiffer, ', 'George Dzundza, ', 'Courtney B. Vance, ', 'Robin Bartlett', '']",48792,$84.92M
Imperium,2016),R,109," Biography, Crime, Drama            ",6.5,68        ,Daniel Ragussis,"['Daniel Radcliffe, ', 'Toni Collette, ', 'Tracy Letts, ', 'Sam Trammell', '']",42601,0
J. Edgar,2011),R,137," Biography, Drama, Romance            ",6.5,0,Clint Eastwood,"['Leonardo DiCaprio, ', 'Armie Hammer, ', 'Naomi Watts, ', 'Josh Hamilton', '']",123134,$37.31M
Kill Your Darlings,2013),R,104," Biography, Drama, Romance            ",6.5,65        ,John Krokidas,"['Daniel Radcliffe, ', 'Dane DeHaan, ', 'Michael C. Hall, ', 'Ben Foster', '']",35594,$1.03M
The Runaways,2010),R,106," Biography, Drama, Music            ",6.5,65        ,Floria Sigismondi,"['Kristen Stewart, ', 'Dakota Fanning, ', 'Michael Shannon, ', 'Stella Maeve', '']",46562,$3.57M
Hollywoodland,2006),R,126," Biography, Crime, Drama            ",6.5,62        ,Allen Coulter,"['Adrien Brody, ', 'Ben Affleck, ', 'Diane Lane, ', 'Bob Hoskins', '']",32949,$14.42M
Marie Antoinette,2006),PG-13,123," Biography, Drama, History            ",6.5,65        ,Sofia Coppola,"['Kirsten Dunst, ', 'Jason Schwartzman, ', 'Rip Torn, ', 'Steve Coogan', '']",102475,$15.96M
Ned Kelly,2003),R,110," Action, Adventure, Biography            ",6.5,0,Gregor Jordan,"['Heath Ledger, ', 'Orlando Bloom, ', 'Geoffrey Rush, ', 'Naomi Watts', '']",25998,$0.07M
Riding in Cars with Boys,2001),PG-13,132," Biography, Comedy, Drama            ",6.5,0,Penny Marshall,"['Drew Barrymore, ', 'Steve Zahn, ', 'Adam Garcia, ', 'Brittany Murphy', '']",26841,$30.17M
1492: Conquest of Paradise,1992),PG-13,154," Adventure, Biography, Drama            ",6.5,0,Ridley Scott,"['Gérard Depardieu, ', 'Armand Assante, ', 'Sigourney Weaver, ', 'Loren Dean', '']",28324,$7.19M
A Dangerous Method,2011),R,99," Biography, Drama, Romance            ",6.4,76        ,David Cronenberg,"['Michael Fassbender, ', 'Keira Knightley, ', 'Viggo Mortensen, ', 'Vincent Cassel', '']",99200,$5.70M
A Walk in the Woods,2015),R,104," Adventure, Biography, Comedy            ",6.4,0,Ken Kwapis,"['Robert Redford, ', 'Nick Nolte, ', 'Emma Thompson, ', 'Mary Steenburgen', '']",25104,$29.47M
The Informant!,2009),R,108," Biography, Comedy, Crime            ",6.4,66        ,Steven Soderbergh,"['Matt Damon, ', 'Tony Hale, ', 'Patton Oswalt, ', 'Lucas McHugh Carroll', '']",63083,$33.31M
The Iron Lady,2011),PG-13,105," Biography, Drama            ",6.4,0,Phyllida Lloyd,"['Meryl Streep, ', 'Jim Broadbent, ', 'Richard E. Grant, ', 'Susan Brown', '']",103871,$30.02M
How to Lose Friends & Alienate People,2008),R,110," Biography, Comedy, Drama            ",6.4,0,Robert B. Weide,"['Simon Pegg, ', 'Kirsten Dunst, ', 'Megan Fox, ', 'Kelan Pannell', '']",67897,$2.78M
The Messenger: The Story of Joan of Arc,1999),R,148," Adventure, Biography, Drama            ",6.4,0,Luc Besson,"['Milla Jovovich, ', 'John Malkovich, ', 'Rab Affleck, ', 'Stéphane Algoud', '']",64197,$14.28M
Mary Queen of Scots,2018),R,124," Biography, Drama, History            ",6.3,0,Josie Rourke,"['Saoirse Ronan, ', 'Margot Robbie, ', 'Jack Lowden, ', 'Joe Alwyn', '']",42666,$16.47M
True Story,I) (2015),R,99," Biography, Crime, Drama            ",6.3,0,Rupert Goold,"['James Franco, ', 'Jonah Hill, ', 'Felicity Jones, ', 'Maria Dizzia', '']",64400,$4.72M
W.,I) (2008),PG-13,129," Biography, Comedy, Drama            ",6.3,0,Oliver Stone,"['Josh Brolin, ', 'Elizabeth Banks, ', 'Ioan Gruffudd, ', 'Colin Hanks', '']",46378,$25.53M
The Libertine,2004),R,114," Biography, Drama, History            ",6.3,0,Laurence Dunmore,"['Johnny Depp, ', 'Samantha Morton, ', 'John Malkovich, ', 'Paul Ritter', '']",34991,$4.84M
Evita,1996),PG,135," Biography, Drama, History            ",6.3,0,Alan Parker,"['Madonna, ', 'Jonathan Pryce, ', 'Antonio Banderas, ', 'Jimmy Nail', '']",34151,$50.05M
Deliver Us from Evil,I) (2014),R,118," Action, Biography, Crime            ",6.2,0,Scott Derrickson,"['Eric Bana, ', 'Edgar Ramírez, ', 'Olivia Munn, ', 'Chris Coy', '']",71859,$30.58M
The Fifth Estate,2013),R,128," Biography, Crime, Drama            ",6.2,0,Bill Condon,"['Benedict Cumberbatch, ', 'Daniel Brühl, ', 'Carice van Houten, ', 'Alicia Vikander', '']",39043,$3.25M
Lovelace,2013),R,93," Biography, Drama            ",6.2,0,"Rob Epstein, ","['    Stars:', 'Amanda Seyfried, ', 'Peter Sarsgaard, ', 'Sharon Stone, ', 'Juno Temple']",38838,$0.36M
Jobs,2013),PG-13,128," Biography, Drama            ",5.9,0,Joshua Michael Stern,"['Ashton Kutcher, ', 'Dermot Mulroney, ', 'Josh Gad, ', 'Lukas Haas', '']",94027,$16.12M
Domino,2005),R,127," Action, Biography, Crime            ",5.9,0,Tony Scott,"['Keira Knightley, ', 'Mickey Rourke, ', 'Edgar Ramírez, ', 'Delroy Lindo', '']",64913,$10.17M
Masterminds,I) (2016),PG-13,95," Biography, Comedy, Crime            ",5.8,0,Jared Hess,"['Zach Galifianakis, ', 'Kristen Wiig, ', 'Owen Wilson, ', 'Ross Kimball', '']",51182,$17.36M
Heaven Is for Real,2014),PG,99," Biography, Drama, Family            ",5.8,0,Randall Wallace,"['Greg Kinnear, ', 'Kelly Reilly, ', 'Thomas Haden Church, ', 'Connor Corum', '']",25837,$91.44M
Eat Pray Love,2010),PG-13,133," Biography, Drama, Romance            ",5.8,0,Ryan Murphy,"['Julia Roberts, ', 'Javier Bardem, ', 'Richard Jenkins, ', 'Viola Davis', '']",89907,$80.57M
The Bling Ring,2013),R,90," Biography, Crime, Drama            ",5.6,66        ,Sofia Coppola,"['Katie Chang, ', 'Israel Broussard, ', 'Emma Watson, ', 'Claire Julien', '']",83939,$5.84M
Alexander,2004),R,175," Action, Biography, Drama            ",5.6,0,Oliver Stone,"['Colin Farrell, ', 'Anthony Hopkins, ', 'Rosario Dawson, ', 'Angelina Jolie', '']",163050,$34.30M
Winchester,2018),PG-13,99," Biography, Drama, Fantasy            ",5.5,0,"Michael Spierig, ","['    Stars:', 'Helen Mirren, ', 'Sarah Snook, ', ""Finn Scicluna-O'Prey, "", 'Jason Clarke']",30865,$25.09M
Get Rich or Die Tryin',2005),R,117," Biography, Crime, Drama            ",5.4,0,Jim Sheridan,"['50 Cent, ', 'Joy Bryant, ', 'Adewale Akinnuoye-Agbaje, ', 'Omar Benson Miller', '']",44299,$30.98M
The 15:17 to Paris,2018),PG-13,94," Biography, Drama, Thriller            ",5.3,0,Clint Eastwood,"['Alek Skarlatos, ', 'Anthony Sadler, ', 'Spencer Stone, ', 'Ray Corasani', '']",29622,$36.25M
Reis,2017),0,108," Biography, Drama            ",1.4,0,Hüdaverdi Yavuz,"['Orhan Aydin, ', 'Özlem Balci, ', 'Volkan Basaran, ', 'Reha Beyoglu', '']",72572,0
