title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
The Ant Bully,2006),PG,88," Animation, Adventure, Comedy            ",5.8,0,John A. Davis,"['Paul Giamatti, ', 'Nicolas Cage, ', 'Julia Roberts, ', 'Meryl Streep', '']",37182,$28.14M
Journey to the Center of the Earth,2008),PG,93," Action, Adventure, Family            ",5.8,0,Eric Brevig,"['Brendan Fraser, ', 'Josh Hutcherson, ', 'Anita Briem, ', 'Seth Meyers', '']",114216,$101.70M
The Princess Diaries 2: Royal Engagement,2004),G,113," Comedy, Family, Romance            ",5.8,0,Garry Marshall,"['Anne Hathaway, ', 'Callum Blue, ', 'Julie Andrews, ', 'Hector Elizondo', '']",74785,$95.17M
What a Girl Wants,2003),PG,105," Comedy, Drama, Family            ",5.8,0,Dennie Gordon,"['Amanda Bynes, ', 'Colin Firth, ', 'Kelly Preston, ', 'Soleil McGhee', '']",59849,$35.99M
Ice Age: Collision Course,2016),PG,94," Animation, Adventure, Comedy            ",5.7,0,"Mike Thurmeier, ","['    Stars:', 'Ray Romano, ', 'Denis Leary, ', 'John Leguizamo, ', 'Chris Wedge']",57768,$64.06M
Pan,2015),PG,111," Adventure, Comedy, Family            ",5.7,0,Joe Wright,"['Levi Miller, ', 'Hugh Jackman, ', 'Garrett Hedlund, ', 'Rooney Mara', '']",60821,$35.09M
The Nut Job,I) (2014),PG,85," Animation, Adventure, Comedy            ",5.7,0,Peter Lepeniotis,"['Will Arnett, ', 'Brendan Fraser, ', 'Liam Neeson, ', 'Katherine Heigl', '']",26796,$64.25M
Planes,2013),PG,91," Animation, Adventure, Comedy            ",5.7,0,Klay Hall,"['Carlos Alazraqui, ', 'Dane Cook, ', 'Stacy Keach, ', 'Brad Garrett', '']",42584,$90.29M
Race to Witch Mountain,2009),PG,98," Action, Adventure, Family            ",5.7,0,Andy Fickman,"['Dwayne Johnson, ', 'Carla Gugino, ', 'AnnaSophia Robb, ', 'Alexander Ludwig', '']",56165,$67.17M
The Pink Panther,2006),PG,93," Adventure, Comedy, Crime            ",5.7,0,Shawn Levy,"['Steve Martin, ', 'Kevin Kline, ', 'Jean Reno, ', 'Emily Mortimer', '']",81950,$82.23M
Chicken Little,2005),G,81," Animation, Adventure, Comedy            ",5.7,0,Mark Dindal,"['Zach Braff, ', 'Joan Cusack, ', 'Garry Marshall, ', 'Don Knotts', '']",86483,$135.39M
Looney Tunes: Back in Action,2003),PG,91," Animation, Adventure, Comedy            ",5.7,64        ,"Joe Dante, ","['    Stars:', 'Brendan Fraser, ', 'Jenna Elfman, ', 'Steve Martin, ', 'Heather Locklear']",33497,$20.99M
Babe: Pig in the City,1998),PG,97," Adventure, Comedy, Drama            ",5.7,68        ,George Miller,"['Magda Szubanski, ', 'Elizabeth Daily, ', 'Mickey Rooney, ', 'James Cromwell', '']",31739,$18.32M
Good Burger,1997),PG,95," Comedy, Family            ",5.7,0,Brian Robbins,"['Kel Mitchell, ', 'Kenan Thompson, ', 'Sinbad, ', 'Abe Vigoda', '']",26606,$23.69M
Jingle All the Way,1996),PG,89," Adventure, Comedy, Family            ",5.7,0,Brian Levant,"['Arnold Schwarzenegger, ', 'Sinbad, ', 'Phil Hartman, ', 'Rita Wilson', '']",94328,$60.57M
101 Dalmatians,1996),G,103," Adventure, Comedy, Crime            ",5.7,0,Stephen Herek,"['Glenn Close, ', 'Jeff Daniels, ', 'Joely Richardson, ', 'Joan Plowright', '']",102108,$136.19M
Sister Act 2: Back in the Habit,1993),PG,107," Comedy, Family, Music            ",5.7,0,Bill Duke,"['Whoopi Goldberg, ', 'Kathy Najimy, ', 'Maggie Smith, ', 'Barnard Hughes', '']",49748,$57.32M
Beethoven,1992),PG,87," Comedy, Drama, Family            ",5.7,0,Brian Levant,"['Charles Grodin, ', 'Bonnie Hunt, ', 'Dean Jones, ', 'Nicholle Tom', '']",66392,$57.11M
Dolittle,2020),PG,101," Adventure, Comedy, Family            ",5.6,0,Stephen Gaghan,"['Robert Downey Jr., ', 'Antonio Banderas, ', 'Michael Sheen, ', 'Jim Broadbent', '']",49816,$77.05M
The Nutcracker and the Four Realms,2018),PG,99," Adventure, Family, Fantasy            ",5.6,0,"Lasse Hallström, ","['    Stars:', 'Mackenzie Foy, ', 'Keira Knightley, ', 'Morgan Freeman, ', 'Helen Mirren']",29742,$54.86M
Mulan,2020),PG-13,115," Action, Adventure, Drama            ",5.6,66        ,Niki Caro,"['Yifei Liu, ', 'Donnie Yen, ', 'Li Gong, ', 'Jet Li', '']",114307,0
Mirror Mirror,I) (2012),PG,106," Adventure, Comedy, Drama            ",5.6,0,Tarsem Singh,"['Lily Collins, ', 'Julia Roberts, ', 'Armie Hammer, ', 'Nathan Lane', '']",84518,$64.94M
The Pink Panther 2,2009),PG,92," Action, Adventure, Comedy            ",5.6,0,Harald Zwart,"['Steve Martin, ', 'Jean Reno, ', 'Emily Mortimer, ', 'Andy Garcia', '']",42655,$35.92M
Taxi 4,2007),Not Rated,91," Action, Comedy, Crime            ",5.6,0,Gérard Krawczyk,"['Samy Naceri, ', 'Frédéric Diefenthal, ', 'Bernard Farcy, ', 'Emma Wiklund', '']",26788,0
Fred Claus,2007),PG,116," Comedy, Family, Fantasy            ",5.6,0,David Dobkin,"['Vince Vaughn, ', 'Paul Giamatti, ', 'Elizabeth Banks, ', 'John Michael Higgins', '']",40854,$72.01M
Barnyard,2006),PG,90," Animation, Adventure, Comedy            ",5.6,0,Steve Oedekerk,"['Kevin James, ', 'Courteney Cox, ', 'Danny Glover, ', 'Sam Elliott', '']",28168,$72.78M
The Pacifier,2005),PG,95," Action, Comedy, Drama            ",5.6,0,Adam Shankman,"['Vin Diesel, ', 'Brittany Snow, ', 'Max Thieriot, ', 'Brad Garrett', '']",88511,$113.09M
Kicking & Screaming,2005),PG,95," Comedy, Family, Romance            ",5.6,0,Jesse Dylan,"['Will Ferrell, ', 'Robert Duvall, ', 'Josh Hutcherson, ', 'Mike Ditka', '']",36355,$52.58M
Daddy Day Care,2003),PG,92," Comedy, Family            ",5.6,0,Steve Carr,"['Eddie Murphy, ', 'Jeff Garlin, ', 'Anjelica Huston, ', 'Steve Zahn', '']",64208,$104.30M
The Santa Clause 2,2002),G,104," Comedy, Family, Fantasy            ",5.6,0,Michael Lembeck,"['Tim Allen, ', 'Spencer Breslin, ', 'Elizabeth Mitchell, ', 'Eric Lloyd', '']",51867,$139.24M
Mighty Joe Young,1998),PG,114," Action, Adventure, Family            ",5.6,0,Ron Underwood,"['Bill Paxton, ', 'Charlize Theron, ', 'Rade Serbedzija, ', 'Peter Firth', '']",27782,$50.63M
Dennis the Menace,1993),PG,94," Comedy, Family            ",5.6,0,Nick Castle,"['Walter Matthau, ', 'Mason Gamble, ', 'Joan Plowright, ', 'Christopher Lloyd', '']",57138,$51.27M
The Spy Next Door,2010),PG,94," Action, Comedy, Family            ",5.5,0,Brian Levant,"['Jackie Chan, ', 'Amber Valletta, ', 'Billy Ray Cyrus, ', 'Madeline Carroll', '']",41178,$24.27M
Cheaper by the Dozen 2,2005),PG,94," Adventure, Comedy, Family            ",5.5,0,Adam Shankman,"['Steve Martin, ', 'Bonnie Hunt, ', 'Hilary Duff, ', 'Eugene Levy', '']",55145,$82.57M
RV,2006),PG,99," Adventure, Comedy, Family            ",5.5,0,Barry Sonnenfeld,"['Robin Williams, ', 'Cheryl Hines, ', 'Kristin Chenoweth, ', 'JoJo', '']",56722,$71.73M
"Yours, Mine & Ours",2005),PG,88," Comedy, Family, Fantasy            ",5.5,0,Raja Gosnell,"['Dennis Quaid, ', 'Rene Russo, ', ""Jerry O'Connell, "", 'Sean Faris', '']",26804,$53.41M
The Perfect Man,2005),PG,100," Comedy, Family, Romance            ",5.5,0,Mark Rosman,"['Hilary Duff, ', 'Heather Locklear, ', 'Aria Wallace, ', 'Chris Noth', '']",28382,$16.25M
The Lizzie McGuire Movie,2003),PG,94," Adventure, Comedy, Family            ",5.5,0,Jim Fall,"['Hilary Duff, ', 'Adam Lamberg, ', 'Clayton Snyder, ', 'Hallie Todd', '']",36015,$42.67M
Stuart Little 2,2002),PG,77," Animation, Adventure, Comedy            ",5.5,66        ,Rob Minkoff,"['Michael J. Fox, ', 'Geena Davis, ', 'Hugh Laurie, ', 'Jonathan Lipnicki', '']",50694,$64.96M
Spy Kids,2001),PG,88," Action, Adventure, Comedy            ",5.5,71        ,Robert Rodriguez,"['Alexa PenaVega, ', 'Daryl Sabara, ', 'Antonio Banderas, ', 'Carla Gugino', '']",109325,$112.72M
George of the Jungle,1997),PG,92," Action, Adventure, Comedy            ",5.5,0,Sam Weisman,"['Brendan Fraser, ', 'Leslie Mann, ', 'Thomas Haden Church, ', 'Richard Roundtree', '']",72080,$105.26M
Problem Child,1990),PG,81," Comedy, Family            ",5.5,0,Dennis Dugan,"['Michael Oliver, ', 'John Ritter, ', 'Jack Warden, ', 'Gilbert Gottfried', '']",28830,$53.47M
Hop,2011),PG,95," Animation, Adventure, Comedy            ",5.4,0,Tim Hill,"['Russell Brand, ', 'James Marsden, ', 'Elizabeth Perkins, ', 'Kaley Cuoco', '']",31466,$108.09M
Old Dogs,I) (2009),PG,88," Comedy, Family            ",5.4,0,Walt Becker,"['Robin Williams, ', 'John Travolta, ', 'Seth Green, ', 'Kelly Preston', '']",36457,$49.49M
The Smurfs,2011),PG,103," Animation, Adventure, Comedy            ",5.4,0,Raja Gosnell,"['Hank Azaria, ', 'Katy Perry, ', 'Jonathan Winters, ', 'Neil Patrick Harris', '']",84361,$142.61M
Evan Almighty,2007),PG,96," Comedy, Family, Fantasy            ",5.4,0,Tom Shadyac,"['Steve Carell, ', 'Morgan Freeman, ', 'Lauren Graham, ', 'Johnny Simmons', '']",139868,$100.46M
Christmas with the Kranks,2004),PG,99," Comedy, Family            ",5.4,0,Joe Roth,"['Tim Allen, ', 'Jamie Lee Curtis, ', 'Dan Aykroyd, ', 'M. Emmet Walsh', '']",44699,$73.78M
Big Fat Liar,2002),PG,88," Adventure, Comedy, Family            ",5.4,0,Shawn Levy,"['Frankie Muniz, ', 'Amanda Bynes, ', 'Paul Giamatti, ', 'Amanda Detmer', '']",35257,$47.81M
Jack Frost,1998),PG,101," Comedy, Drama, Family            ",5.4,0,Troy Miller,"['Michael Keaton, ', 'Kelly Preston, ', 'Joseph Cross, ', 'Mark Addy', '']",33552,$34.55M
Doctor Dolittle,1998),PG-13,85," Comedy, Family, Fantasy            ",5.4,0,Betty Thomas,"['Eddie Murphy, ', 'Peter Boyle, ', 'Ossie Davis, ', 'Oliver Platt', '']",91845,$144.16M
Richie Rich,1994),PG,95," Comedy, Family            ",5.4,0,Donald Petrie,"['Macaulay Culkin, ', 'Edward Herrmann, ', 'John Larroquette, ', 'Christine Ebersole', '']",64723,$38.09M
The Smurfs 2,2013),PG,105," Animation, Adventure, Comedy            ",5.3,0,Raja Gosnell,"['Neil Patrick Harris, ', 'Jayma Mays, ', 'Katy Perry, ', 'Hank Azaria', '']",38370,$71.02M
Annie,2014),PG,118," Comedy, Drama, Family            ",5.3,0,Will Gluck,"['Quvenzhané Wallis, ', 'Cameron Diaz, ', 'Jamie Foxx, ', 'Rose Byrne', '']",34423,$85.91M
The Witches,2020),PG,106," Adventure, Comedy, Family            ",5.3,0,Robert Zemeckis,"['Anne Hathaway, ', 'Octavia Spencer, ', 'Stanley Tucci, ', 'Chris Rock', '']",25145,0
Aquamarine,2006),PG,110," Comedy, Family, Fantasy            ",5.3,0,Elizabeth Allen Rosenbaum,"['Emma Roberts, ', 'JoJo, ', 'Sara Paxton, ', 'Jake McDorman', '']",38221,$18.60M
Flubber,1997),PG,93," Comedy, Family, Sci-Fi            ",5.3,0,Les Mayfield,"['Robin Williams, ', 'Marcia Gay Harden, ', 'Christopher McDonald, ', 'Ted Levine', '']",84904,$92.98M
Mighty Morphin Power Rangers: The Movie,1995),PG,95," Action, Adventure, Family            ",5.3,0,Bryan Spicer,"['Karan Ashley, ', 'Johnny Yong Bosch, ', 'Steve Cardenas, ', 'Jason David Frank', '']",25363,$38.19M
The Karate Kid Part III,1989),PG,112," Action, Drama, Family            ",5.3,0,John G. Avildsen,"['Ralph Macchio, ', 'Pat Morita, ', 'Robyn Lively, ', 'Thomas Ian Griffith', '']",54889,$38.96M
Popeye,1980),PG,114," Adventure, Comedy, Family            ",5.3,64        ,Robert Altman,"['Robin Williams, ', 'Shelley Duvall, ', 'Ray Walston, ', 'Paul Dooley', '']",29679,$49.82M
Zookeeper,2011),PG,102," Comedy, Family, Fantasy            ",5.2,0,Frank Coraci,"['Kevin James, ', 'Rosario Dawson, ', 'Leslie Bibb, ', 'Ken Jeong', '']",57815,$80.36M
Paul Blart: Mall Cop,2009),PG,91," Action, Comedy, Crime            ",5.2,0,Steve Carr,"['Kevin James, ', ""Keir O'Donnell, "", 'Jayma Mays, ', 'Raini Rodriguez', '']",103909,$20.82M
Alvin and the Chipmunks,2007),PG,92," Animation, Adventure, Comedy            ",5.2,0,Tim Hill,"['Jason Lee, ', 'Ross Bagdasarian Jr., ', 'Janice Karman, ', 'David Cross', '']",77475,$217.33M
Asterix at the Olympic Games,2008),Not Rated,116," Adventure, Comedy, Family            ",5.2,0,"Frédéric Forestier, ","['    Stars:', 'Gérard Depardieu, ', 'Clovis Cornillac, ', 'Benoît Poelvoorde, ', 'Alain Delon']",27954,$1.00M
Spy Kids 2: Island of Lost Dreams,2002),PG,100," Action, Adventure, Comedy            ",5.2,66        ,Robert Rodriguez,"['Alexa PenaVega, ', 'Daryl Sabara, ', 'Antonio Banderas, ', 'Carla Gugino', '']",61282,$85.85M
Snow Dogs,2002),PG,99," Adventure, Comedy, Family            ",5.2,0,Brian Levant,"['Cuba Gooding Jr., ', 'James Coburn, ', 'Sisqó, ', 'Nichelle Nichols', '']",25488,$81.17M
Lost in Space,1998),PG-13,130," Action, Adventure, Family            ",5.2,0,Stephen Hopkins,"['Gary Oldman, ', 'William Hurt, ', 'Matt LeBlanc, ', 'Mimi Rogers', '']",69570,$69.12M
Eragon,2006),PG,104," Action, Adventure, Family            ",5.1,0,Stefen Fangmeier,"['Ed Speleers, ', 'Sienna Guillory, ', 'Jeremy Irons, ', 'John Malkovich', '']",122297,$75.03M
G-Force,2009),PG,88," Animation, Action, Adventure            ",5.1,0,Hoyt Yeatman,"['Will Arnett, ', 'Penélope Cruz, ', 'Zach Galifianakis, ', 'Bill Nighy', '']",43068,$119.44M
The Three Stooges,2012),PG,92," Comedy, Family            ",5.1,0,"Bobby Farrelly, ","['    Stars:', 'Sean Hayes, ', 'Chris Diamantopoulos, ', 'Will Sasso, ', 'Jane Lynch']",30108,$44.34M
Scooby-Doo 2: Monsters Unleashed,2004),PG,93," Adventure, Comedy, Family            ",5.1,0,Raja Gosnell,"['Freddie Prinze Jr., ', 'Sarah Michelle Gellar, ', 'Matthew Lillard, ', 'Linda Cardellini', '']",50615,$84.22M
Agent Cody Banks,2003),PG,102," Action, Adventure, Comedy            ",5.1,0,Harald Zwart,"['Frankie Muniz, ', 'Hilary Duff, ', 'Andrew Francis, ', 'Angie Harmon', '']",33143,$47.81M
Scooby-Doo,2002),PG,86," Adventure, Comedy, Family            ",5.1,0,Raja Gosnell,"['Matthew Lillard, ', 'Freddie Prinze Jr., ', 'Sarah Michelle Gellar, ', 'Linda Cardellini', '']",100565,$153.29M
Cats & Dogs,2001),PG,87," Action, Comedy, Family            ",5.1,0,Lawrence Guterman,"['Alec Baldwin, ', 'Tobey Maguire, ', 'Jeff Goldblum, ', 'Elizabeth Perkins', '']",56827,$93.39M
Toys,1992),PG-13,118," Adventure, Comedy, Drama            ",5.1,0,Barry Levinson,"['Robin Williams, ', 'Michael Gambon, ', 'Joan Cusack, ', 'Robin Wright', '']",30594,$21.45M
Tooth Fairy,I) (2010),PG,101," Comedy, Family, Fantasy            ",5.0,0,Michael Lembeck,"['Dwayne Johnson, ', 'Ashley Judd, ', 'Julie Andrews, ', 'Stephen Merchant', '']",42649,$60.02M
Meet Dave,2008),PG,90," Adventure, Comedy, Family            ",5.0,0,Brian Robbins,"['Eddie Murphy, ', 'Elizabeth Banks, ', 'Gabrielle Union, ', 'Scott Caan', '']",38761,$11.80M
Garfield: A Tail of Two Kitties,2006),PG,82," Animation, Adventure, Comedy            ",5.0,0,"Tim Hill, ","['    Stars:', 'Breckin Meyer, ', 'Jennifer Love Hewitt, ', 'Billy Connolly, ', 'Bill Murray']",39483,$28.43M
Garfield,2004),PG,80," Animation, Comedy, Family            ",5.0,0,Peter Hewitt,"['Breckin Meyer, ', 'Jennifer Love Hewitt, ', 'Stephen Tobolowsky, ', 'Bill Murray', '']",80050,$75.37M
The Haunted Mansion,2003),PG,88," Comedy, Family, Fantasy            ",5.0,0,Rob Minkoff,"['Eddie Murphy, ', 'Marsha Thomason, ', 'Jennifer Tilly, ', 'Terence Stamp', '']",43341,$75.85M
Gulliver's Travels,2010),PG,85," Adventure, Comedy, Family            ",4.9,0,Rob Letterman,"['Jack Black, ', 'Emily Blunt, ', 'Jason Segel, ', 'Amanda Peet', '']",65949,$42.78M
102 Dalmatians,2000),G,100," Adventure, Comedy, Family            ",4.9,0,Kevin Lima,"['Glenn Close, ', 'Gérard Depardieu, ', 'Ioan Gruffudd, ', 'Alice Evans', '']",35010,$66.96M
The Flintstones,1994),PG,91," Comedy, Family, Fantasy            ",4.9,0,Brian Levant,"['John Goodman, ', 'Rick Moranis, ', ""Rosie O'Donnell, "", 'Halle Berry', '']",76237,$130.51M
Beethoven's 2nd,1993),PG,89," Comedy, Family, Romance            ",4.9,0,Rod Daniel,"['Charles Grodin, ', 'Bonnie Hunt, ', 'Nicholle Tom, ', 'Christopher Castile', '']",25958,$53.35M
"Honey, I Blew Up the Kid",1992),PG,89," Adventure, Comedy, Family            ",4.9,0,Randal Kleiser,"['Rick Moranis, ', 'Marcia Strassman, ', 'Robert Oliveri, ', 'Daniel Shalikar', '']",41572,$58.66M
High School Musical 3: Senior Year,2008),G,112," Comedy, Drama, Family            ",4.8,0,Kenny Ortega,"['Zac Efron, ', 'Vanessa Hudgens, ', 'Ashley Tisdale, ', 'Lucas Grabeel', '']",58458,$90.56M
The Santa Clause 3: The Escape Clause,2006),G,92," Adventure, Comedy, Family            ",4.8,0,Michael Lembeck,"['Tim Allen, ', 'Martin Short, ', 'Elizabeth Mitchell, ', 'Eric Lloyd', '']",33802,$84.50M
Herbie Fully Loaded,2005),G,101," Adventure, Comedy, Family            ",4.8,0,Angela Robinson,"['Lindsay Lohan, ', 'Michael Keaton, ', 'Cheryl Hines, ', 'Breckin Meyer', '']",45349,$66.02M
Teenage Mutant Ninja Turtles III,1993),PG,96," Action, Adventure, Comedy            ",4.8,0,Stuart Gillard,"['Elias Koteas, ', 'Paige Turco, ', 'Stuart Wilson, ', 'Sab Shimono', '']",31106,$42.66M
Are We There Yet?,2005),PG,95," Adventure, Comedy, Family            ",4.7,0,Brian Levant,"['Ice Cube, ', 'Nia Long, ', 'Aleisha Allen, ', 'Philip Bolden', '']",29794,$82.67M
Confessions of a Teenage Drama Queen,2004),PG,89," Comedy, Family, Music            ",4.7,0,Sara Sugarman,"['Lindsay Lohan, ', 'Megan Fox, ', 'Adam Garcia, ', 'Glenne Headly', '']",27607,$29.33M
Dr. Dolittle 2,2001),PG,87," Comedy, Family, Fantasy            ",4.7,0,Steve Carr,"['Eddie Murphy, ', 'Cedric the Entertainer, ', 'Kristen Wilson, ', 'Raven-Symoné', '']",42029,$112.95M
Look Who's Talking Too,1990),PG-13,81," Comedy, Family, Romance            ",4.7,0,Amy Heckerling,"['John Travolta, ', 'Kirstie Alley, ', 'Olympia Dukakis, ', 'Elias Koteas', '']",44734,$47.49M
Alvin and the Chipmunks: The Squeakquel,2009),PG,88," Animation, Adventure, Comedy            ",4.5,0,Betty Thomas,"['Jason Lee, ', 'Zachary Levi, ', 'David Cross, ', 'Justin Long', '']",44146,$219.61M
Hannah Montana: The Movie,2009),G,102," Comedy, Drama, Family            ",4.5,0,Peter Chelsom,"['Miley Cyrus, ', 'Emily Osment, ', 'Billy Ray Cyrus, ', 'Jason Earles', '']",39984,$79.57M
Home Alone 3,1997),PG,102," Action, Comedy, Crime            ",4.5,0,Raja Gosnell,"['Alex D. Linz, ', 'Olek Krupa, ', 'Rya Kihlstedt, ', 'Lenny von Dohlen', '']",107386,$30.88M
The Next Karate Kid,1994),PG,107," Action, Drama, Family            ",4.5,0,Christopher Cain,"['Pat Morita, ', 'Hilary Swank, ', 'Michael Ironside, ', 'Constance Towers', '']",27312,$8.91M
Paul Blart: Mall Cop 2,2015),PG,94," Action, Comedy, Crime            ",4.4,0,Andy Fickman,"['Kevin James, ', 'Raini Rodriguez, ', 'Eduardo Verástegui, ', 'Daniella Alonso', '']",34602,$71.04M
Kangaroo Jack,2003),PG,89," Action, Adventure, Comedy            ",4.4,0,David McNally,"['Anthony Anderson, ', ""Jerry O'Connell, "", 'Estella Warren, ', 'Christopher Walken', '']",29892,$66.93M
Look Who's Talking Now,1993),PG-13,96," Comedy, Family, Romance            ",4.4,0,Tom Ropelewski,"['John Travolta, ', 'Kirstie Alley, ', 'David Gallagher, ', 'Tabitha Lupien', '']",27903,$10.34M
Alvin and the Chipmunks: Chipwrecked,2011),G,87," Animation, Adventure, Comedy            ",4.3,0,Mike Mitchell,"['Justin Long, ', 'Matthew Gray Gubler, ', 'Jesse McCartney, ', 'Jason Lee', '']",31803,$133.11M
Spy Kids 3-D: Game Over,2003),PG,84," Action, Adventure, Comedy            ",4.3,0,Robert Rodriguez,"['Daryl Sabara, ', 'Alexa PenaVega, ', 'Antonio Banderas, ', 'Carla Gugino', '']",55566,$111.76M
A Wrinkle in Time,2018),PG,109," Adventure, Family, Fantasy            ",4.2,0,Ava DuVernay,"['Storm Reid, ', 'Oprah Winfrey, ', 'Reese Witherspoon, ', 'Mindy Kaling', '']",41548,$100.48M
Inspector Gadget,1999),PG,78," Action, Adventure, Comedy            ",4.2,0,David Kellogg,"['Matthew Broderick, ', 'Rupert Everett, ', 'Joely Fisher, ', 'Michelle Trachtenberg', '']",45672,$97.40M
Super Mario Bros.,1993),PG,104," Adventure, Comedy, Family            ",4.1,0,"Annabel Jankel, ","['    Stars:', 'Bob Hoskins, ', 'John Leguizamo, ', 'Dennis Hopper, ', 'Samantha Mathis']",49015,$20.92M
The Last Airbender,2010),PG,103," Action, Adventure, Family            ",4.0,0,M. Night Shyamalan,"['Noah Ringer, ', 'Nicola Peltz, ', 'Jackson Rathbone, ', 'Dev Patel', '']",153580,$131.56M
The Cat in the Hat,2003),PG,82," Adventure, Comedy, Family            ",4.0,0,Bo Welch,"['Mike Myers, ', 'Spencer Breslin, ', 'Dakota Fanning, ', 'Alec Baldwin', '']",52908,$101.15M
The Adventures of Sharkboy and Lavagirl 3-D,2005),PG,93," Action, Adventure, Comedy            ",3.6,0,Robert Rodriguez,"['Cayden Boyd, ', 'George Lopez, ', 'Kristin Davis, ', 'David Arquette', '']",33671,$39.18M
Spice World,1997),PG,93," Comedy, Family, Music            ",3.5,0,Bob Spiers,"['Mel B, ', 'Emma Bunton, ', 'Melanie C, ', 'Geri Horner', '']",33326,$29.34M
Vampires Suck,2010),PG-13,82," Comedy, Family, Horror            ",3.4,0,"Jason Friedberg, ","['    Stars:', 'Jenn Proske, ', 'Matt Lanter, ', 'Diedrich Bader, ', 'Chris Riggi']",46724,$36.66M
The Emoji Movie,2017),PG,86," Animation, Adventure, Comedy            ",3.3,0,Tony Leondis,"['T.J. Miller, ', 'James Corden, ', 'Anna Faris, ', 'Maya Rudolph', '']",56671,$86.09M
Cats,2019),PG,110," Comedy, Drama, Family            ",2.7,0,Tom Hooper,"['James Corden, ', 'Judi Dench, ', 'Jason Derulo, ', 'Idris Elba', '']",43178,0
Baby Geniuses,1999),PG,97," Comedy, Crime, Family            ",2.7,0,Bob Clark,"['Kathleen Turner, ', 'Christopher Lloyd, ', 'Kim Cattrall, ', 'Peter MacNicol', '']",25134,$27.14M
Son of the Mask,2005),PG,94," Comedy, Family, Fantasy            ",2.2,0,Lawrence Guterman,"['Jamie Kennedy, ', 'Traylor Howard, ', 'Alan Cumming, ', 'Liam Falconer', '']",52756,$17.02M
Superbabies: Baby Geniuses 2,2004),PG,88," Comedy, Family, Sci-Fi            ",1.9,0,Bob Clark,"['Jon Voight, ', 'Scott Baio, ', 'Vanessa Angel, ', 'Skyler Shaye', '']",29795,$9.11M
