title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
The Platform,2019),TV-MA,94," Horror, Sci-Fi, Thriller            ",7.0,73        ,Galder Gaztelu-Urrutia,"['Ivan Massagué, ', 'Zorion Eguileor, ', 'Antonia San Juan, ', 'Emilio Buale', '']",169510,0
Thelma,2017),Not Rated,116," Drama, Fantasy, Horror            ",7.0,74        ,Joachim Trier,"['Eili Harboe, ', 'Kaya Wilkins, ', 'Henrik Rafaelsen, ', 'Ellen Dorrit Petersen', '']",27080,$0.15M
The Killing of a Sacred Deer,2017),R,121," Drama, Horror, Mystery            ",7.0,73        ,Yorgos Lanthimos,"['Barry G. Bernson, ', 'Herb Caillouet, ', 'Bill Camp, ', 'Raffey Cassidy', '']",126676,$2.29M
Raw,2016),R,99," Drama, Fantasy, Horror            ",7.0,81        ,Julia Ducournau,"['Garance Marillier, ', 'Ella Rumpf, ', 'Rabah Nait Oufella, ', 'Laurent Lucas', '']",61167,$0.51M
Green Room,2015),R,95," Horror, Thriller            ",7.0,79        ,Jeremy Saulnier,"['Anton Yelchin, ', 'Imogen Poots, ', 'Alia Shawkat, ', 'Patrick Stewart', '']",108879,$3.22M
A Girl Walks Home Alone at Night,2014),Not Rated,101," Drama, Horror, Romance            ",7.0,81        ,Ana Lily Amirpour,"['Sheila Vand, ', 'Arash Marandi, ', 'Marshall Manesh, ', 'Mozhan Marnò', '']",31696,0
Trollhunter,2010),PG-13,103," Drama, Fantasy, Horror            ",7.0,61        ,André Øvredal,"['Otto Jespersen, ', 'Robert Stoltenberg, ', 'Knut Nærum, ', 'Glenn Erland Tosterud', '']",69177,$0.25M
The Cabin in the Woods,2011),R,95, Horror            ,7.0,72        ,Drew Goddard,"['Kristen Connolly, ', 'Chris Hemsworth, ', 'Anna Hutchison, ', 'Fran Kranz', '']",378843,$42.07M
Orphan,2009),R,123," Horror, Mystery, Thriller            ",7.0,0,Jaume Collet-Serra,"['Vera Farmiga, ', 'Peter Sarsgaard, ', 'Isabelle Fuhrman, ', 'CCH Pounder', '']",192877,$41.60M
Planet Terror,2007),R,105," Action, Adventure, Comedy            ",7.0,0,Robert Rodriguez,"['Rose McGowan, ', 'Freddy Rodríguez, ', 'Josh Brolin, ', 'Marley Shelton', '']",200675,0
Cloverfield,2008),PG-13,85," Action, Horror, Sci-Fi            ",7.0,64        ,Matt Reeves,"['Mike Vogel, ', 'Jessica Lucas, ', 'Lizzy Caplan, ', 'T.J. Miller', '']",374519,$80.05M
World War Z,2013),PG-13,116," Action, Adventure, Horror            ",7.0,63        ,Marc Forster,"['Brad Pitt, ', 'Mireille Enos, ', 'Daniella Kertesz, ', 'James Badge Dale', '']",605107,$202.36M
28 Weeks Later,2007),R,100," Drama, Horror, Sci-Fi            ",7.0,78        ,Juan Carlos Fresnadillo,"['Jeremy Renner, ', 'Rose Byrne, ', 'Robert Carlyle, ', 'Harold Perrineau', '']",259674,$28.64M
Hellboy II: The Golden Army,2008),PG-13,120," Action, Adventure, Fantasy            ",7.0,78        ,Guillermo del Toro,"['Ron Perlman, ', 'Selma Blair, ', 'Doug Jones, ', 'John Alexander', '']",256516,$75.75M
Constantine,2005),R,121," Action, Fantasy, Horror            ",7.0,0,Francis Lawrence,"['Keanu Reeves, ', 'Rachel Weisz, ', 'Djimon Hounsou, ', 'Shia LaBeouf', '']",309127,$75.98M
Koroshiya 1,2001),R,129," Action, Comedy, Crime            ",7.0,0,Takashi Miike,"['Tadanobu Asano, ', 'Nao Ohmori, ', ""Shin'ya Tsukamoto, "", 'Paulyn Sun', '']",52533,$0.02M
Bubba Ho-Tep,2002),R,92," Comedy, Fantasy, Horror            ",7.0,0,Don Coscarelli,"['Bruce Campbell, ', 'Ossie Davis, ', 'Bob Ivy, ', 'Ella Joyce', '']",45892,$2.00M
Brotherhood of the Wolf,2001),R,142," Action, Adventure, Drama            ",7.0,0,Christophe Gans,"['Samuel Le Bihan, ', 'Mark Dacascos, ', 'Jérémie Renier, ', 'Vincent Cassel', '']",63135,$11.26M
Stir of Echoes,1999),R,99," Horror, Mystery, Thriller            ",7.0,67        ,David Koepp,"['Kevin Bacon, ', 'Zachary David Cope, ', 'Kathryn Erbe, ', 'Illeana Douglas', '']",75815,$21.13M
Ravenous,1999),R,101," Adventure, Comedy, Horror            ",7.0,0,Antonia Bird,"['Guy Pearce, ', 'Robert Carlyle, ', 'David Arquette, ', 'Jeremy Davies', '']",36902,$2.06M
Henry: Portrait of a Serial Killer,1986),Unrated,83," Biography, Crime, Drama            ",7.0,80        ,John McNaughton,"['Michael Rooker, ', 'Tracy Arnold, ', 'Tom Towles, ', 'Mary Demas', '']",32348,$0.61M
Near Dark,1987),R,94," Action, Crime, Drama            ",7.0,76        ,Kathryn Bigelow,"['Adrian Pasdar, ', 'Jenny Wright, ', 'Lance Henriksen, ', 'Bill Paxton', '']",34178,$3.37M
Hellraiser,1987),R,94," Horror, Thriller            ",7.0,0,Clive Barker,"['Andrew Robinson, ', 'Clare Higgins, ', 'Ashley Laurence, ', 'Sean Chapman', '']",104992,$14.56M
Little Shop of Horrors,1986),PG-13,94," Comedy, Horror, Musical            ",7.0,81        ,Frank Oz,"['Rick Moranis, ', 'Ellen Greene, ', 'Vincent Gardenia, ', 'Levi Stubbs', '']",66545,$38.75M
Creature from the Black Lagoon,1954),G,79," Horror, Sci-Fi            ",7.0,68        ,Jack Arnold,"['Richard Carlson, ', 'Julie Adams, ', 'Richard Denning, ', 'Antonio Moreno', '']",27033,$1.30M
The Witch,2015),R,92," Drama, Horror, Mystery            ",6.9,83        ,Robert Eggers,"['Anya Taylor-Joy, ', 'Ralph Ineson, ', 'Kate Dickie, ', 'Julian Richings', '']",207424,$25.14M
Frankenweenie,2012),PG,87," Animation, Comedy, Family            ",6.9,74        ,Tim Burton,"['Winona Ryder, ', ""Catherine O'Hara, "", 'Martin Short, ', 'Martin Landau', '']",98978,$35.29M
The Crimson Rivers,2000),R,106," Crime, Horror, Mystery            ",6.9,0,Mathieu Kassovitz,"['Jean Reno, ', 'Vincent Cassel, ', 'Nadia Farès, ', 'Dominique Sanda', '']",58217,$0.63M
Shadow of the Vampire,2000),R,92," Drama, Horror            ",6.9,71        ,E. Elias Merhige,"['John Malkovich, ', 'Willem Dafoe, ', 'Udo Kier, ', 'Cary Elwes', '']",40163,$8.29M
The Witches,1990),PG,91," Adventure, Comedy, Family            ",6.9,78        ,Nicolas Roeg,"['Anjelica Huston, ', 'Mai Zetterling, ', 'Jasen Fisher, ', 'Rowan Atkinson', '']",44482,$10.36M
Night of the Living Dead,1990),R,92, Horror            ,6.9,0,Tom Savini,"['Tony Todd, ', 'Patricia Tallman, ', 'Tom Towles, ', 'McKee Anderson', '']",39016,$5.84M
Creepshow,1982),R,120," Comedy, Fantasy, Horror            ",6.9,0,George A. Romero,"['Hal Holbrook, ', 'Leslie Nielsen, ', 'Adrienne Barbeau, ', 'E.G. Marshall', '']",42675,$21.03M
Altered States,1980),R,102," Horror, Sci-Fi, Thriller            ",6.9,0,Ken Russell,"['William Hurt, ', 'Blair Brown, ', 'Bob Balaban, ', 'Charles Haid', '']",32379,$19.85M
Zombie,1979),R,91, Horror            ,6.9,0,Lucio Fulci,"['Tisa Farrow, ', 'Ian McCulloch, ', 'Richard Johnson, ', 'Al Cliver', '']",25703,0
The Brood,1979),R,92," Horror, Sci-Fi            ",6.9,63        ,David Cronenberg,"['Oliver Reed, ', 'Samantha Eggar, ', 'Art Hindle, ', 'Henry Beckman', '']",26225,0
Ready or Not,I) (2019),R,95," Action, Comedy, Horror            ",6.8,64        ,"Matt Bettinelli-Olpin, ","['    Stars:', 'Samara Weaving, ', 'Adam Brody, ', ""Mark O'Brien, "", 'Henry Czerny']",112657,$26.74M
Us,II) (2019,R,116," Horror, Mystery, Thriller            ",6.8,81        ,Jordan Peele,"[""Lupita Nyong'o, "", 'Winston Duke, ', 'Elisabeth Moss, ', 'Tim Heidecker', '']",232926,$175.08M
I See You,II) (2019,R,98," Crime, Drama, Horror            ",6.8,65        ,Adam Randall,"['Helen Hunt, ', 'Jon Tenney, ', 'Owen Teague, ', 'Judah Lewis', '']",31683,0
The House That Jack Built,2018),R,152," Crime, Drama, Horror            ",6.8,0,Lars von Trier,"['Matt Dillon, ', 'Bruno Ganz, ', 'Uma Thurman, ', 'Siobhan Fallon Hogan', '']",60471,$0.09M
Housebound,2014),Not Rated,107," Comedy, Horror, Mystery            ",6.8,76        ,Gerard Johnstone,"[""Morgana O'Reilly, "", 'Rima Te Wiata, ', 'Glen-Paul Waru, ', 'Ross Harper', '']",32178,0
The Autopsy of Jane Doe,2016),R,86," Horror, Mystery, Thriller            ",6.8,65        ,André Øvredal,"['Brian Cox, ', 'Emile Hirsch, ', 'Ophelia Lovibond, ', 'Michael McElhatton', '']",100547,0
It Follows,2014),R,100," Horror, Mystery, Thriller            ",6.8,83        ,David Robert Mitchell,"['Maika Monroe, ', 'Keir Gilchrist, ', 'Olivia Luccardi, ', 'Lili Sepe', '']",212188,$14.67M
Annihilation,2018),R,115," Adventure, Drama, Horror            ",6.8,79        ,Alex Garland,"['Natalie Portman, ', 'Jennifer Jason Leigh, ', 'Tessa Thompson, ', 'Benedict Wong', '']",283634,$32.73M
The Babadook,2014),Not Rated,94," Drama, Horror, Mystery            ",6.8,86        ,Jennifer Kent,"['Essie Davis, ', 'Noah Wiseman, ', 'Daniel Henshall, ', 'Hayley McElhinney', '']",198610,$0.92M
Sinister,I) (2012),R,110," Horror, Mystery, Thriller            ",6.8,0,Scott Derrickson,"['Ethan Hawke, ', 'Juliet Rylance, ', 'James Ransone, ', 'Fred Thompson', '']",223423,$48.09M
Stonehearst Asylum,2014),PG-13,112," Drama, Horror, Thriller            ",6.8,0,Brad Anderson,"['Kate Beckinsale, ', 'Jim Sturgess, ', 'David Thewlis, ', 'Brendan Gleeson', '']",52158,0
Odd Thomas,2013),PG-13,97," Comedy, Fantasy, Horror            ",6.8,0,Stephen Sommers,"['Anton Yelchin, ', 'Ashley Sommers, ', 'Leonor Varela, ', 'Matthew Page', '']",48217,0
Insidious,I) (2010),PG-13,103," Horror, Mystery, Thriller            ",6.8,0,James Wan,"['Patrick Wilson, ', 'Rose Byrne, ', 'Ty Simpkins, ', 'Lin Shaye', '']",280381,$54.01M
Warm Bodies,2013),PG-13,98," Comedy, Horror, Romance            ",6.8,0,Jonathan Levine,"['Nicholas Hoult, ', 'Teresa Palmer, ', 'John Malkovich, ', 'Analeigh Tipton', '']",219950,$66.38M
Suspiria,I) (2018),R,152," Fantasy, Horror, Mystery            ",6.8,64        ,Luca Guadagnino,"['Chloë Grace Moretz, ', 'Tilda Swinton, ', 'Doris Hick, ', 'Malgorzata Bela', '']",63146,$2.47M
Eden Lake,2008),R,91," Horror, Thriller            ",6.8,65        ,James Watkins,"['Kelly Reilly, ', 'Michael Fassbender, ', 'Tara Ellis, ', ""Jack O'Connell"", '']",77427,$0.01M
Trick 'r Treat,2007),R,82," Comedy, Horror            ",6.8,0,Michael Dougherty,"['Anna Paquin, ', 'Brian Cox, ', 'Dylan Baker, ', 'Rochelle Aytes', '']",81442,0
Inside,2007),R,82, Horror            ,6.8,0,"Alexandre Bustillo, ","['    Stars:', 'Alysson Paradis, ', 'Jean-Baptiste Tabourin, ', 'Claude Lulé, ', 'Dominique Frot']",37683,0
1408,2007),PG-13,104," Fantasy, Horror, Mystery            ",6.8,64        ,Mikael Håfström,"['John Cusack, ', 'Samuel L. Jackson, ', 'Mary McCormack, ', 'Tony Shalhoub', '']",256382,$71.99M
The Devil's Rejects,2005),R,107, Horror            ,6.8,0,Rob Zombie,"['Sid Haig, ', 'Sheri Moon Zombie, ', 'Bill Moseley, ', 'William Forsythe', '']",93667,$17.04M
High Tension,2003),R,91, Horror            ,6.8,0,Alexandre Aja,"['Cécile de France, ', 'Maïwenn, ', 'Philippe Nahon, ', 'Franck Khalfoun', '']",67975,$3.68M
Dog Soldiers,2002),R,105," Action, Horror, Thriller            ",6.8,0,Neil Marshall,"['Sean Pertwee, ', 'Kevin McKidd, ', 'Emma Cleasby, ', 'Liam Cunningham', '']",55822,0
Ginger Snaps,2000),Not Rated,108," Drama, Fantasy, Horror            ",6.8,70        ,John Fawcett,"['Emily Perkins, ', 'Katharine Isabelle, ', 'Kris Lemche, ', 'Mimi Rogers', '']",42374,$0.00M
Hellboy,2004),PG-13,122," Action, Fantasy, Horror            ",6.8,72        ,Guillermo del Toro,"['Ron Perlman, ', 'Doug Jones, ', 'Selma Blair, ', 'John Hurt', '']",307421,$59.62M
eXistenZ,1999),R,97," Horror, Sci-Fi, Thriller            ",6.8,68        ,David Cronenberg,"['Jude Law, ', 'Jennifer Jason Leigh, ', 'Ian Holm, ', 'Willem Dafoe', '']",94309,$2.84M
From Hell,2001),R,122," Horror, Mystery, Thriller            ",6.8,0,"Albert Hughes, ","['    Stars:', 'Johnny Depp, ', 'Heather Graham, ', 'Ian Holm, ', 'Robbie Coltrane']",147596,$31.60M
Dead Calm,1989),R,96," Horror, Thriller            ",6.8,70        ,Phillip Noyce,"['Nicole Kidman, ', 'Sam Neill, ', 'Billy Zane, ', 'Rod Mullinar', '']",36863,$7.83M
Scanners,1981),R,103," Horror, Sci-Fi, Thriller            ",6.8,0,David Cronenberg,"[""Jennifer O'Neill, "", 'Stephen Lack, ', 'Patrick McGoohan, ', 'Lawrence Dane', '']",48977,$14.23M
The Fog,1980),R,89," Horror, Thriller            ",6.8,0,John Carpenter,"['Adrienne Barbeau, ', 'Jamie Lee Curtis, ', 'Janet Leigh, ', 'John Houseman', '']",65079,$21.38M
Run,I) (2020),PG-13,90," Horror, Mystery, Thriller            ",6.7,67        ,Aneesh Chaganty,"['Sarah Paulson, ', 'Kiera Allen, ', 'Sara Sohn, ', 'Pat Healy', '']",30114,0
Marrowbone,2017),R,110," Drama, Horror, Mystery            ",6.7,63        ,Sergio G. Sánchez,"['George MacKay, ', 'Anya Taylor-Joy, ', 'Charlie Heaton, ', 'Mia Goth', '']",26001,$0.00M
Summer of 84,2018),Not Rated,105," Drama, Horror, Mystery            ",6.7,0,"François Simard, ","['| ', '    Stars:', 'Graham Verchere, ', 'Judah Lewis, ', 'Caleb Emery, ']",34335,$0.09M
Turbo Kid,2015),Not Rated,93," Action, Adventure, Comedy            ",6.7,0,"François Simard, ","['| ', '    Stars:', 'Munro Chambers, ', 'Laurence Leboeuf, ', 'Michael Ironside, ']",26458,$0.05M
Goodnight Mommy,2014),R,99," Horror, Mystery, Thriller            ",6.7,81        ,"Severin Fiala, ","['    Stars:', 'Lukas Schwarz, ', 'Elias Schwarz, ', 'Susanne Wuest, ', 'Hans Escher']",44987,$1.17M
The Call,II) (2013,R,94," Crime, Drama, Horror            ",6.7,0,Brad Anderson,"['Halle Berry, ', 'Evie Thompson, ', 'Abigail Breslin, ', 'Morris Chestnut', '']",113513,$51.87M
Zombieland: Double Tap,2019),R,99," Action, Adventure, Comedy            ",6.7,0,Ruben Fleischer,"['Woody Harrelson, ', 'Jesse Eisenberg, ', 'Emma Stone, ', 'Abigail Breslin', '']",142677,$26.80M
Los ojos de Julia,2010),Not Rated,118," Horror, Mystery, Thriller            ",6.7,0,Guillem Morales,"['Belén Rueda, ', 'Lluís Homar, ', 'Pablo Derqui, ', 'Francesc Orella', '']",32996,0
Rare Exports,2010),R,84," Adventure, Fantasy, Horror            ",6.7,71        ,Jalmari Helander,"['Jorma Tommila, ', 'Onni Tommila, ', 'Peeter Jakobi, ', 'Tommi Korpela', '']",27029,$0.26M
The Loved Ones,2009),R,84," Crime, Drama, Horror            ",6.7,73        ,Sean Byrne,"['Xavier Samuel, ', 'Robin McLeavy, ', 'John Brumpton, ', 'Richard Wilson', '']",37676,0
Pandorum,2009),R,108," Action, Horror, Mystery            ",6.7,0,Christian Alvart,"['Dennis Quaid, ', 'Ben Foster, ', 'Cam Gigandet, ', 'Antje Traue', '']",144102,$10.33M
Fido,2006),R,93," Comedy, Drama, Horror            ",6.7,70        ,Andrew Currie,"['Kesun Loder, ', 'Billy Connolly, ', 'Carrie-Anne Moss, ', 'David Kaye', '']",28219,$0.30M
The Exorcism of Emily Rose,2005),PG-13,119," Drama, Horror, Thriller            ",6.7,0,Scott Derrickson,"['Laura Linney, ', 'Tom Wilkinson, ', 'Shohreh Aghdashloo, ', 'Campbell Scott', '']",120369,$75.07M
Ju-on: The Grudge,2002),R,92, Horror            ,6.7,0,Takashi Shimizu,"['Megumi Okina, ', 'Misaki Itô, ', 'Misa Uehara, ', 'Yui Ichikawa', '']",41503,$0.33M
The Eye,2002),R,99," Drama, Fantasy, Horror            ",6.7,66        ,"Danny Pang, ","['    Stars:', 'Angelica Lee, ', 'Chutcha Rujinanon, ', 'Lawrence Chou, ', 'Jinda Duangtoy']",27997,$0.50M
Dark Water,2002),PG-13,101," Drama, Horror, Mystery            ",6.7,0,Hideo Nakata,"['Hitomi Kuroki, ', 'Rio Kanno, ', 'Mirei Oguchi, ', 'Asami Mizukawa', '']",30309,0
Final Destination,2000),R,98," Horror, Thriller            ",6.7,0,James Wong,"['Devon Sawa, ', 'Ali Larter, ', 'Kerr Smith, ', 'Kristen Cloke', '']",230970,$53.33M
Blade II,2002),R,117," Action, Fantasy, Horror            ",6.7,0,Guillermo del Toro,"['Wesley Snipes, ', 'Kris Kristofferson, ', 'Ron Perlman, ', 'Leonor Varela', '']",201048,$82.35M
Resident Evil,2002),R,100," Action, Horror, Sci-Fi            ",6.7,0,Paul W.S. Anderson,"['Milla Jovovich, ', 'Michelle Rodriguez, ', 'Ryan McCluskey, ', 'Oscar Pearce', '']",248913,$40.12M
Event Horizon,1997),R,96," Horror, Sci-Fi, Thriller            ",6.7,0,Paul W.S. Anderson,"['Laurence Fishburne, ', 'Sam Neill, ', 'Kathleen Quinlan, ', 'Joely Richardson', '']",160654,$26.67M
Cronos,1993),R,94," Fantasy, Horror            ",6.7,70        ,Guillermo del Toro,"['Federico Luppi, ', 'Ron Perlman, ', 'Claudio Brook, ', 'Margarita Isabel', '']",27380,$0.62M
Prince of Darkness,1987),R,102, Horror            ,6.7,0,John Carpenter,"['Donald Pleasence, ', 'Lisa Blount, ', 'Jameson Parker, ', 'Victor Wong', '']",37943,$14.18M
Christine,1983),R,110," Horror, Thriller            ",6.7,0,John Carpenter,"['Keith Gordon, ', 'John Stockwell, ', 'Alexandra Paul, ', 'Robert Prosky', '']",73149,$21.20M
Phantasm,1979),R,89," Horror, Sci-Fi            ",6.7,72        ,Don Coscarelli,"['A. Michael Baldwin, ', 'Bill Thornbury, ', 'Reggie Bannister, ', 'Kathy Lester', '']",32629,$11.99M
Life,I) (2017),R,104," Horror, Sci-Fi, Thriller            ",6.6,0,Daniel Espinosa,"['Jake Gyllenhaal, ', 'Rebecca Ferguson, ', 'Ryan Reynolds, ', 'Hiroyuki Sanada', '']",208815,$30.23M
Happy Death Day,2017),PG-13,96," Comedy, Horror, Mystery            ",6.6,0,Christopher Landon,"['Jessica Rothe, ', 'Israel Broussard, ', 'Ruby Modine, ', 'Charles Aitken', '']",118422,$55.68M
Mother!,2017),R,121," Drama, Horror, Mystery            ",6.6,75        ,Darren Aronofsky,"['Jennifer Lawrence, ', 'Javier Bardem, ', 'Ed Harris, ', 'Michelle Pfeiffer', '']",193349,$17.80M
Hush,I) (2016),R,82," Horror, Thriller            ",6.6,67        ,Mike Flanagan,"['John Gallagher Jr., ', 'Kate Siegel, ', 'Michael Trucco, ', 'Samantha Sloyan', '']",105785,0
The Girl with All the Gifts,2016),R,111," Action, Adventure, Drama            ",6.6,67        ,Colm McCarthy,"['Sennia Nanua, ', 'Fisayo Akinade, ', 'Dominique Tipper, ', 'Paddy Considine', '']",55308,0
Overlord,2018),R,110," Action, Adventure, Horror            ",6.6,0,Julius Avery,"['Jovan Adepo, ', 'Wyatt Russell, ', 'Mathilde Ollivier, ', 'Pilou Asbæk', '']",87276,$21.70M
Bird Box,2018),R,124," Horror, Sci-Fi            ",6.6,0,Susanne Bier,"['Sandra Bullock, ', 'Trevante Rhodes, ', 'John Malkovich, ', 'Sarah Paulson', '']",283137,0
Insidious: Chapter 2,2013),PG-13,106," Horror, Mystery, Thriller            ",6.6,0,James Wan,"['Patrick Wilson, ', 'Rose Byrne, ', 'Barbara Hershey, ', 'Lin Shaye', '']",156336,$83.59M
The Final Girls,2015),PG-13,91," Comedy, Drama, Fantasy            ",6.6,0,Todd Strauss-Schulson,"['Taissa Farmiga, ', 'Malin Akerman, ', 'Adam Devine, ', 'Thomas Middleditch', '']",35317,0
You're Next,2011),R,95," Action, Crime, Horror            ",6.6,66        ,Adam Wingard,"['Sharni Vinson, ', 'Joe Swanberg, ', 'AJ Bowen, ', 'Nicholas Tucci', '']",89240,$18.47M
Pontypool,2008),Not Rated,93," Fantasy, Horror, Thriller            ",6.6,0,Bruce McDonald,"['Stephen McHattie, ', 'Lisa Houle, ', 'Georgina Reilly, ', 'Hrant Alianak', '']",29497,$0.00M
Antichrist,2009),Not Rated,108," Drama, Horror, Thriller            ",6.6,0,Lars von Trier,"['Willem Dafoe, ', 'Charlotte Gainsbourg, ', 'Storm Acheche Sahlstrøm', '']",117368,$0.40M
Funny Games,2007),R,111," Crime, Drama, Horror            ",6.6,0,Michael Haneke,"['Naomi Watts, ', 'Tim Roth, ', 'Michael Pitt, ', 'Brady Corbet', '']",91222,$1.29M
Saw II,2005),R,93," Horror, Mystery            ",6.6,0,Darren Lynn Bousman,"['Donnie Wahlberg, ', 'Beverley Mitchell, ', 'Franky G, ', 'Emmanuelle Vaugier', '']",233879,$87.04M
30 Days of Night,2007),R,113," Action, Horror, Thriller            ",6.6,0,David Slade,"['Josh Hartnett, ', 'Melissa George, ', 'Danny Huston, ', 'Ben Foster', '']",165579,$39.57M
Dead End,I) (2003),R,85," Adventure, Horror, Mystery            ",6.6,0,"Jean-Baptiste Andrea, ","['    Stars:', 'Ray Wise, ', 'Lin Shaye, ', 'Mick Cain, ', 'Alexandra Holden']",26522,0
May,2002),R,93," Comedy, Drama, Horror            ",6.6,0,Lucky McKee,"['Angela Bettis, ', 'Jeremy Sisto, ', 'Anna Faris, ', 'James Duval', '']",33316,$0.15M
The Gift,2000),R,111," Drama, Fantasy, Horror            ",6.6,62        ,Sam Raimi,"['Cate Blanchett, ', 'Katie Holmes, ', 'Keanu Reeves, ', 'Giovanni Ribisi', '']",64029,$12.01M
What Lies Beneath,2000),PG-13,130," Drama, Horror, Mystery            ",6.6,0,Robert Zemeckis,"['Harrison Ford, ', 'Michelle Pfeiffer, ', 'Katharine Towne, ', 'Miranda Otto', '']",118377,$155.46M
Death Becomes Her,1992),PG-13,104," Comedy, Fantasy, Horror            ",6.6,0,Robert Zemeckis,"['Meryl Streep, ', 'Bruce Willis, ', 'Goldie Hawn, ', 'Isabella Rossellini', '']",104377,$58.42M
Candyman,1992),R,99," Horror, Thriller            ",6.6,61        ,Bernard Rose,"['Virginia Madsen, ', 'Xander Berkeley, ', 'Tony Todd, ', 'Kasi Lemmons', '']",71247,$25.79M
Flatliners,1990),R,115," Drama, Horror, Sci-Fi            ",6.6,0,Joel Schumacher,"['Kiefer Sutherland, ', 'Kevin Bacon, ', 'Julia Roberts, ', 'William Baldwin', '']",80309,$61.49M
Pet Sematary,1989),R,103," Fantasy, Horror, Thriller            ",6.6,0,Mary Lambert,"['Dale Midkiff, ', 'Denise Crosby, ', 'Fred Gwynne, ', 'Brad Greenquist', '']",94899,$57.47M
Child's Play,1988),R,87," Fantasy, Horror, Thriller            ",6.6,0,Tom Holland,"['Catherine Hicks, ', 'Chris Sarandon, ', 'Alex Vincent, ', 'Brad Dourif', '']",88247,$33.24M
The Witches of Eastwick,1987),R,118," Comedy, Fantasy, Horror            ",6.6,67        ,George Miller,"['Jack Nicholson, ', 'Cher, ', 'Susan Sarandon, ', 'Michelle Pfeiffer', '']",62876,$63.77M
A Nightmare on Elm Street 3: Dream Warriors,1987),R,96," Fantasy, Horror            ",6.6,0,Chuck Russell,"['Heather Langenkamp, ', 'Robert Englund, ', 'Craig Wasson, ', 'Patricia Arquette', '']",71467,$44.79M
Bad Taste,1987),Not Rated,91," Comedy, Horror, Sci-Fi            ",6.6,0,Peter Jackson,"['Terry Potter, ', ""Pete O'Herne, "", 'Craig Smith, ', 'Mike Minett', '']",44270,0
The Howling,1981),R,91, Horror            ,6.6,68        ,Joe Dante,"['Dee Wallace, ', 'Patrick Macnee, ', 'Dennis Dugan, ', 'Christopher Stone', '']",31430,$17.99M
His House,2020),TV-14,93," Drama, Horror, Thriller            ",6.5,72        ,Remi Weekes,"['Sope Dirisu, ', 'Wunmi Mosaku, ', 'Malaika Wakoli-Abigaba, ', 'Matt Smith', '']",25936,0
The Hunt,II) (2020,R,90," Action, Horror, Thriller            ",6.5,0,Craig Zobel,"['Betty Gilpin, ', 'Hilary Swank, ', 'Ike Barinholtz, ', 'Wayne Duvall', '']",71688,0
It Chapter Two,2019),R,169," Drama, Fantasy, Horror            ",6.5,0,Andy Muschietti,"['Jessica Chastain, ', 'James McAvoy, ', 'Bill Hader, ', 'Isaiah Mustafa', '']",210737,$211.59M
Annabelle: Creation,2017),R,109," Horror, Mystery, Thriller            ",6.5,62        ,David F. Sandberg,"['Anthony LaPaglia, ', 'Samara Lee, ', 'Miranda Otto, ', 'Brad Greenquist', '']",113742,$102.09M
Better Watch Out,II) (2016,R,89," Comedy, Horror, Thriller            ",6.5,67        ,Chris Peckover,"['Olivia DeJonge, ', 'Levi Miller, ', 'Ed Oxenbould, ', 'Aleks Mikic', '']",32391,$0.02M
The Endless,I) (2017),Not Rated,111," Drama, Fantasy, Horror            ",6.5,80        ,"Justin Benson, ","['    Stars:', 'Aaron Moorhead, ', 'Justin Benson, ', 'Callie Hernandez, ', 'Tate Ellington']",34934,$0.27M
Gerald's Game,2017),TV-MA,103," Drama, Horror, Thriller            ",6.5,77        ,Mike Flanagan,"['Carla Gugino, ', 'Bruce Greenwood, ', 'Chiara Aurelia, ', 'Carel Struycken', '']",91276,0
Time Lapse,2014),Not Rated,104," Horror, Sci-Fi, Thriller            ",6.5,0,Bradley King,"['Danielle Panabaker, ', ""Matt O'Leary, "", 'George Finn, ', 'John Rhys-Davies', '']",42070,0
Crimson Peak,2015),R,119," Drama, Fantasy, Horror            ",6.5,66        ,Guillermo del Toro,"['Mia Wasikowska, ', 'Jessica Chastain, ', 'Tom Hiddleston, ', 'Charlie Hunnam', '']",131193,$31.09M
Oculus,2013),R,104," Horror, Mystery            ",6.5,61        ,Mike Flanagan,"['Karen Gillan, ', 'Brenton Thwaites, ', 'Katee Sackhoff, ', 'Rory Cochrane', '']",118020,$27.70M
Sightseers,2012),Not Rated,88," Adventure, Comedy, Crime            ",6.5,69        ,Ben Wheatley,"['Alice Lowe, ', 'Kenneth Hadley, ', 'Steve Oram, ', 'Eileen Davies', '']",26987,$0.04M
The Awakening,I) (2011),R,102," Horror, Thriller            ",6.5,0,Nick Murphy,"['Rebecca Hall, ', 'Dominic West, ', 'Imelda Staunton, ', 'Lucy Cohu', '']",63488,0
Byzantium,2012),R,118," Drama, Fantasy, Horror            ",6.5,66        ,Neil Jordan,"['Saoirse Ronan, ', 'Gemma Arterton, ', 'Sam Riley, ', 'Caleb Landry Jones', '']",41420,$0.08M
Halloween,I) (2018),R,106," Crime, Horror, Thriller            ",6.5,67        ,David Gordon Green,"['Jamie Lee Curtis, ', 'Judy Greer, ', 'Andi Matichak, ', 'James Jude Courtney', '']",122253,$159.34M
Stake Land,2010),R,98," Drama, Horror, Sci-Fi            ",6.5,66        ,Jim Mickle,"['Connor Paolo, ', 'Nick Damici, ', 'Kelly McGillis, ', 'Gregory Jones', '']",40718,$0.02M
